timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5012.16,262144,64,53048,3495714536,116,1,585,637506,3,11286,67,105,125280612,1172,1,66,8239,67343,2,1640,585,9757459,3279791,1075416192,585,178,2,1,2,2,260,1,1071161756,1025282108,38107130,79085768,79102152,2,1,3479773792,73389,73389,2,2,2,79085768,3,3,396405,2706682,1729453,14479,8174,1071161756,623027,8027016,3035
10017.15,262144,64,98252,6474384386,124,1,585,987267,3,24042,67,105,126571674,1172,1,66,14880,99201,2,1640,585,18066012,5148988,1949147612,585,178,2,1,2,2,260,1,1941479836,1895910453,65917888,146792021,146808405,2,1,6458848924,73389,73389,2,2,2,146792021,3,3,431860,3998127,1995336,24421,14814,1941479836,962846,16070462,3035
15021.81,262144,64,157596,10384788930,134,1,585,1420996,3,40788,67,105,128152320,1172,1,66,23598,99322,2,1640,585,28296295,5406274,3096264610,585,178,2,1,2,2,260,1,3084165532,3038962691,102560613,235666341,235682725,2,1,10369319004,73389,73389,2,2,2,235666341,3,3,463522,4802269,2188739,33431,23532,3084165532,1387565,26107257,3035
20025.84,262144,64,214436,14130029522,143,1,585,1847320,3,56784,67,105,129479580,1172,1,66,31947,99458,2,1640,585,37792463,5420530,4194792677,585,178,2,1,2,2,260,1,4178485660,4133798032,124314908,320789169,320805553,2,1,14114723436,73389,73389,2,2,2,320789169,3,3,485647,5575703,2360457,41904,31881,4178485660,1805416,35431448,3035
25030.90,262144,64,277018,18253773838,154,1,585,2341182,3,74404,67,105,131072292,1172,1,66,41144,99570,2,1640,585,47548501,5438407,5404932391,585,178,2,1,2,2,260,1,5383954844,5339349469,148370709,414520901,414537285,2,1,18238919644,73389,73389,2,2,2,414520901,3,3,500881,6437608,2529828,51420,41078,5383954844,2289762,45018217,3035
30037.53,262144,64,316651,20865231082,160,1,585,2694735,3,85593,67,105,131868648,1172,1,66,46965,120196,2,1640,585,55142035,7301367,6170903746,585,178,2,1,2,2,260,1,6146924956,6102821728,242671016,473855818,473872202,2,1,20849655992,73389,73389,2,2,2,473855818,3,3,520992,7819802,2779087,60705,46900,6146924956,2634030,52362503,3035
35044.25,262144,64,324859,21406335994,162,1,585,2796811,3,87942,67,105,132399552,1172,1,66,48172,222848,2,1640,585,57489495,11600429,6329818881,585,178,2,1,2,2,260,1,6305128860,6260884504,302661117,486158870,486175254,2,1,21390990280,73389,73389,2,2,2,486158870,3,3,528200,10177222,2924297,65287,48106,6305128860,2731524,54566086,3035
40050.83,262144,64,354340,23348489986,167,1,585,3084833,3,96248,67,105,132930456,1172,1,66,52501,251379,2,1640,585,65083621,14470524,6899472816,585,178,2,1,2,2,260,1,6872539548,6828641035,414375458,530305436,530321820,2,1,23333439184,73389,73389,2,2,2,530305436,3,3,549425,11547228,3172109,75591,52435,6872539548,3009242,61912600,3035
45057.48,262144,64,364330,24006910954,168,1,585,3216017,3,99036,67,105,133195908,1172,1,66,53969,318816,2,1640,585,67775310,18777458,7092733688,585,178,2,1,2,2,260,1,7064953244,7021045712,522910257,545266570,545282954,2,1,23991729080,73389,73389,2,2,2,545266570,3,3,557992,13741298,3331143,84623,53903,7064953244,3131394,64445007,3035
50064.75,262144,64,370296,24400239534,169,1,585,3299214,3,100710,67,105,133461360,1172,1,66,54847,514542,2,1640,585,70014672,23341486,7208352104,585,178,2,1,2,2,260,1,7180034460,7136168171,552853538,554186770,554209187,2,1,24384217880,73389,73389,2,2,2,554186770,3,3,562873,16298662,3428166,88786,54781,7180034460,3210428,66587546,3035
