timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5006.80,262144,64,71919,4739092758,119,0,585,668359,4,16599,67,90,125546064,1172,1,66,11011,25902,2,1327,585,12591478,518996,1439912184,585,238,2,1,2,2,230,1,1434362268,1388734241,25811660,107351537,107367921,2,1,4723467628,73389,73389,2,2,2,107351537,3,3,372923,1580775,1627223,12510,10945,1434362268,655849,10962886,3939
10013.04,262144,64,107400,7077358590,125,0,585,971357,4,26604,67,90,126837126,1172,1,66,16225,45906,2,1327,585,20640758,2331035,2125990146,585,238,2,1,2,2,230,1,2117771676,2072191588,74500018,160493746,160510130,2,1,7061724824,73389,73389,2,2,2,160493746,3,3,402149,2785760,1891955,21068,16160,2117902748,950323,18745921,3939
15018.67,262144,64,116748,7693174542,127,0,585,1090039,4,29262,67,90,127102578,1172,1,66,17600,188305,2,1327,585,23383823,6938258,2307009812,585,238,2,1,2,2,230,1,2297995676,2252221689,106048109,174500734,174500734,2,1,7678032296,73389,73389,2,2,2,174500734,3,3,409029,5139906,2051227,27008,17534,2297995676,1063031,21330220,3939
20025.22,262144,64,145139,9563906360,132,1,585,1371991,4,37281,67,90,127886868,1172,1,66,21770,227286,2,1327,585,31127313,10399963,2855736675,585,238,2,1,2,2,230,1,2844565916,2799049963,198606541,217008900,217025284,2,1,9548391600,73389,73389,2,2,2,217008900,3,3,436618,6528003,2352570,37426,21704,2844565916,1334565,28773059,3939
25039.49,262144,64,155166,10224474642,133,1,585,1505999,4,40071,67,90,127886868,1172,1,66,23244,343151,2,1327,585,34520921,14689452,3049786251,585,238,2,1,2,2,230,1,3037766044,2992140527,309728442,232021345,232037729,2,1,10208939180,73389,73389,2,2,2,232021345,3,3,444713,8568319,2515374,47124,23178,3037766044,1458875,32003505,3939
30110.46,262144,64,161833,10664057674,134,1,585,1593677,4,41943,67,90,128152320,1172,1,66,24225,511047,2,1327,585,36793314,19416116,3178963964,585,238,2,1,2,2,230,1,3166347676,3120632108,333543421,242010379,242026763,2,1,10648456676,73389,73389,2,2,2,242010379,3,3,449780,11095848,2618845,51342,24159,3166347676,1542335,34171954,3939
35116.67,262144,64,168473,11101352396,136,1,585,1682015,4,43862,67,90,128164386,1172,1,66,25198,711394,2,1327,585,38745161,24091709,3307084215,585,238,2,1,2,2,230,1,3293880732,3248471632,374797475,251946387,251962771,2,1,11085641028,73389,73389,2,2,2,251946387,3,3,458083,13741767,2752648,56000,25132,3293880732,1626015,35989968,3939
40122.98,262144,64,176110,11604493282,137,1,585,1782508,4,46000,67,90,128417772,1172,1,66,26318,868715,2,1327,585,41015686,28646569,3454681403,585,238,2,1,2,2,230,1,3440812444,3395514196,420023926,263385405,263401789,2,1,11588957820,73389,73389,2,2,2,263385405,3,3,467138,16105368,2895808,60992,26253,3440812444,1721516,38116789,3939
45128.57,262144,64,187716,12369616782,139,1,585,1925938,4,49278,67,90,128948676,1172,1,66,28024,969197,2,1327,585,44867417,33621882,3679117465,585,238,2,1,2,2,230,1,3664290204,3619169350,534200381,280781278,280797662,2,1,12354376232,73389,73389,2,2,2,280781278,3,3,488329,18368908,3108258,67013,27958,3664290204,1858925,41756500,3939
50131.97,262144,64,237181,15628681798,147,1,585,2334406,4,63150,67,90,130010484,1172,1,66,35291,985729,2,1327,585,53538871,35738913,4635350747,585,238,2,1,2,2,230,1,4616790428,4572022602,625380564,354844079,354844079,2,1,15612418580,73389,73389,2,2,2,354827695,3,3,508433,19619135,3355208,77055,35225,4616790428,2257351,50181544,3939
