timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5009.14,4,262144,64,60708,4000386882,117,585,623030,9,13431,57,13443,125280612,1172,1,56,9355,254366,2,191849,585,10766750,5892767,1223364466,585,1630,2,1,2,2,758,1,1218486684,1172724987,30148696,90573938,90573938,2,1,3985253272,73389,73389,2,2,2,90573938,14,3,316471,5124240,1386159,15782,9299,1218486684,607248,9381090,10831
10014.87,4,262144,64,88426,5826735454,122,585,896881,9,21264,57,13443,126076968,1172,1,56,13426,288984,2,191849,585,17555767,8449961,1759215562,585,1630,2,1,2,2,758,1,1752211868,1706656532,76615796,132068455,132084839,2,1,5811012020,73389,73389,2,2,2,132068455,14,3,344185,6655037,1677738,24313,13370,1752211868,872568,15879073,10831
15020.93,4,262144,64,98654,6500995310,124,585,1027195,9,24165,57,13443,126571674,1172,1,56,14928,382282,2,191849,585,20474062,12786184,1956948066,585,1630,2,1,2,2,758,1,1949082012,1903731964,150406775,147404262,147420646,2,1,6485787528,73389,73389,2,2,2,147404262,14,3,358618,8998534,1858197,31718,14872,1949082012,995477,18616443,10831
20027.40,4,262144,64,113362,7469942386,126,585,1197026,9,28283,57,13443,126837126,1172,1,56,17090,447544,2,191849,585,24910115,17070993,2241520026,585,1630,2,1,2,2,758,1,2232459676,2186934598,203962554,169424297,169440681,2,1,7454669068,73389,73389,2,2,2,169424297,14,3,369048,10916320,2070779,38821,17034,2232459676,1158205,22840434,10831
25031.38,4,262144,64,146245,9636908014,132,585,1492080,9,37581,57,13443,127886868,1172,1,56,21920,478874,2,191849,585,32647598,19734762,2877102027,585,1630,2,1,2,2,758,1,2865537436,2820433101,246415124,218675750,218675750,2,1,9621733000,73389,73389,2,2,2,218675750,14,3,406094,12286868,2343356,47185,21864,2865537436,1444895,30304027,10831
30037.57,4,262144,64,173871,11457227274,136,585,1764864,9,45336,57,13443,128417772,1172,1,56,25981,522975,2,191849,585,39141750,22458501,3411498105,585,1630,2,1,2,2,758,1,3397820828,3352471409,284205995,260039195,260055579,2,1,11441724580,73389,73389,2,2,2,260039195,14,3,425807,13866198,2602344,55423,25925,3397820828,1709441,36538366,10831
35043.51,4,262144,64,184192,12137087272,138,585,1888479,9,48260,57,13443,128683224,1172,1,56,27497,637132,2,191849,585,42576184,26911703,3611070056,585,1630,2,1,2,2,758,1,3596525980,3551278843,396750327,275494008,275494008,2,1,12121736352,73389,73389,2,2,2,275494008,14,3,437901,16078988,2777284,61187,27441,3596525980,1827292,39797764,10831
40047.82,4,262144,64,222005,14628726026,145,585,2221656,9,58902,57,13443,129479580,1172,1,56,33051,663853,2,191849,585,50543666,29145767,4341872717,585,1630,2,1,2,2,758,1,4324499868,4279607925,428270905,332113499,332129883,2,1,14612993956,73389,73389,2,2,2,332113499,14,3,460993,17412229,3026582,69937,32995,4324499868,2151719,47516761,10831
45054.37,4,262144,64,258863,17057331458,151,585,2519528,9,69339,57,13443,130541388,1172,1,56,38464,683629,2,191849,585,58160117,30350399,5054255216,585,1630,2,1,2,2,758,1,5034123676,4989520978,479162323,387311900,387328284,2,1,17041723600,73389,73389,2,2,2,387311900,14,3,479601,18431816,3210122,77131,38409,5034123676,2442397,54949891,10831
50058.36,4,262144,64,284923,18774755890,155,585,2803552,9,76641,57,13443,131337744,1172,1,56,42295,724965,2,191849,585,65760237,34151934,5558271763,585,1630,2,1,2,2,758,1,5536129436,5491653949,632945584,426359168,426359168,2,1,18759082496,73389,73389,2,2,2,426342784,14,3,501017,19989250,3519203,85860,42239,5536129436,2717692,62239442,10831
55072.61,4,262144,64,310889,20485609694,159,585,3052280,9,83965,57,13443,131868648,1172,1,56,46111,791462,2,191849,585,72199631,37001244,6060433445,585,1630,2,1,2,2,758,1,6036300188,5991766963,709826523,465230530,465252947,2,1,20470143320,73389,73389,2,2,2,465230530,14,3,511720,21550044,3734688,93794,46055,6036300188,2958486,68463455,10831
60076.50,4,262144,64,348119,22938666914,166,585,3361950,9,94449,57,13443,132930456,1172,1,56,51578,825293,2,191849,585,80218287,39029925,6779795309,585,1630,2,1,2,2,758,1,6752870812,6708868044,767314538,520992020,520992020,2,1,22922927984,73389,73389,2,2,2,520975636,14,3,530448,22748346,3953600,101719,51522,6752870812,3260231,76264238,10831
