timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5009.97,2,262144,64,44962,2962870468,115,585,524448,6,9027,67,114,125015160,1172,1,66,7049,325672,2,127922,585,8361794,9248086,918840160,585,928,2,1,2,2,477,1,915055004,869407822,34027097,66985357,67001741,2,1,2947355708,73389,73389,2,2,2,66985357,7,3,302393,6717997,1427086,17874,6983,915055004,506574,6933993,9887
10014.19,2,262144,64,95557,6296703058,123,585,967775,6,23265,67,114,126318288,1172,1,66,14486,327568,2,127922,585,17364690,9619545,1897352302,585,928,2,1,2,2,477,1,1889837468,1843961908,79623753,142753809,142770193,2,1,6281167596,73389,73389,2,2,2,142753809,7,3,350384,7532950,1656932,25795,14421,1889837468,941981,15707227,9887
15017.65,2,262144,64,147462,9717196230,132,585,1388633,6,37902,67,114,127886868,1172,1,66,22111,327965,2,127922,585,28232195,9631089,2900597355,585,928,2,1,2,2,477,1,2889261468,2843861420,107369899,220490056,220506440,2,1,9701562464,73389,73389,2,2,2,220490056,7,3,381821,8294411,1854473,33932,22045,2889261468,1354701,26377757,9887
20025.11,2,262144,64,179554,11831526526,137,585,1656586,6,46941,67,114,128417772,1172,1,66,26826,383839,2,127922,585,34926126,11591201,3521029227,585,928,2,1,2,2,477,1,3507265948,3461896641,181713054,268543762,268560146,2,1,11815925528,73389,73389,2,2,2,268543762,7,3,406774,9720935,2063775,41611,26760,3507265948,1614975,32862698,9887
25029.35,2,262144,64,210747,13886939958,143,585,1930683,6,55776,67,114,129479580,1172,1,66,31407,413820,2,127922,585,41746156,14732409,4123859758,585,928,2,1,2,2,477,1,4107706780,4062754120,259943891,315253980,315270364,2,1,13871175120,73389,73389,2,2,2,315253980,7,3,438137,11228928,2322704,50307,31341,4107706780,1880376,39423963,9887
30036.41,2,262144,64,236076,15555999066,147,585,2179553,6,62904,67,114,130010484,1172,1,66,35130,461633,2,127922,585,48479136,18442619,4613784846,585,928,2,1,2,2,477,1,4595687836,4550750700,314547343,353183262,353199646,2,1,15540063528,73389,73389,2,2,2,353183262,7,3,458810,12970866,2587890,58861,35064,4595687836,2120692,45892855,9887
35040.61,2,262144,64,272744,17972080262,153,585,2496206,6,73236,67,114,130806840,1172,1,66,40516,511398,2,127922,585,56388514,20773603,5322484127,585,928,2,1,2,2,477,1,5301641628,5256933907,357909478,408111327,408127711,2,1,17956898388,73389,73389,2,2,2,408111327,7,3,484149,14218189,2817212,66582,40450,5301641628,2429624,53573413,9887
40045.27,2,262144,64,324127,21358098190,162,585,2896836,6,87741,67,114,132399552,1172,1,66,48064,512563,2,127922,585,66866373,20943791,6315599584,585,928,2,1,2,2,477,1,6290973084,6246825899,396726597,485071493,485071493,2,1,21342424796,73389,73389,2,2,2,485055109,7,3,525729,14966216,3040556,74425,47998,6290973084,2822411,63828112,9887
45058.10,2,262144,64,368424,24276808050,169,585,3236852,6,100206,67,114,133461360,1172,1,66,54572,526549,2,127922,585,75955537,21671610,7171776881,585,928,2,1,2,2,477,1,7143858588,7100071512,419902041,551389424,551405808,2,1,24261134656,73389,73389,2,2,2,551389424,7,3,544824,15938008,3220373,82053,54506,7143858588,3154799,72736784,9887
50063.30,2,262144,64,384598,25342373872,172,585,3419861,6,104757,67,114,133726812,1172,1,66,56944,584586,2,127922,585,80642936,26083118,7484108598,585,928,2,1,2,2,477,1,7454892444,7411564185,521559458,575616981,575616981,2,1,25327147164,73389,73389,2,2,2,575616981,7,3,557906,17820645,3430194,89785,56878,7454892444,3330076,77214860,9887
