timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5023.49,1,262144,64,33682,2219642608,113,585,454782,17,5841,67,11786,124749708,1172,1,66,5395,385590,2,150116,585,6759727,10264829,701253676,585,650,2,1,2,2,452,1,698261916,652102254,40880979,50093070,50109454,2,1,2204095080,73389,73389,2,2,2,50093070,7,3,306029,7370601,1426604,29695,5329,698261916,425087,5331392,5594
10031.39,1,262144,64,47925,3158115444,115,585,613271,17,9834,67,11786,125015160,1172,1,66,7487,452459,2,150116,585,10496919,14586888,976617083,585,650,2,1,2,2,452,1,972464540,926479706,88682629,71433169,71433169,2,1,3143059436,73389,73389,2,2,2,71433169,7,3,327090,9372854,1680388,37759,7421,972464540,575512,8815523,5594
15037.20,1,262144,64,92062,6066327478,123,585,976596,17,22311,67,11786,126318288,1172,1,66,13971,469254,2,150116,585,20188495,16052880,1829642262,585,650,2,1,2,2,452,1,1822204316,1776667353,134604313,137513532,137529916,2,1,6050595408,73389,73389,2,2,2,137513532,7,3,356702,10382853,1925125,45696,13905,1822204316,930900,18263145,5594
20042.17,1,262144,64,144891,9547641366,132,585,1378804,17,37162,67,11786,127886868,1172,1,66,21735,470532,2,150116,585,30365357,16098726,2851340656,585,650,2,1,2,2,452,1,2839978396,2794317255,163103817,216648452,216648452,2,1,9532531888,73389,73389,2,2,2,216648452,7,3,390286,11154254,2137732,54300,21669,2839978396,1324504,28227761,5594
25056.22,1,262144,64,162929,10736150582,135,585,1576476,17,42293,67,11786,128152320,1172,1,66,24384,534739,2,150116,585,35907068,20443069,3199983107,585,650,2,1,2,2,452,1,3187188124,3141755949,239712533,243646620,243663004,2,1,10720451280,73389,73389,2,2,2,243646620,7,3,406636,13142914,2350716,63500,24318,3187188124,1512976,33557108,5594
30060.18,1,262144,64,197343,13003717278,140,585,1843846,17,51941,67,11786,128948676,1172,1,66,29439,551218,2,150116,585,44218870,22290317,3865144038,585,650,2,1,2,2,452,1,3849757084,3804557236,300384455,295181482,295197866,2,1,12987985208,73389,73389,2,2,2,295181482,7,3,433840,14217863,2574004,70571,29373,3849757084,1773275,41645411,5594
35064.61,1,262144,64,247100,16282449710,149,585,2197187,17,65967,67,11786,130275936,1172,1,66,36746,552314,2,150116,585,55527055,22363755,4826485452,585,650,2,1,2,2,452,1,4807500188,4763060774,334761000,369698717,369715101,2,1,16266743548,73389,73389,2,2,2,369698717,7,3,453476,14928464,2749740,78812,36680,4807500188,2118375,52778033,5594
40069.73,1,262144,64,298458,19666563786,157,585,2584125,17,80442,67,11786,131603196,1172,1,66,44296,555130,2,150116,585,65955530,22490681,5819883193,585,650,2,1,2,2,452,1,5796962716,5752358355,363962903,446628274,446628274,2,1,19651644056,73389,73389,2,2,2,446628274,7,3,487526,15717066,2980124,87344,44230,5796962716,2496781,62976316,5594
45091.93,1,262144,64,312724,20606278498,160,585,2738535,17,84522,67,11786,131868648,1172,1,66,46388,634960,2,150116,585,70104675,26377460,6095365851,585,650,2,1,2,2,452,1,6071296412,6027099619,448047678,467970532,467986916,2,1,20590703408,73389,73389,2,2,2,467970532,7,3,497896,17877892,3140322,93164,46322,6071296412,2645371,66964678,5594
50097.95,1,262144,64,321520,21186184030,161,585,2849493,17,86976,67,11786,132134100,1172,1,66,47680,756203,2,150116,585,73259753,31408947,6265598059,585,650,2,1,2,2,452,1,6240772508,6196577559,588952120,481156161,481172545,2,1,21170871084,73389,73389,2,2,2,481156161,7,3,509486,20338515,3308125,101382,47615,6240772508,2748111,69952113,5594
55101.69,1,262144,64,360599,23761068878,168,585,3161631,17,97965,67,11786,133195908,1172,1,66,53420,803107,2,150116,585,81151585,33292668,7020754992,585,650,2,1,2,2,452,1,6992994716,6949250954,697048554,539682229,539698613,2,1,23746018076,73389,73389,2,2,2,539682229,7,3,542119,21684847,3526746,110154,53354,6992994716,3051477,77625453,5594
