timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.87,9,262144,64,51136,3369613348,116,585,588098,1,10710,67,2715,125280612,1172,1,66,7960,480788,2,188966,585,9599247,10897559,1038753977,585,898,2,1,2,2,380,1,1034461596,988412600,38781259,76233237,76233237,2,1,3354262428,73389,73389,2,2,2,76233237,6,3,316664,8667506,1461597,19014,7894,1034461596,569084,8137092,6058
10012.95,9,262144,64,104876,6910883918,125,585,1019905,1,25917,67,2715,126837126,1172,1,66,15853,480872,2,188966,585,18895978,10929889,2077299671,585,898,2,1,2,2,380,1,2069012892,2023449706,60500890,156717678,156734062,2,1,6895577832,73389,73389,2,2,2,156717678,6,3,344660,9426486,1637626,27191,15787,2069012892,992714,17258324,6058
15017.22,9,262144,64,154977,10212088338,133,585,1409518,1,40020,67,2715,127886868,1172,1,66,23217,480909,2,188966,585,28036256,11004313,3046216501,585,898,2,1,2,2,380,1,3034227100,2988560871,88261767,231742817,231759201,2,1,10196683948,73389,73389,2,2,2,231742817,6,3,381176,10116050,1811214,34540,23151,3034227100,1374978,26225242,6058
20023.53,9,262144,64,188726,12436073594,139,585,1724898,1,49552,67,2715,128948676,1172,1,66,28174,503215,2,188966,585,35977342,12583352,3698475822,585,898,2,1,2,2,380,1,3683951004,3638644632,162072538,282294639,282311023,2,1,12420964116,73389,73389,2,2,2,282294639,6,3,411111,11224122,2082915,44335,28108,3683951004,1680563,33893666,6058
25026.83,9,262144,64,235618,15525718126,147,585,2115984,1,62724,67,2715,130010484,1172,1,66,35060,519096,2,188966,585,45191077,14748905,4604572335,585,898,2,1,2,2,380,1,4586512796,4541914817,229816760,352505485,352505485,2,1,15510241340,73389,73389,2,2,2,352505485,6,3,448510,12484801,2410230,56250,34994,4586512796,2059734,42780197,6058
30032.71,9,262144,64,280868,18507414698,154,585,2507953,1,75506,67,2715,131072292,1172,1,66,41711,537060,2,188966,585,53222411,16521260,5479761938,585,898,2,1,2,2,380,1,5458272668,5413459912,270036642,420285466,420285466,2,1,18492560504,73389,73389,2,2,2,420285466,6,3,459133,13773557,2688503,68971,41645,5458272668,2438982,50533927,6058
35038.28,9,262144,64,326928,21542460882,162,585,2910524,1,88466,67,2715,132399552,1172,1,66,48476,553343,2,188966,585,62386151,18761756,6369813915,585,898,2,1,2,2,380,1,6344974748,6300709289,320436763,489251128,489267512,2,1,21527049632,73389,73389,2,2,2,489251128,6,3,480627,15087574,3002231,80156,48410,6344974748,2830368,59383418,6058
40043.69,9,262144,64,350411,23089937234,166,585,3195342,1,95122,67,2715,132930456,1172,1,66,51926,583273,2,188966,585,69177084,22628283,6823961177,585,898,2,1,2,2,380,1,6797173148,6753101923,407599356,524424024,524440408,2,1,23074657056,73389,73389,2,2,2,524424024,6,3,501827,16597392,3356348,91978,51860,6797173148,3103364,65818787,6058
45049.39,9,262144,64,373770,24629033736,170,585,3462005,1,101721,67,2715,133461360,1172,1,66,55356,620630,2,188966,585,76164084,26709102,7275336582,585,898,2,1,2,2,380,1,7246750108,7202939944,448144697,559402471,559418855,2,1,24613708724,73389,73389,2,2,2,559402471,6,3,512327,18185077,3675145,104180,55290,7246750108,3357825,72486948,6058
50054.17,9,262144,64,387391,25526477728,172,585,3621910,1,105543,67,2715,133726812,1172,1,66,57355,675241,2,188966,585,80523060,30863113,7538451103,585,898,2,1,2,2,380,1,7508763036,7465366231,631605502,579802649,579802649,2,1,25510595660,73389,73389,2,2,2,579786265,6,3,528141,20170581,3893605,111088,57289,7508763036,3510822,76626945,6058
