timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.59,1,262144,64,72729,4792442370,119,585,644938,2,16784,67,1,125546064,1172,1,66,11131,38287,2,22427,585,12521435,1228341,1455723744,585,232,2,1,2,2,315,1,1450090908,1404358407,28257046,108553602,108569986,2,1,4776358488,73389,73389,2,2,2,108553602,3,3,320115,2102804,1214562,13690,11065,1450090908,631248,11306762,3291
10015.96,1,262144,64,114283,7530831946,126,585,990720,2,28536,67,1,126837126,1172,1,66,17237,47373,2,22427,585,21057704,1861196,2259133622,585,232,2,1,2,2,315,1,2250416540,2204719831,76570682,170812619,170812619,2,1,7515755236,73389,73389,2,2,2,170812619,3,3,343348,2981762,1395008,21148,17171,2250416540,969572,19662587,3291
15019.23,1,262144,64,130572,8604187794,129,585,1180216,2,33132,67,1,127368030,1172,1,66,19629,138893,2,22427,585,25647380,6169915,2573960321,585,232,2,1,2,2,315,1,2563940764,2518443148,114332445,195201857,195218241,2,1,8588881708,73389,73389,2,2,2,195201857,3,3,368055,4972088,1661328,28424,19563,2563940764,1151792,23984868,3291
20025.60,1,262144,64,169371,11160722562,136,585,1498409,2,44107,67,1,128417772,1172,1,66,25328,146695,2,22427,585,34102340,8382265,3323856880,585,232,2,1,2,2,315,1,3310920092,3265785033,158894754,253301941,253318325,2,1,11145285404,73389,73389,2,2,2,253301941,3,3,401259,6316554,1894955,37122,25262,3310920092,1461287,32205617,3291
25029.34,1,262144,64,192127,12660023338,140,585,1726841,2,50481,67,1,128948676,1172,1,66,28674,184407,2,22427,585,39030899,11560563,3764184845,585,232,2,1,2,2,315,1,3749487004,3704070025,249582266,287373235,287389619,2,1,12644422340,73389,73389,2,2,2,287373235,3,3,422054,7945823,2109172,44404,28608,3749487004,1682437,36920443,3291
30034.08,1,262144,64,244268,16095789950,148,585,2135203,2,65139,67,1,130275936,1172,1,66,36330,184833,2,22427,585,49115519,11963637,4771527660,585,232,2,1,2,2,315,1,4752974236,4708488577,277984755,365455705,365472089,2,1,16080051020,73389,73389,2,2,2,365455705,3,3,464125,8710847,2323865,52617,36264,4752974236,2082586,46790321,3291
35038.46,1,262144,64,300246,19784273058,158,585,2548215,2,81003,67,1,131603196,1172,1,66,44557,185265,2,22427,585,59665866,12001620,5854052257,585,232,2,1,2,2,315,1,5831303580,5786799131,306698811,449302740,449302740,2,1,19768599664,73389,73389,2,2,2,449286356,3,3,492059,9489628,2536352,61576,44491,5831303580,2486639,57128829,3291
40045.66,1,262144,64,321646,21194441566,161,585,2761835,2,87008,67,1,132134100,1172,1,66,47698,237106,2,22427,585,66027263,15922354,6267424288,585,232,2,1,2,2,315,1,6243000732,6199000361,395767719,481336385,481352769,2,1,21178800940,73389,73389,2,2,2,481336385,3,3,502046,11287159,2734058,69154,47632,6243000732,2692681,63292036,3291
45052.10,1,262144,64,348695,22976681102,166,585,3005536,2,94662,67,1,132930456,1172,1,66,51671,289470,2,22427,585,72871281,19163750,6790234044,585,232,2,1,2,2,315,1,6763749788,6720001862,505534228,521850021,521866405,2,1,22961400924,73389,73389,2,2,2,521850021,3,3,524343,12764688,2982742,76529,51605,6763749788,2929007,69886513,3291
50056.56,1,262144,64,372165,24523052100,170,585,3242772,2,101283,67,1,133461360,1172,1,66,55119,319715,2,22427,585,78812675,22588857,7243981096,585,232,2,1,2,2,315,1,7215686044,7171981404,549469687,556992308,557008692,2,1,24507661552,73389,73389,2,2,2,556992308,3,3,549880,14484803,3247960,89782,55053,7215686044,3152990,75563228,3291
