timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.10,262144,64,72970,4808236546,120,585,673720,3,16884,67,102,125546064,1172,1,66,11166,102955,2,2346,585,12835411,950191,1460330394,585,346,2,1,2,2,244,1,1454678428,1408919722,24646414,108930434,108930434,2,1,4792939096,73389,73389,2,2,2,108930434,3,3,351594,1970159,1414016,12817,11100,1454678428,660903,11420916,4157
10024.83,262144,64,130851,8622472338,129,585,1124160,3,33219,67,102,127368030,1172,1,66,19669,107907,2,2346,585,22499979,1130766,2579259580,585,346,2,1,2,2,244,1,2569314716,2523873708,61538851,195611457,195627841,2,1,8606904108,73389,73389,2,2,2,195611457,3,3,389291,2843661,1661865,21821,19604,2569314716,1102339,20837828,4157
15031.61,262144,64,147559,9723553222,132,585,1320918,3,37941,67,102,127886868,1172,1,66,22125,150862,2,2346,585,26885171,5128899,2902378142,585,346,2,1,2,2,244,1,2891096476,2845710330,146685846,220637512,220653896,2,1,9708050528,73389,73389,2,2,2,220637512,3,3,408659,4794268,1923208,30996,22060,2891096476,1289922,24960232,4157
20048.23,262144,64,157546,10381512130,134,585,1439906,3,40773,67,102,128152320,1172,1,66,23592,296264,2,2346,585,30314248,9972179,3095632347,585,346,2,1,2,2,244,1,3083510172,3038059753,174678382,235584421,235600805,2,1,10365714524,73389,73389,2,2,2,235584421,3,3,415679,7124093,2072742,36348,23527,3083510172,1403558,28240018,4157
25055.30,262144,64,164834,10861527566,135,585,1535844,3,42816,67,102,128152320,1172,1,66,24663,554461,2,2346,585,32306821,14325908,3236516361,585,346,2,1,2,2,244,1,3223757212,3178380074,200095634,246509502,246509502,2,1,10846418088,73389,73389,2,2,2,246509502,3,3,417594,10027069,2153882,46670,24597,3223757212,1489174,30151326,4157
30062.21,262144,64,171193,11280660058,136,585,1623392,3,44606,67,102,128417772,1172,1,66,25597,761358,2,2346,585,34719393,19522612,3359505188,585,346,2,1,2,2,244,1,3346178460,3300916600,269837506,256033751,256033751,2,1,11265485044,73389,73389,2,2,2,256033751,3,3,425108,12746562,2252390,57149,25531,3346178460,1566243,32465178,4157
35068.68,262144,64,181803,11979713346,138,585,1751526,3,47607,67,102,128683224,1172,1,66,27156,886566,2,2346,585,38197316,24468067,3564728938,585,346,2,1,2,2,244,1,3550519708,3505243536,332845880,271920581,271920581,2,1,11963784668,73389,73389,2,2,2,271904197,3,3,430300,15100043,2395453,62433,27090,3550519708,1689093,35800645,4157
40075.53,262144,64,191130,12594418494,139,585,1868048,3,50208,67,102,128948676,1172,1,66,28527,1002931,2,2346,585,40945823,29090240,3745223308,585,346,2,1,2,2,244,1,3730219420,3684892255,445418496,285884450,285900834,2,1,12578915800,73389,73389,2,2,2,285884450,3,3,436724,17650141,2539671,71083,28461,3730219420,1796965,38404156,4157
45079.80,262144,64,210870,13895000886,143,585,2071022,3,55809,67,102,129479580,1172,1,66,31425,1058406,2,2346,585,46444881,33808586,4126617447,585,346,2,1,2,2,244,1,4110066076,4065142534,497351469,315450588,315450588,2,1,13879825872,73389,73389,2,2,2,315450588,3,3,455487,19485330,2761143,81772,31359,4110066076,1989250,43681206,4157
50083.76,262144,64,265194,17474628942,152,585,2478430,3,71064,67,102,130806840,1172,1,66,39404,1058972,2,2346,585,57540730,33871315,5176444738,585,346,2,1,2,2,244,1,5155889564,5111557810,537449019,396803381,396803381,2,1,17459348764,73389,73389,2,2,2,396803381,3,3,477929,20260654,2969430,90480,39338,5155889564,2387950,54568470,4157
