timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5017.63,5,262144,64,35901,2365863348,113,585,489734,9,6446,67,690,124749708,1172,1,66,5723,879494,2,242596,585,6451305,13017597,744435480,585,1976,2,1,2,2,462,1,741253532,694933664,32844902,53420737,53420737,2,1,2350512428,73389,73389,2,2,2,53420737,9,3,243007,10302490,1311124,37306,5657,741253532,452428,5141927,7200
10024.61,5,262144,64,48415,3190228084,115,585,648716,9,9969,67,690,125015160,1172,1,66,7559,1001520,2,242596,585,10799032,17489445,986241475,585,1976,2,1,2,2,462,1,982032796,935869541,78338280,72154065,72170449,2,1,3174778860,73389,73389,2,2,2,72154065,9,3,258651,12455792,1517011,44968,7494,982032796,603748,9284054,7200
15031.02,5,262144,64,55687,3669472462,117,585,743487,9,12063,67,690,125280612,1172,1,66,8625,1122181,2,242596,585,13894527,22691582,1126597763,585,1976,2,1,2,2,462,1,1121755548,1075978023,118844617,83044219,83060603,2,1,3653945636,73389,73389,2,2,2,83044219,9,3,267524,14823863,1661044,49332,8560,1121755548,694155,12234958,7200
20038.26,5,262144,64,62975,4149753350,118,585,839246,9,14103,67,690,125546064,1172,1,66,9699,1280414,2,242596,585,16238475,27428116,1267878549,585,1976,2,1,2,2,462,1,1262395804,1216450995,195691070,93950757,93967141,2,1,4133833308,73389,73389,2,2,2,93950757,9,3,272394,17219191,1794322,53725,9633,1262395804,785521,14444204,7200
25043.88,5,262144,64,72013,4745253142,119,585,965038,9,16623,67,690,125546064,1172,1,66,11026,1443448,2,242596,585,18910108,31917048,1442716855,585,1976,2,1,2,2,462,1,1436459420,1390549080,270151612,107482609,107498993,2,1,4729234796,73389,73389,2,2,2,107482609,9,3,278403,19566240,1919327,67974,10961,1436459420,897064,16990763,7200
30047.84,5,262144,64,105291,6938346810,125,585,1252817,9,26028,67,690,126837126,1172,1,66,15916,1459830,2,242596,585,26806252,34530161,2086028548,585,1976,2,1,2,2,462,1,2077270428,2031555552,328145942,157346303,157346303,2,1,6922516436,73389,73389,2,2,2,157329919,9,3,301289,20732507,2162502,76244,15850,2077270428,1176573,24644382,7200
35052.01,5,262144,64,158318,10432371374,134,585,1665733,9,40983,67,690,128152320,1172,1,66,23705,1461719,2,242596,585,36267417,34567343,3110846277,585,1976,2,1,2,2,462,1,3098190236,3052932245,347526877,236753718,236753718,2,1,10416442696,73389,73389,2,2,2,236737334,9,3,321522,21488991,2331685,84464,23639,3098190236,1581269,33936286,7200
40057.04,5,262144,64,216796,14285490838,144,585,2103726,9,57426,67,690,129479580,1172,1,66,32294,1461994,2,242596,585,46384227,34572198,4240987046,585,1976,2,1,2,2,462,1,4223967644,4179318768,369873295,324321636,324321636,2,1,14270151984,73389,73389,2,2,2,324321636,9,3,326745,22298310,2480575,93480,32228,4223967644,2010246,43904751,7200
45061.65,5,262144,64,274167,18065868894,153,585,2512605,9,73569,67,690,130806840,1172,1,66,40726,1462164,2,242596,585,56184303,34606350,5350431809,585,1976,2,1,2,2,462,1,5329166748,5284347508,420074093,410253313,410253313,2,1,18050424876,73389,73389,2,2,2,410236929,9,3,351251,23046474,2674871,102063,40660,5329166748,2410542,53510513,7200
50066.10,5,262144,64,331269,21828545370,163,585,2954353,9,89745,67,690,132399552,1172,1,66,49113,1462738,2,242596,585,65715161,34671424,6453961294,585,1976,2,1,2,2,462,1,6428467612,6384383993,445518535,495750814,495767198,2,1,21813035816,73389,73389,2,2,2,495750814,9,3,371078,23844905,2857557,110983,49047,6428467612,2843370,62858991,7200
55073.03,5,262144,64,341733,22517764950,165,585,3080113,9,92709,67,690,132665004,1172,1,66,50649,1548850,2,242596,585,69122628,38844546,6656161035,585,1976,2,1,2,2,462,1,6629794204,6585774879,572351423,511418619,511435003,2,1,22502419236,73389,73389,2,2,2,511418619,9,3,380580,26035879,3044344,116467,50584,6629794204,2963646,66079117,7200
60080.34,5,262144,64,347277,22883220150,166,585,3152936,9,94275,67,690,132665004,1172,1,66,51465,1676141,2,242596,585,71082385,43842770,6763754834,585,1976,2,1,2,2,462,1,6736880028,6692610109,603658352,519724419,519740803,2,1,22867874436,73389,73389,2,2,2,519724419,9,3,386672,28611221,3153327,120341,51400,6736880028,3032595,67930298,7200
65087.69,5,262144,64,353011,23261127190,166,585,3228361,9,95838,67,690,132930456,1172,1,66,52307,1849741,2,242596,585,72722652,48467229,6874511914,585,1976,2,1,2,2,462,1,6847111580,6803135417,626819756,528308747,528325131,2,1,23245584868,73389,73389,2,2,2,528308747,9,3,390220,31111657,3244220,124216,52241,6847111580,3104145,69480021,7200
