arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
593.3131,593.3813,148761.5890,148168.2759,0.0682,np_greedy_58
1596.2599,1596.3203,149731.3532,148135.0933,0.0604,np_greedy_58
7354.0295,7354.0950,158782.4033,151428.3738,0.0655,np_greedy_58
8602.3930,8602.4520,159990.2393,151387.8463,0.0589,np_greedy_58
11912.6688,11912.7324,155880.7026,143968.0337,0.0636,p_greedy_140
12586.4863,12586.5447,149256.6186,136670.1324,0.0585,p_greedy_140
14397.2364,14397.2949,159704.9558,145307.7194,0.0585,p_greedy_140
21208.1822,21208.2395,181104.9976,159896.8154,0.0573,p_greedy_140
22242.2711,22242.3300,182725.6694,160483.3983,0.0589,p_greedy_140
34074.1966,34074.2521,193075.4163,159001.2197,0.0555,np_greedy_58
34382.4465,34382.5064,208100.1474,173717.7009,0.0599,p_greedy_140
34490.6322,34490.6889,193850.9590,159360.3267,0.0566,np_greedy_58
39278.3206,39278.3788,216772.4548,177494.1342,0.0582,p_greedy_140
42947.1616,42947.2245,201276.6839,158329.5223,0.0629,np_greedy_58
47388.5791,47388.6376,205501.3352,158112.7561,0.0585,np_greedy_58
68426.7067,68426.7774,230045.0398,161618.3331,0.0706,np_greedy_58
70322.5204,70322.5909,231002.2212,160679.7009,0.0705,np_greedy_58
73656.0625,73656.1186,273835.4035,200179.3410,0.0560,p_greedy_140
74845.1538,74845.2113,240187.6468,165342.4930,0.0575,np_greedy_58
79315.7273,79315.7858,245096.5295,165780.8022,0.0585,np_greedy_58
82408.7699,82408.8293,251895.0285,169486.2586,0.0594,np_greedy_58
82423.8420,82423.8774,254494.2801,172070.4381,0.0354,np_greedy_58
88734.7209,88734.7787,260871.7933,172137.0724,0.0578,np_greedy_58
89738.8519,89738.9225,260261.5051,170522.6533,0.0707,np_greedy_58
92499.5556,92499.6138,301239.3606,208739.8050,0.0582,p_greedy_140
99758.0437,99758.1046,281930.1206,182172.0769,0.0609,np_greedy_58
100548.7853,100548.8455,281757.6529,181208.8676,0.0602,np_greedy_58
104721.0320,104721.0900,290037.1236,185316.0916,0.0580,np_greedy_58
111178.4139,111178.4739,337897.2402,226718.8264,0.0601,p_greedy_140
111259.5870,111259.6449,306122.0663,194862.4793,0.0579,np_greedy_58
114123.3451,114123.4158,347822.5140,233699.1688,0.0707,p_greedy_140
120334.6528,120334.7165,356523.0355,236188.3827,0.0637,p_greedy_140
132588.8790,132588.9499,373461.1677,240872.2887,0.0709,p_greedy_140
133608.9824,133609.0422,372652.5313,239043.5489,0.0598,p_greedy_140
133712.1532,133712.2095,369775.1962,236063.0430,0.0563,p_greedy_140
137201.6897,137201.7506,346314.5083,209112.8186,0.0609,np_greedy_58
138075.5329,138075.5944,375725.9068,237650.3739,0.0615,p_greedy_140
138269.8147,138269.8740,345230.2633,206960.4486,0.0593,np_greedy_58
139958.4305,139958.4998,346592.3502,206633.9198,0.0693,np_greedy_58
143710.2726,143710.3310,381853.9540,238143.6814,0.0584,p_greedy_140
157128.1208,157128.1774,358959.7395,201831.6188,0.0567,np_greedy_58
157363.8456,157363.9037,366867.1540,209503.3084,0.0580,np_greedy_58
160713.1471,160713.2017,398551.9212,237838.7741,0.0546,p_greedy_140
179268.3740,179268.4343,421364.1340,242095.7600,0.0603,p_greedy_140
179910.2572,179910.3152,421363.3502,241453.0930,0.0580,p_greedy_140
180644.9108,180644.9758,419833.0374,239188.1266,0.0650,p_greedy_140
183995.1222,183995.1793,392941.1720,208946.0498,0.0571,np_greedy_58
193364.8772,193364.9427,403363.5347,209998.6574,0.0655,np_greedy_58
196754.1721,196754.2285,404544.5938,207790.4217,0.0564,np_greedy_58
