arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
593.4545,593.5209,72953.1914,72359.7369,0.0664,np_greedy_58
1596.2351,1596.3287,77468.8850,75872.6498,0.0936,np_greedy_58
7353.9823,7354.0445,91434.9824,84081.0002,0.0622,np_greedy_58
8603.2271,8603.3128,94897.5621,86294.3350,0.0857,np_greedy_58
11912.3946,11912.4506,62625.2183,50712.8237,0.0560,p_greedy_140
12586.0174,12586.0729,63036.9118,50450.8944,0.0555,p_greedy_140
14397.6761,14397.7348,68963.2710,54565.5949,0.0587,p_greedy_140
21208.5733,21208.6350,80694.5445,59485.9712,0.0617,p_greedy_140
22242.5341,22242.5927,81255.2386,59012.7046,0.0586,p_greedy_140
34074.5479,34074.6075,125994.5183,91919.9704,0.0596,np_greedy_58
34382.7926,34382.8647,89839.0517,55456.2591,0.0721,p_greedy_140
34490.9363,34490.9926,127206.2071,92715.2708,0.0563,np_greedy_58
39278.5918,39278.6661,91425.8744,52147.2826,0.0743,p_greedy_140
42947.4380,42947.5041,136223.3515,93275.9135,0.0661,np_greedy_58
47388.8483,47388.9103,140297.0593,92908.2110,0.0620,np_greedy_58
68410.4603,68410.5207,159713.0477,91302.5874,0.0604,np_greedy_58
70320.8417,70320.8988,160814.7336,90493.8919,0.0571,np_greedy_58
73653.0851,73653.1421,104260.8830,30607.7979,0.0570,p_greedy_140
74844.7895,74844.8488,165404.8942,90560.1047,0.0593,np_greedy_58
79313.0377,79313.0968,170069.0884,90756.0508,0.0591,np_greedy_58
82407.5780,82407.6338,173567.0945,91159.5165,0.0558,np_greedy_58
82423.0626,82423.0877,172572.9056,90149.8430,0.0251,np_greedy_58
88734.6495,88734.7053,180080.7175,91346.0680,0.0558,np_greedy_58
89738.8274,89738.8938,180322.4667,90583.6393,0.0664,np_greedy_58
92497.1820,92497.2422,112173.3106,19676.1286,0.0602,p_greedy_140
99755.5935,99755.6507,192131.8059,92376.2124,0.0572,np_greedy_58
100547.8709,100547.9293,193824.5482,93276.6774,0.0584,np_greedy_58
104716.5098,104716.5702,197105.2052,92388.6954,0.0604,np_greedy_58
111172.5660,111172.6215,165986.7683,54814.2023,0.0555,p_greedy_140
111259.1035,111259.1543,204621.4032,93362.2997,0.0508,np_greedy_58
114122.4392,114122.4996,183873.6213,69751.1820,0.0603,p_greedy_140
120335.1433,120335.1977,207842.4431,87507.2998,0.0545,p_greedy_140
132581.8057,132581.8673,248267.4930,115685.6873,0.0616,p_greedy_140
133607.3638,133607.4229,253901.4163,120294.0525,0.0591,p_greedy_140
133712.9433,133712.9953,250857.9397,117144.9964,0.0520,p_greedy_140
137199.5115,137199.5700,232648.7321,95449.2205,0.0584,np_greedy_58
138074.8824,138074.9375,259625.6557,121550.7733,0.0551,p_greedy_140
138270.1347,138270.1922,233670.6304,95400.4957,0.0575,np_greedy_58
139957.7187,139957.7755,236377.7983,96420.0797,0.0569,np_greedy_58
143707.7933,143707.8516,262475.8519,118768.0586,0.0583,p_greedy_140
157140.7098,157140.7659,254108.4706,96967.7607,0.0561,np_greedy_58
157363.9248,157363.9856,256024.0150,98660.0902,0.0609,np_greedy_58
160713.2281,160713.3167,283463.2470,122750.0189,0.0886,p_greedy_140
179257.0762,179257.1356,301838.5203,122581.4441,0.0595,p_greedy_140
179910.3682,179910.4274,303639.6530,123729.2847,0.0592,p_greedy_140
180644.9633,180645.0176,305656.0421,125011.0788,0.0543,p_greedy_140
183993.9108,183993.9646,281229.9766,97236.0658,0.0538,np_greedy_58
193365.2120,193365.2706,293605.5212,100240.3092,0.0586,np_greedy_58
196757.6570,196757.7116,296749.6479,99991.9909,0.0546,np_greedy_58
209105.8757,209105.9329,332504.0199,123398.1443,0.0572,p_greedy_140
212846.2074,212846.2641,336360.5168,123514.3093,0.0567,p_greedy_140
214314.1764,214314.2385,337113.1944,122799.0180,0.0621,p_greedy_140
216768.1125,216768.1662,316612.3473,99844.2348,0.0537,np_greedy_58
231627.9453,231628.0050,348990.3811,117362.4357,0.0597,p_greedy_140
232875.1305,232875.1844,330171.6160,97296.4855,0.0539,np_greedy_58
237504.0950,237504.1484,334978.0590,97473.9639,0.0533,np_greedy_58
248525.9251,248525.9796,358747.0069,110221.0818,0.0546,p_greedy_140
255290.8122,255290.8647,352724.3877,97433.5755,0.0524,np_greedy_58
257840.0127,257840.0707,354984.3233,97144.3106,0.0580,np_greedy_58
258735.4139,258735.4837,363876.4262,105141.0124,0.0698,p_greedy_140
268169.8484,268169.9035,365629.3317,97459.4833,0.0551,np_greedy_58
274785.9304,274785.9880,372052.6080,97266.6776,0.0576,p_greedy_140
276404.2068,276404.2648,373291.1690,96886.9623,0.0580,np_greedy_58
294633.7176,294633.7764,392407.7491,97774.0316,0.0588,np_greedy_58
296375.0777,296375.1336,381329.1035,84954.0258,0.0559,p_greedy_140
298800.8838,298800.9364,396061.5989,97260.7151,0.0526,np_greedy_58
304386.5720,304386.6244,400474.6982,96088.1261,0.0524,np_greedy_58
317475.3801,317475.4329,394199.9162,76724.5361,0.0528,p_greedy_140
320521.9945,320522.0525,417613.8144,97091.8199,0.0580,np_greedy_58
320835.7837,320835.8347,395882.1456,75046.3619,0.0510,p_greedy_140
326850.2506,326850.3224,397268.2687,70418.0181,0.0718,p_greedy_140
328426.4530,328426.5140,426736.4574,98310.0044,0.0610,np_greedy_58
341131.3866,341131.4478,438516.0719,97384.6853,0.0612,np_greedy_58
352318.8783,352318.9341,450192.4301,97873.5518,0.0557,np_greedy_58
364400.1162,364400.1725,460513.3368,96113.2206,0.0563,np_greedy_58
372642.3730,372642.4312,419810.9677,47168.5947,0.0582,p_greedy_140
377684.8649,377684.9219,423221.1015,45536.2366,0.0570,p_greedy_140
388512.4646,388512.5199,427599.9293,39087.4647,0.0554,p_greedy_140
388689.2939,388689.3521,490161.8123,101472.5184,0.0582,np_greedy_58
396013.4438,396013.5025,493593.5391,97580.0954,0.0587,np_greedy_58
408165.5620,408165.6185,505425.0349,97259.4730,0.0565,np_greedy_58
409122.0152,409122.0709,435407.2991,26285.2839,0.0556,p_greedy_140
413323.8181,413323.8715,509669.8133,96345.9952,0.0534,np_greedy_58
413676.7762,413676.8337,509008.4879,95331.7117,0.0575,np_greedy_58
429110.6039,429110.6618,525575.3644,96464.7605,0.0579,np_greedy_58
431314.3107,431314.3628,526107.4317,94793.1210,0.0521,np_greedy_58
432155.6157,432155.6663,449963.3332,17807.7175,0.0506,p_greedy_140
442308.1494,442308.2082,475237.1963,32929.0468,0.0588,p_greedy_140
447048.4805,447048.5385,483140.4546,36091.9741,0.0580,p_greedy_140
450186.7300,450186.7841,544007.0020,93820.2720,0.0542,np_greedy_58
459937.4658,459937.5214,516943.2062,57005.7404,0.0556,p_greedy_140
459970.9533,459970.9886,515984.3471,56013.3939,0.0354,p_greedy_140
464722.7197,464722.7785,526361.7516,61639.0319,0.0589,p_greedy_140
477132.2907,477132.3491,571552.1265,94419.8358,0.0584,np_greedy_58
480368.0102,480368.0673,555631.2645,75263.2543,0.0571,p_greedy_140
488939.4249,488939.4843,584765.6633,95826.2385,0.0594,np_greedy_58
490985.9329,490985.9881,592255.5625,101269.6296,0.0553,np_greedy_58
491808.2505,491808.3210,598365.6129,106557.3623,0.0705,p_greedy_140
492723.0842,492723.1445,601126.0481,108402.9639,0.0603,p_greedy_140
495506.6437,495506.7061,594381.4676,98874.8240,0.0624,np_greedy_58
500968.6056,500968.6640,605293.0843,104324.4787,0.0585,np_greedy_58
501802.3777,501802.4448,603441.5697,101639.1920,0.0671,np_greedy_58
506709.6201,506709.6780,636043.5679,129333.9478,0.0579,p_greedy_140
508513.9224,508513.9813,612734.3373,104220.4149,0.0589,np_greedy_58
517067.5087,517067.5679,652290.5370,135223.0283,0.0593,p_greedy_140
517877.8279,517877.8831,622405.2412,104527.4133,0.0552,np_greedy_58
522383.9246,522383.9839,628633.7374,106249.8128,0.0593,np_greedy_58
523539.5839,523539.6432,663941.7962,140402.2123,0.0593,p_greedy_140
524690.2135,524690.2687,631555.8329,106865.6194,0.0552,np_greedy_58
524754.3322,524754.3845,666572.4706,141818.1384,0.0523,p_greedy_140
525704.6685,525704.7276,629978.1051,104273.4365,0.0591,np_greedy_58
534742.3269,534742.3846,681604.0775,146861.7506,0.0577,p_greedy_140
536593.6728,536593.7291,642530.3099,105936.6371,0.0562,np_greedy_58
536733.2720,536733.3466,644395.9726,107662.7005,0.0746,np_greedy_58
541507.5601,541507.6196,647731.1309,106223.5708,0.0595,np_greedy_58
544366.5364,544366.5942,651066.8793,106700.3429,0.0578,np_greedy_58
549794.4430,549794.4988,695483.7210,145689.2780,0.0558,p_greedy_140
552228.9368,552228.9959,701216.2005,148987.2637,0.0590,p_greedy_140
552719.3233,552719.3825,659744.3784,107025.0551,0.0592,np_greedy_58
563314.3170,563314.3782,707297.4419,143983.1249,0.0613,p_greedy_140
564116.6149,564116.6699,712752.0490,148635.4342,0.0550,p_greedy_140
566647.0611,566647.1223,715754.5606,149107.4995,0.0612,p_greedy_140
566866.3698,566866.4273,674843.4505,107977.0807,0.0574,np_greedy_58
571527.8852,571527.9462,716096.5265,144568.6413,0.0610,p_greedy_140
588084.1466,588084.2078,724695.1803,136611.0337,0.0612,p_greedy_140
591744.5039,591744.5686,724804.5268,133060.0229,0.0646,p_greedy_140
593251.7329,593251.7912,706224.9808,112973.2480,0.0583,np_greedy_58
604454.7448,604454.8008,716415.6365,111960.8917,0.0561,np_greedy_58
616058.8326,616058.8895,738796.9183,122738.0857,0.0569,p_greedy_140
657284.0839,657284.1457,770206.3296,112922.2457,0.0618,np_greedy_58
660940.7577,660940.8140,766233.0856,105292.3279,0.0563,p_greedy_140
662903.3169,662903.3690,766026.0781,103122.7611,0.0521,p_greedy_140
663200.0745,663200.1268,767265.3969,104065.3224,0.0523,p_greedy_140
677552.3379,677552.3928,775875.1618,98322.8239,0.0549,p_greedy_140
693455.3694,693455.4275,781639.1130,88183.7436,0.0581,p_greedy_140
693869.3698,693869.4249,790053.9447,96184.5749,0.0551,np_greedy_58
704805.1097,704805.1701,801455.4723,96650.3626,0.0604,np_greedy_58
707728.0456,707728.0994,805495.7787,97767.7331,0.0538,np_greedy_58
715003.4704,715003.5269,810647.5258,95644.0554,0.0566,np_greedy_58
717153.5431,717153.5957,811561.9871,94408.4439,0.0525,np_greedy_58
718881.7562,718881.8148,792251.0427,73369.2864,0.0586,p_greedy_140
731165.0513,731165.1046,799993.2307,68828.1794,0.0533,p_greedy_140
747827.1272,747827.1844,807153.2095,59326.0823,0.0572,p_greedy_140
752824.8291,752824.8896,808437.7074,55612.8783,0.0605,p_greedy_140
753993.9251,753993.9872,808971.9535,54978.0284,0.0621,p_greedy_140
770205.7556,770205.8148,832715.0106,62509.2550,0.0592,np_greedy_58
776673.1279,776673.1854,832770.3846,56097.2567,0.0575,np_greedy_58
791996.0686,791996.1275,839637.5147,47641.4461,0.0589,np_greedy_58
792491.4545,792491.5111,838218.1188,45726.6643,0.0565,np_greedy_58
794084.5592,794084.6138,839932.5896,45848.0305,0.0546,np_greedy_58
796446.3979,796446.4504,840863.1388,44416.7409,0.0525,np_greedy_58
799704.6470,799704.7083,844351.0341,44646.3871,0.0613,np_greedy_58
804478.6638,804478.7198,844908.1208,40429.4569,0.0560,np_greedy_58
807967.2141,807967.2700,846422.3051,38455.0910,0.0559,np_greedy_58
814234.8288,814234.8808,851059.9109,36825.0821,0.0520,np_greedy_58
820236.4309,820236.4813,856352.0053,36115.5744,0.0503,np_greedy_58
821498.1520,821498.2042,857072.9010,35574.7490,0.0523,np_greedy_58
822208.3229,822208.3722,857940.2491,35731.9262,0.0493,np_greedy_58
827037.5739,827037.6232,869017.7602,41980.1863,0.0493,np_greedy_58
828055.5401,828055.5942,873911.4246,45855.8845,0.0541,np_greedy_58
834302.0673,834302.1229,889122.6563,54820.5890,0.0556,np_greedy_58
834394.6450,834394.6963,889222.3564,54827.7114,0.0513,np_greedy_58
842838.3202,842838.3751,898380.4835,55542.1633,0.0549,np_greedy_58
843677.6375,843677.6916,905096.1930,61418.5555,0.0541,np_greedy_58
856709.5208,856709.5716,949387.9439,92678.4231,0.0508,np_greedy_58
856880.2515,856880.3155,868180.0991,11299.8477,0.0640,p_greedy_140
862409.8987,862409.9529,955823.5574,93413.6587,0.0542,np_greedy_58
867092.3231,867092.3823,885797.3602,18705.0371,0.0592,p_greedy_140
870560.4749,870560.5325,888971.6017,18411.1268,0.0576,p_greedy_140
895124.4191,895124.4726,964946.3456,69821.9266,0.0535,p_greedy_140
895959.8557,895959.9087,966335.7664,70375.9107,0.0530,p_greedy_140
896603.0978,896603.1511,975306.1229,78703.0251,0.0533,p_greedy_140
899840.1169,899840.1707,983008.5776,83168.4607,0.0539,p_greedy_140
901374.1520,901374.2071,986803.0115,85428.8595,0.0551,p_greedy_140
907191.5032,907191.5607,996299.7565,89108.2532,0.0574,p_greedy_140
908861.6762,908861.7307,1008883.0755,100021.3992,0.0544,np_greedy_58
912213.9418,912214.0011,1011077.0618,98863.1199,0.0593,np_greedy_58
917868.7101,917868.7678,1008653.5510,90784.8409,0.0577,p_greedy_140
919247.9702,919248.0269,1018637.1691,99389.1989,0.0567,np_greedy_58
925931.6812,925931.7399,1018684.1986,92752.5174,0.0587,p_greedy_140
934540.1945,934540.2549,1033251.6572,98711.4626,0.0603,np_greedy_58
934799.4897,934799.5532,1024024.8765,89225.3868,0.0635,p_greedy_140
936198.8144,936198.8755,1024572.4126,88373.5982,0.0611,p_greedy_140
939019.6883,939019.7484,1036338.2193,97318.5310,0.0601,np_greedy_58
943732.2997,943732.3607,1045550.9169,101818.6171,0.0609,np_greedy_58
944619.6045,944619.6641,1029523.4773,84903.8729,0.0596,p_greedy_140
954944.6810,954944.7392,1052691.6423,97746.9612,0.0582,np_greedy_58
985270.0228,985270.0863,1049660.1910,64390.1682,0.0635,p_greedy_140
