timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5009.30,8192,2,51609,3400298160,2,19,54,27,424859,4,13918,5,7455504,56,1,4,7604,710,2,20,27,8823130,206,999715761,27,2,2,1,2,2,294,1,995926428,994173482,10484640,77267588,77267588,2,1,3399052976,73389,73389,2,2,2,77251204,4,3,17799,825760,155781,9381,7600,995926428,415478,8667747,73
10022.18,8192,2,75239,4957408304,2,19,54,27,659393,4,20411,5,7455504,56,1,4,11076,46746,2,20,27,14533383,2702334,1456594435,27,2,2,1,2,2,294,1,1451008412,1449302334,20654748,112653476,112669860,2,1,4956752944,73389,73389,2,2,2,112653476,4,3,20563,2898888,304809,18793,11072,1451008412,640600,14229497,73
15027.59,8192,2,104243,6868567076,2,19,54,27,930164,4,28268,5,7455504,56,1,4,15338,95547,2,20,27,21117572,4895404,2017410818,27,2,2,1,2,2,294,1,2009637276,2008000582,31191859,156093371,156093371,2,1,6868108324,73389,73389,2,2,2,156093371,4,3,31417,4643909,486678,27065,15334,2009637276,903099,20632522,73
20032.96,8192,2,153270,10099120380,2,19,54,27,1332885,4,41638,5,7455504,56,1,4,22542,96968,2,20,27,30090956,4895919,2965263482,27,2,2,1,2,2,294,1,2953879964,2952328284,41691035,229515037,229515037,2,1,10098661628,73389,73389,2,2,2,229515037,4,3,38203,5433518,604400,37577,22538,2953879964,1295308,29488525,73
25038.04,8192,2,198711,13093334328,2,19,54,27,1700455,4,54085,5,7455504,56,1,4,29221,98183,2,20,27,38606888,4896101,3844078800,27,2,2,1,2,2,294,1,3829309852,3827597928,51606515,297565354,297565354,2,1,13092154680,73389,73389,2,2,2,297548970,4,3,43275,6176730,712283,47508,29217,3829309852,1652947,37896768,73
30062.91,8192,2,219384,14455858164,2,19,55,27,1902016,4,59775,5,7720956,56,1,4,32257,195068,2,20,27,44121674,7828465,4243596715,27,2,2,1,2,2,294,1,4227244444,4225932855,62057857,328517655,328534039,2,1,14454776820,73389,73389,2,2,2,328517655,4,3,44795,8376315,826526,54792,32253,4227244444,1847224,43297572,73
35078.62,8192,2,228263,15040937732,2,19,55,27,2020042,4,62200,5,7720956,56,1,4,33562,363821,2,20,27,46960832,12603483,4415391548,27,2,2,1,2,2,294,1,4398293404,4396937752,71943828,341828323,341828323,2,1,15039725316,73389,73389,2,2,2,341811939,4,3,49734,11237212,951621,60599,33558,4398293404,1959443,46012215,73
40083.47,8192,2,246360,16233313572,2,19,55,27,2217099,4,67133,5,7720956,56,1,4,36223,448976,2,20,27,49882915,16014898,4765568723,27,2,2,1,2,2,294,1,4747075996,4745541473,79870448,368924795,368924795,2,1,16231970084,73389,73389,2,2,2,368908411,4,3,54956,13680411,1103142,69683,36219,4747075996,2147416,48783199,73
45088.91,8192,2,297752,19619655872,2,19,55,27,2651800,4,81099,5,7720956,56,1,4,43776,449773,2,20,27,61001379,16396432,5759281168,27,2,2,1,2,2,294,1,5737062812,5735472066,93470978,445887120,445887120,2,1,19618312384,73389,73389,2,2,2,445870736,4,3,65874,14504138,1230824,78412,43772,5737062812,2573388,59773492,73
50093.07,8192,2,348691,22976310364,2,19,55,27,3078206,4,94992,5,7720956,56,1,4,51262,450493,2,20,27,70079470,16396884,6744163668,27,2,2,1,2,2,294,1,6718267804,6716633296,103995905,522177701,522177701,2,1,22975097948,73389,73389,2,2,2,522161317,4,3,71448,15309106,1339993,87201,51258,6718267804,2991005,68743090,73
