timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5014.81,8192,2,53080,3497232520,2,29,54,27,451402,4,14366,5,7455504,56,1,4,7819,19512,2,11,27,7421101,479274,1027987447,27,4,2,1,2,2,282,1,1024106908,1022496846,9291147,79458726,79475110,2,1,3496183944,73389,73389,2,2,2,79458726,4,3,22940,1219068,172725,11293,7815,1024106908,440109,7247653,60
10018.65,8192,2,71914,4738439296,2,29,54,27,690176,4,19504,5,7455504,56,1,4,10588,72352,2,11,27,14251233,3307321,1392364885,27,4,2,1,2,2,282,1,1387045276,1385319272,20559456,107681376,107681376,2,1,4737259648,73389,73389,2,2,2,107664992,4,3,25088,3469943,381723,25536,10584,1387045276,664640,13868256,60
15022.37,8192,2,134932,8890684912,2,29,54,27,1152630,4,36637,5,7455504,56,1,4,19849,72478,2,11,27,23429707,3334931,2610792955,27,4,2,1,2,2,282,1,2600903068,2599095206,31415573,202052084,202052084,2,1,8889570800,73389,73389,2,2,2,202035700,4,3,31264,4305410,492694,35545,19845,2600903068,1117085,22935931,60
20027.43,8192,2,183707,12104723144,2,29,54,27,1542041,4,49993,5,7455504,56,1,4,27016,72577,2,11,27,28620144,3335007,3553679956,27,4,2,1,2,2,282,1,3540296092,3538592011,37724314,275096918,275096918,2,1,12103543496,73389,73389,2,2,2,275080534,4,3,31627,4982935,562592,43003,27012,3540296092,1499038,28056406,60
25031.44,8192,2,234105,15425657208,2,29,55,27,1949593,4,63741,5,7720956,56,1,4,34420,72697,2,11,27,41067887,3335371,4527816586,27,4,2,1,2,2,282,1,4510753180,4509446058,52373733,350570458,350570458,2,1,15424379256,73389,73389,2,2,2,350554074,4,3,35974,5692106,665991,51248,34416,4510753180,1898345,40401130,60
30043.61,8192,2,284264,18730928168,2,29,55,27,2381226,4,77473,5,7720956,56,1,4,41793,78632,2,11,27,49040756,3474412,5498028417,27,4,2,1,2,2,282,1,5477278108,5475651283,61799032,425675358,425691742,2,1,18729715752,73389,73389,2,2,2,425675358,4,3,36601,6580572,761854,60506,41790,5477278108,2320720,48278458,60
35054.46,8192,2,299489,19734022808,2,29,55,27,2587603,4,81627,5,7720956,56,1,4,44030,182989,2,11,27,54910505,6563973,5792286442,27,4,2,1,2,2,282,1,5770355100,5768890956,72568236,448487858,448487858,2,1,19733465752,73389,73389,2,2,2,448487858,4,3,38468,8923720,900920,72746,44026,5770355100,2514857,54009074,60
40062.51,8192,2,312018,20559636036,2,29,55,27,2761604,4,85042,5,7720956,56,1,4,45872,291620,2,11,27,57531862,10062217,6034714984,27,4,2,1,2,2,282,1,6011789724,6010208402,80392694,467251795,467251795,2,1,20558358084,73389,73389,2,2,2,467235411,4,3,40669,11267893,1050595,80901,45868,6011789724,2680703,56480655,60
45071.91,8192,2,331527,21845345064,2,29,55,27,2992065,4,90360,5,7720956,56,1,4,48739,388409,2,11,27,65057466,13247484,6411973874,27,4,2,1,2,2,282,1,6387573148,6386021893,93600682,496463518,496479902,2,1,21844394792,73389,73389,2,2,2,496463518,4,3,42020,13630950,1207168,90036,48735,6387573148,2902029,63850285,60
50084.29,8192,2,339860,22394376524,2,29,55,27,3113916,4,92637,5,7720956,56,1,4,49964,528714,2,11,27,67765074,17325529,6573238545,27,4,2,1,2,2,282,1,6548136348,6546553770,103137682,508948953,508965337,2,1,22393753932,73389,73389,2,2,2,508948953,4,3,44598,16570978,1313116,95959,49960,6548136348,3017957,66451125,60
