timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5018.19,8192,2,34459,2270250364,2,6,54,27,324890,4,9289,5,7455504,56,1,4,5082,31929,2,4996,27,3659786,1070927,667856293,27,47,2,1,2,2,584,1,665362844,663801878,5575588,51586173,51586173,2,1,2269791612,73389,73389,2,2,2,51586173,7,3,8267,1350767,155140,10251,5078,665362844,314639,3504255,411
10022.58,8192,2,81047,5340165008,2,6,54,27,671712,4,21997,5,7455504,56,1,4,11930,32006,2,4996,27,8081996,1071096,1568735309,27,47,2,1,2,2,584,1,1562943900,1561191021,10985078,121352492,121368876,2,1,5339509648,73389,73389,2,2,2,121352492,7,3,8269,1973382,219386,17381,11926,1562943900,654331,7862152,411
15026.67,8192,2,126132,8311048140,2,6,54,27,1035285,4,34291,5,7455504,56,1,4,18554,32093,2,4996,27,12509469,1071210,2440153451,27,47,2,1,2,2,584,1,2431164828,2429639829,16428291,188878521,188878521,2,1,8309934028,73389,73389,2,2,2,188862137,7,3,8269,2608932,291197,24283,18550,2431164828,1011002,12217889,411
20035.21,8192,2,158142,10420269936,2,6,54,27,1365170,4,43021,5,7455504,56,1,4,23259,54732,2,4996,27,16042638,2063279,3059167151,27,47,2,1,2,2,584,1,3047858588,3046191221,21843836,236798996,236815380,2,1,10419155824,73389,73389,2,2,2,236798996,7,3,8344,4058168,423135,34724,23255,3047858588,1330446,15618812,411
25040.05,8192,2,197094,12986831712,2,6,54,27,1717677,4,53590,5,7455504,56,1,4,28985,80049,2,4996,27,40524022,3752630,3812540330,27,47,2,1,2,2,584,1,3798376860,3796474449,52106270,295144840,295144840,2,1,12985652064,73389,73389,2,2,2,295128456,7,3,15378,5624035,640099,46828,28981,3798376860,1670849,39883427,411
30049.19,8192,2,215311,14187337324,2,6,55,27,1925687,4,58669,5,7720956,56,1,4,31661,175699,2,4996,27,45427534,7026735,4164681179,27,47,2,1,2,2,584,1,4149125532,4147385569,62189716,322419377,322435761,2,1,14186452588,73389,73389,2,2,2,322419377,7,3,17158,7995142,769415,56340,31657,4149125532,1869347,44657317,411
35063.67,8192,2,224346,14782640508,2,6,55,27,2056142,4,61128,5,7720956,56,1,4,32986,259420,2,4996,27,48442118,11498811,4339095823,27,47,2,1,2,2,584,1,4322795932,4321444110,72028074,335943037,335959421,2,1,14781493628,73389,73389,2,2,2,335943037,7,3,21601,10652242,883318,70224,32982,4322795932,1985918,47558633,411
40074.09,8192,2,235008,15485367120,2,6,55,27,2203128,4,64037,5,7720956,56,1,4,34556,390338,2,4996,27,50822731,15440775,4545743136,27,47,2,1,2,2,584,1,4528578972,4526903600,79996896,351926012,351926012,2,1,15484023632,73389,73389,2,2,2,351909628,7,3,22588,13295378,999132,77238,34552,4528578972,2125890,49823801,411
45083.21,8192,2,262269,17281500288,2,6,55,27,2505999,4,71474,5,7720956,56,1,4,38560,441360,2,4996,27,58363408,17887780,5072579263,27,47,2,1,2,2,584,1,5053391260,5051854928,92502133,392742752,392759136,2,1,17280681088,73389,73389,2,2,2,392742752,7,3,34446,15241540,1201074,88439,38556,5053391260,2417560,57162505,411
50092.51,8192,2,278565,18355314888,2,6,55,27,2717560,4,75919,5,7720956,56,1,4,40957,514272,2,4996,27,63961065,21008351,5388020213,27,47,2,1,2,2,584,1,5367570844,5365860118,102895799,417140182,417156566,2,1,18354168008,73389,73389,2,2,2,417140182,7,3,35162,17693209,1362557,99620,40953,5367570844,2617940,62596190,411
