timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5013.82,8192,2,34927,2301186664,2,12,54,27,358918,2,9418,5,7455504,56,1,4,5153,58401,2,17,27,5790406,1731525,677237927,27,4,2,1,2,2,341,1,674668956,672824109,8891009,52280334,52296718,2,1,2300334696,73389,73389,2,2,2,52280334,5,3,10694,1882583,171559,12402,5149,674668956,346516,5618195,68
10050.95,8192,2,49044,3231401964,2,12,54,27,547546,2,13267,5,7455504,56,1,4,7227,159049,2,17,27,11205883,5579171,950174601,27,4,2,1,2,2,341,1,946512284,944756350,20091137,73432017,73432017,2,1,3231008748,73389,73389,2,2,2,73432017,5,3,13460,4398885,339307,21263,7223,946512284,526283,10864872,68
15084.01,8192,2,55559,3660758072,2,12,54,27,651326,2,15046,5,7455504,56,1,4,8184,331805,2,17,27,13615135,10415331,1076298340,27,4,2,1,2,2,341,1,1072079260,1070271591,30383897,83185642,83202026,2,1,3660168248,73389,73389,2,2,2,83185642,5,3,16642,7333234,432477,32938,8181,1072079260,618388,13180490,68
20120.26,8192,2,62651,4127928452,2,12,54,27,753556,2,16978,5,7455504,56,1,4,9227,517715,2,17,27,16211140,15871825,1213605252,27,4,2,1,2,2,341,1,1208787356,1206864394,40962447,93791235,93807619,2,1,4126814340,73389,73389,2,2,2,93791235,5,3,20850,10402356,560969,37969,9224,1208787356,715587,15647363,68
25131.11,8192,2,68994,4546012368,2,12,54,27,848226,2,18705,5,7455504,56,1,4,10158,743084,2,17,27,17985309,20402816,1336178324,27,4,2,1,2,2,341,1,1330815388,1329028531,49310259,103299100,103315484,2,1,4545160400,73389,73389,2,2,2,103299100,5,3,25546,13427661,670785,47604,10155,1330815388,800622,17311997,68
30153.31,8192,2,77281,5092029172,2,12,54,27,963133,2,20968,5,7455504,56,1,4,11376,904955,2,17,27,21236331,25614737,1496515682,27,4,2,1,2,2,341,1,1490461084,1488672871,61051201,115702615,115718999,2,1,5090915060,73389,73389,2,2,2,115702615,5,3,32325,16139603,788970,53213,11373,1490461084,909920,20445430,68
35174.89,8192,2,86149,5676387844,2,12,54,27,1086690,2,23386,5,7455504,56,1,4,12680,1048535,2,17,27,23780023,30196370,1668032222,27,4,2,1,2,2,341,1,1661247900,1659504240,70090037,128980515,128996899,2,1,5675142660,73389,73389,2,2,2,128980515,5,3,35890,18907395,907619,61766,12676,1661247900,1024924,22871044,68
40179.87,8192,2,113297,7465115444,2,12,54,27,1361221,2,30744,5,7455504,56,1,4,16670,1128803,2,17,27,30038552,33380313,2193034062,27,4,2,1,2,2,341,1,2184225180,2182415182,81979649,169649799,169649799,2,1,7463870260,73389,73389,2,2,2,169633415,5,3,44423,21036935,1063542,69704,16666,2184225180,1291517,28973824,68
45184.65,8192,2,164073,10811087568,2,12,54,27,1806489,2,44584,5,7455504,56,1,4,24131,1129379,2,17,27,39040322,33380547,3174685057,27,4,2,1,2,2,341,1,3162153372,3160451789,92582771,245678236,245694620,2,1,10809842384,73389,73389,2,2,2,245678236,5,3,47193,21861779,1167376,78501,24127,3162153372,1727988,37871116,68
50189.56,8192,2,214832,14155680128,2,12,55,27,2244177,2,58485,5,7720956,56,1,4,31590,1129964,2,17,27,47897384,33381031,4156079507,27,4,2,1,2,2,341,1,4139819420,4138185248,103103136,321692448,321708832,2,1,14154467712,73389,73389,2,2,2,321692448,5,3,49365,22680044,1265352,87168,31586,4139819420,2157009,46630100,68
55205.38,8192,2,239785,15800025304,2,12,55,27,2504543,2,65342,5,7720956,56,1,4,35257,1188871,2,17,27,54100263,35949691,4638554330,27,4,2,1,2,2,341,1,4620460444,4618804309,113428087,359072866,359089250,2,1,15799206104,73389,73389,2,2,2,359072866,5,3,50667,24821319,1404402,95576,35253,4620460444,2408967,52694143,68
60210.28,8192,2,271285,17875558288,2,12,55,27,2810394,2,73879,5,7720956,56,1,4,39886,1233493,2,17,27,61010425,37880293,5247624191,27,4,2,1,2,2,341,1,5227192732,5225582529,123874399,406250028,406250028,2,1,17874280336,73389,73389,2,2,2,406233644,5,3,60904,26616586,1560824,103942,39882,5227192732,2706452,59447387,68
65215.45,8192,2,322622,21258561560,2,12,55,27,3245277,2,87886,5,7720956,56,1,4,47431,1234230,2,17,27,69503863,37880605,6240325153,27,4,2,1,2,2,341,1,6216130972,6214514187,134035653,483136466,483136466,2,1,21257283608,73389,73389,2,2,2,483120082,5,3,65146,27450365,1669987,113364,47427,6216130972,3131913,67831632,68
