timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5010.34,2,8192,2,25670,1691069036,2,9,54,27,294134,6,6838,5,1,7455504,56,1,4,3792,30886,2,6577,27,7198564,1960515,498231804,27,46,2,1,2,2,618,1,496279964,494486464,10339715,38422961,38422961,2,1,1690610284,73389,73389,2,2,2,38422961,12,3,29738,1862904,325036,13526,3788,496279964,280608,6875147,358
10014.83,2,8192,2,90065,5934354080,2,9,54,27,726982,6,24400,5,1,7455504,56,1,4,13255,30981,2,6577,27,16140803,1960914,1743299444,27,46,2,1,2,2,618,1,1736614300,1734923675,20897745,134859768,134859768,2,1,5933829792,73389,73389,2,2,2,134859768,12,3,30215,2734763,409786,23651,13251,1736614300,703331,15732755,358
15023.20,2,8192,2,118153,7785216424,2,9,54,27,1042684,6,32114,5,1,7455504,56,1,4,17382,67517,2,6577,27,20179775,3356770,2286478290,27,46,2,1,2,2,618,1,2277679516,2275946078,27185311,176917374,176933758,2,1,7784364456,73389,73389,2,2,2,176917374,12,3,30718,4424557,587190,35684,17379,2277679516,1007000,19594806,358
20030.89,2,8192,2,144392,9514106348,2,9,54,27,1358041,6,39273,5,1,7455504,56,1,4,21240,82498,2,6577,27,23645246,4536202,2793985593,27,46,2,1,2,2,618,1,2783224220,2781298567,32602470,216220753,216220753,2,1,9513713132,73389,73389,2,2,2,216220753,12,3,30718,5887713,765710,49388,21236,2783224220,1308653,22880307,358
25039.40,2,8192,2,164112,10813643472,2,9,54,27,1612962,6,44650,5,1,7455504,56,1,4,24137,104061,2,6577,27,26381289,6531466,3175210641,27,46,2,1,2,2,618,1,3162939804,3161173601,37932753,245743772,245760156,2,1,10812725968,73389,73389,2,2,2,245743772,12,3,30907,7895485,936787,60839,24134,3162939804,1552123,25446015,358
30043.34,2,8192,2,190366,12543516436,2,9,54,27,1886289,6,51811,5,1,7455504,56,1,4,27996,136877,2,6577,27,29454970,8116896,3682975596,27,46,2,1,2,2,618,1,3668746652,3666801310,43292441,285063535,285079919,2,1,12542795540,73389,73389,2,2,2,285063535,12,3,31410,9653087,1071393,70396,27992,3668746652,1815893,28384161,358
35048.04,2,8192,2,235370,15509091152,2,9,55,27,2212756,6,64139,5,1,7720956,56,1,4,34609,137148,2,6577,27,51237446,9042825,4552870630,27,46,2,1,2,2,618,1,4535394716,4533816515,69365650,352466684,352466684,2,1,15508534096,73389,73389,2,2,2,352466684,12,3,41478,10281368,1226410,77374,34605,4535394716,2135382,50011797,358
40061.39,2,8192,2,278023,18319794376,2,9,55,27,2553279,6,75772,5,1,7720956,56,1,4,40877,154868,2,6577,27,55258580,9451719,5377767868,27,46,2,1,2,2,618,1,5357216156,5355422112,74785062,416337366,416353750,2,1,18318844104,73389,73389,2,2,2,416337366,12,3,43968,11273781,1316220,84819,40874,5357216156,2468460,53943400,358
45077.55,2,8192,2,293477,19337896760,2,9,55,27,2749941,6,79983,5,1,7720956,56,1,4,43146,222339,2,6577,27,57385432,12134166,5676248052,27,46,2,1,2,2,618,1,5654487452,5653048181,80048825,439477546,439493930,2,1,19337012024,73389,73389,2,2,2,439477546,12,3,43973,13811991,1436990,97196,43142,5654487452,2652745,55948877,358
50090.93,2,8192,2,307922,20289873320,2,9,55,27,2930507,6,83926,5,1,7720956,56,1,4,45272,323471,2,6577,27,71424888,16503671,5956051295,27,46,2,1,2,2,618,1,5933146524,5931347568,102178842,461110398,461126782,2,1,20288857512,73389,73389,2,2,2,461110398,12,3,49328,16485866,1650372,104858,45268,5933146524,2825649,69774119,358
