timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5015.48,8192,2,46126,3039106108,2,25,54,27,351003,1,12472,5,7455504,56,1,4,6798,1710,2,11,27,7456220,367122,893787694,27,3,2,1,2,2,286,1,890413468,888572458,9297501,69049741,69066125,2,1,3038188604,73389,73389,2,2,2,69049741,3,3,17592,985378,158711,9418,6795,890413468,341585,7297275,63
10018.99,8192,2,70454,4642225832,2,25,54,27,644163,1,19106,5,7455504,56,1,4,10373,32511,2,11,27,10723150,1800212,1364068704,27,3,2,1,2,2,286,1,1358864796,1357191627,14693678,105490238,105506622,2,1,4641570472,73389,73389,2,2,2,105490238,3,3,18295,2619074,342700,23314,10369,1358864796,620849,10379442,63
15031.13,8192,2,94828,6248094760,2,25,54,27,949466,1,25755,5,7455504,56,1,4,13955,45076,2,11,27,22219738,3481815,1835403683,27,3,2,1,2,2,286,1,1828364700,1826666325,29248105,141990238,141990238,2,1,6247570472,73389,73389,2,2,2,141990238,3,3,21793,4207890,577566,36422,13951,1828364700,913044,21642299,63
20044.32,8192,2,113278,7463870260,2,25,54,27,1186268,1,30787,5,7455504,56,1,4,16668,87650,2,11,27,29146035,6161243,2192424812,27,3,2,1,2,2,286,1,2183963036,2181964523,40388552,169617031,169633415,2,1,7463149364,73389,73389,2,2,2,169617031,3,3,23879,6434601,759105,46965,16664,2183963036,1139303,28386122,63
25049.23,8192,2,150971,9947656760,2,25,54,27,1535259,1,41065,5,7455504,56,1,4,22206,113402,2,11,27,36101566,7271259,2921069444,27,3,2,1,2,2,286,1,2909839772,2908036281,49898379,226072682,226072682,2,1,9946477112,73389,73389,2,2,2,226056298,3,3,27646,7727964,895221,58177,22202,2909839772,1477082,35206061,63
30054.16,8192,2,197086,12986307424,2,25,54,27,1899183,1,53644,5,7455504,56,1,4,28985,113646,2,11,27,40482977,7271318,3812919470,27,3,2,1,2,2,286,1,3798376860,3796312120,55347356,295128456,295144840,2,1,12985652064,73389,73389,2,2,2,295128456,3,3,28232,8403632,967589,65130,28981,3798376860,1834053,39514626,63
35064.49,8192,2,229407,15116176368,2,25,55,27,2194256,1,62514,5,7720956,56,1,4,33733,145699,2,11,27,53805210,8944282,4437625706,27,3,2,1,2,2,286,1,4420706716,4418938265,72739430,343538292,343538292,2,1,15115684848,73389,73389,2,2,2,343538292,3,3,34336,10023947,1132609,73894,33729,4420706716,2120362,52671831,63
40077.33,8192,2,241821,15934252956,2,25,55,27,2358394,1,65899,5,7720956,56,1,4,35556,272569,2,11,27,57501071,12675626,4677563739,27,3,2,1,2,2,286,1,4659650972,4658068978,82228298,362122005,362138389,2,1,15933368220,73389,73389,2,2,2,362122005,3,3,35850,12536024,1251508,80857,35552,4659650972,2277537,56248577,63
45081.34,8192,2,259966,17129774524,2,25,55,27,2586141,1,70846,5,7720956,56,1,4,38222,358105,2,11,27,59741587,15201630,5028405112,27,3,2,1,2,2,286,1,5009088924,5007567715,87524685,389300397,389300397,2,1,17128496572,73389,73389,2,2,2,389284013,3,3,37009,14954163,1412630,91298,38218,5009088924,2494843,58327892,63
50087.52,8192,2,311712,20539582020,2,25,55,27,3009070,1,84905,5,7720956,56,1,4,45829,358738,2,11,27,72567840,15940345,6029255131,27,3,2,1,2,2,286,1,6006153628,6004369299,103908075,466793043,466809427,2,1,20538893892,73389,73389,2,2,2,466793043,3,3,48933,15768655,1539286,100434,45825,6006153628,2908636,71026497,63
55096.00,8192,2,349768,23047158088,2,25,55,27,3339062,1,95338,5,7720956,56,1,4,51418,371507,2,11,27,79951492,17078404,6764607568,27,3,2,1,2,2,286,1,6738715036,6737364734,114029050,523772982,523789366,2,1,23046011208,73389,73389,2,2,2,523772982,3,3,57315,17130580,1670604,108945,51414,6738715036,3230117,78279031,63
60105.92,8192,2,364872,24042491796,2,25,55,27,3528053,1,99457,5,7720956,56,1,4,53637,436748,2,11,27,84700952,20761902,7056647625,27,3,2,1,2,2,286,1,7029563804,7028319327,124271094,546388874,546411291,2,1,24041110456,73389,73389,2,2,2,546388874,3,3,59067,19622098,1801607,118077,53633,7029563804,3409976,82897854,63
