timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5021.03,8192,2,20775,1368677604,2,5,54,27,261052,3,5557,5,7455504,56,1,4,3073,52022,2,6082,27,3784240,1978075,403773777,27,73,2,1,2,2,515,1,402170268,400212088,6490909,31095883,31095883,2,1,1368218852,73389,73389,2,2,2,31095883,13,3,12435,1969973,226525,11840,3070,402170268,249212,3557839,286
10033.74,8192,2,38513,2537526020,2,5,54,27,487518,3,10388,5,7455504,56,1,4,5681,115412,2,6082,27,6240402,4286900,746851726,27,73,2,1,2,2,515,1,743874972,741926962,11801094,57651683,57668067,2,1,2536674052,73389,73389,2,2,2,57651683,13,3,12780,4208439,382351,21625,5677,743874972,465893,5857945,286
15037.88,8192,2,78151,5149310944,2,5,54,27,841700,3,21151,5,7455504,56,1,4,11504,130345,2,6082,27,20246265,6404990,1513011971,27,73,2,1,2,2,515,1,1507107228,1505405139,31099372,117019368,117019368,2,1,5148852192,73389,73389,2,2,2,117019368,13,3,22935,5629019,586890,31876,11500,1507107228,809824,19658223,286
20041.85,8192,2,127964,8431640996,2,5,54,27,1219438,3,34792,5,7455504,56,1,4,18825,130469,2,6082,27,25764728,6405055,2476202971,27,73,2,1,2,2,515,1,2466685340,2464878666,37750144,191610331,191626715,2,1,8430854564,73389,73389,2,2,2,191610331,13,3,23887,6321903,670573,39540,18821,2466685340,1179898,25093398,286
25046.90,8192,2,174159,11475534540,2,5,54,27,1570138,3,47389,5,7455504,56,1,4,25613,130662,2,6082,27,30158412,6405329,3369243243,27,73,2,1,2,2,515,1,3356402076,3354661405,43177518,260797177,260797177,2,1,11474354892,73389,73389,2,2,2,260780793,13,3,26976,6982249,750442,47006,25609,3356402076,1523132,29407658,286
30051.44,8192,2,220013,14497080308,2,5,55,27,1913662,3,59950,5,7720956,56,1,4,32350,130828,2,6082,27,44709389,6405809,4255576929,27,73,2,1,2,2,515,1,4239434140,4237970047,60333432,329451543,329467927,2,1,14495867892,73389,73389,2,2,2,329451543,13,3,32281,7632681,866164,53981,32346,4239434140,1859681,43842817,286
35056.47,8192,2,265186,17473730608,2,5,55,27,2284028,3,72271,5,7720956,56,1,4,38988,130928,2,6082,27,49094686,6405981,5128887551,27,73,2,1,2,2,515,1,5109490076,5108088690,65774162,397108644,397125028,2,1,17472780336,73389,73389,2,2,2,397108644,13,3,34356,8302150,955090,60898,38984,5109490076,2223130,48139043,286
40065.84,8192,2,279750,18433505952,2,5,55,27,2475072,3,76239,5,7720956,56,1,4,41129,225974,2,6082,27,51020803,9233284,5410659389,27,73,2,1,2,2,515,1,5390115228,5388661963,71018506,418921720,418938104,2,1,18432555680,73389,73389,2,2,2,418921720,13,3,36748,10981607,1072490,72922,41125,5390115228,2402150,49946343,286
45085.63,8192,2,287045,18914245592,2,5,55,27,2593060,3,78226,5,7720956,56,1,4,42202,344069,2,6082,27,61585312,14068253,5551924820,27,73,2,1,2,2,515,1,5530755484,5529215554,90712484,429844642,429861026,2,1,18913164248,73389,73389,2,2,2,429844642,13,3,42318,14143712,1196332,94496,42198,5530755484,2498564,60387113,286
50094.25,8192,2,295055,19441843472,2,5,55,27,2707298,3,80414,5,7720956,56,1,4,43379,469520,2,6082,27,64602939,19288914,5707003383,27,73,2,1,2,2,515,1,5685158300,5683453669,102151416,441848908,441848908,2,1,19441351952,73389,73389,2,2,2,441848908,13,3,47079,17115613,1289614,99758,43376,5685158300,2607540,63310634,286
55099.01,8192,2,323731,21331506436,2,5,55,27,2982968,3,88237,5,7720956,56,1,4,47592,516795,2,6082,27,69394165,21681414,6261202756,27,73,2,1,2,2,515,1,6237233564,6235865731,110882162,484780899,484797283,2,1,21330359556,73389,73389,2,2,2,484780899,13,3,52683,18801775,1427214,108564,47588,6237233564,2874404,67963782,286
60103.64,8192,2,369803,24367339052,2,5,55,27,3348893,3,100803,5,7720956,56,1,4,54364,516850,2,6082,27,73807058,21681536,7152139772,27,73,2,1,2,2,515,1,7124853148,7123247392,116318371,553787521,553803905,2,1,24366650924,73389,73389,2,2,2,553787521,13,3,52923,19440507,1497676,115855,54360,7124853148,3233038,72305966,286
65121.15,8192,2,391338,25786354920,2,5,55,27,3624976,3,106675,5,7720956,56,1,4,57526,557733,2,6082,27,76641094,23497494,7568229408,27,73,2,1,2,2,515,1,7539302812,7538100648,121668053,586025966,586042350,2,1,25785142504,73389,73389,2,2,2,586025966,13,3,53803,21446775,1678496,127919,57522,7539302812,3497057,74960655,286
