timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.79,8192,2,63627,4192157040,2,18,54,27,484866,5,17191,5,7455504,56,1,4,9371,285,2,15,27,8883351,307,1232217115,27,2,2,1,2,2,316,1,1227530652,1225611093,10572978,95255444,95271828,2,1,4191239536,73389,73389,2,2,2,95255444,4,3,21817,924300,166085,10637,9367,1227530652,474229,8717373,69
10020.42,8192,2,104827,6907105552,2,18,54,27,846194,5,28483,5,7455504,56,1,4,15424,23332,2,15,27,14670203,974359,2028517961,27,2,2,1,2,2,316,1,2020778396,2019265007,18428418,156967756,156984140,2,1,6906581264,73389,73389,2,2,2,156967756,4,3,22049,2362592,295608,20208,15420,2020778396,825986,14374762,69
15039.01,8192,2,118614,7815428520,2,18,54,27,1021840,5,32240,5,7455504,56,1,4,17449,100566,2,15,27,20698278,4792284,2295296372,27,2,2,1,2,2,316,1,2286461340,2284769147,30467121,177605502,177621886,2,1,7814642088,73389,73389,2,2,2,177605502,4,3,25933,5037809,444510,28547,17446,2286461340,993293,20253762,69
20053.99,8192,2,134289,8848545264,2,18,54,27,1220104,5,36515,5,7455504,56,1,4,19757,181081,2,15,27,23089414,7823523,2598910552,27,2,2,1,2,2,316,1,2588844444,2586730196,36821947,201085428,201101812,2,1,8847758832,73389,73389,2,2,2,201085428,4,3,28053,7537470,608053,37730,19753,2588844444,1182374,22480555,69
25059.01,8192,2,174899,11524296632,2,18,54,27,1554142,5,47563,5,7455504,56,1,4,25721,192071,2,15,27,34232883,8731447,3383576059,27,2,2,1,2,2,316,1,3370557852,3368901480,51910560,261900938,261917322,2,1,11523641272,73389,73389,2,2,2,261900938,4,3,41998,8407151,752904,45293,25717,3370557852,1508849,33478670,69
30079.49,8192,2,221496,14594801100,2,18,55,27,1949471,5,60355,5,7720956,56,1,4,32568,208256,2,15,27,42201085,9265210,4284508293,27,2,2,1,2,2,316,1,4268007836,4266564849,61902146,331675449,331691833,2,1,14593719756,73389,73389,2,2,2,331675449,4,3,44850,9496028,878065,59649,32564,4268007836,1889822,41322214,69
35089.75,8192,2,236465,15581383976,2,18,55,27,2138379,5,64438,5,7720956,56,1,4,34768,291967,2,15,27,47062969,13046885,4574051295,27,2,2,1,2,2,316,1,4556366236,4554918452,72638774,354100766,354117150,2,1,15580433704,73389,73389,2,2,2,354100766,4,3,46738,12094924,1027518,70731,34764,4556366236,2067648,46035859,69
40094.77,8192,2,276764,18236753648,2,18,55,27,2476129,5,75377,5,7720956,56,1,4,40691,301954,2,15,27,55484929,13644676,5353374977,27,2,2,1,2,2,316,1,5332705692,5331188832,83170095,414457524,414457524,2,1,18235410160,73389,73389,2,2,2,414441140,4,3,60130,13142073,1174762,80357,40687,5332705692,2395772,54309695,69
45099.24,8192,2,324547,21385249264,2,18,55,27,2871101,5,88459,5,7720956,56,1,4,47714,303260,2,15,27,62781626,13644900,6277371122,27,2,2,1,2,2,316,1,6253224348,6251582147,91896481,485999348,486015732,2,1,21383971312,73389,73389,2,2,2,485999348,4,3,67178,13916224,1298559,89869,47710,6253224348,2781232,61481971,69
50111.76,8192,2,366402,24143389308,2,18,55,27,3222396,5,99874,5,7720956,56,1,4,53864,312143,2,15,27,72276057,14238594,7086591484,27,2,2,1,2,2,316,1,7059317148,7057790389,103496654,548700733,548700733,2,1,24142111356,73389,73389,2,2,2,548684349,4,3,80068,15088467,1439183,99989,53860,7059317148,3122407,70835264,69
55121.84,8192,2,377046,24844670820,2,18,55,27,3370923,5,102778,5,7720956,56,1,4,55427,407369,2,15,27,75993142,18990547,7292332108,27,2,2,1,2,2,316,1,7264182684,7262802274,114198860,564628523,564644907,2,1,24843655012,73389,73389,2,2,2,564628523,4,3,80985,17841121,1541690,116345,55424,7264182684,3254578,74450544,69
60133.90,8192,2,385955,25431716468,2,18,55,27,3489389,5,105208,5,7720956,56,1,4,56738,576608,2,15,27,78912038,23799018,7464913864,27,2,2,1,2,2,316,1,7436018076,7434382533,124484344,577971959,577988343,2,1,25430766196,73389,73389,2,2,2,577971959,4,3,83641,20647922,1658678,121541,56734,7436018076,3367848,77252657,69
