timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5009.77,8192,2,46130,3039368252,2,21,54,27,381349,4,12418,5,7455504,56,1,4,6799,1052,2,18,27,9108188,303,893837862,27,4,2,1,2,2,295,1,890413468,888652683,10462089,69066125,69066125,2,1,3038188604,73389,73389,2,2,2,69049741,4,3,30282,745550,165765,9553,6795,890413468,371796,8942345,98
10015.05,8192,2,93427,6156013372,2,21,54,27,764312,4,25326,5,7455504,56,1,4,13750,1993,2,18,27,18104209,616,1808277693,27,4,2,1,2,2,295,1,1801363868,1799707447,20886385,139887053,139903437,2,1,6155030332,73389,73389,2,2,2,139887053,4,3,40655,1506383,288636,19144,13746,1801363868,745168,17816219,98
15025.60,8192,2,123030,8106428208,2,21,54,27,1030904,4,33445,5,7455504,56,1,4,18100,33563,2,18,27,24923459,1696960,2380686230,27,4,2,1,2,2,295,1,2371527068,2369849954,31083936,184211684,184228068,2,1,8105314096,73389,73389,2,2,2,184211684,4,3,41531,3073839,398187,27554,18096,2371527068,1003350,24526211,98
20043.64,8192,2,131469,8662671936,2,21,54,27,1143141,4,35746,5,7455504,56,1,4,19339,237781,2,18,27,27516768,6215268,2543928748,27,4,2,1,2,2,295,1,2534056348,2532480034,40449851,196866992,196866992,2,1,8662147648,73389,73389,2,2,2,196866992,4,3,42878,5886633,496071,32740,19335,2534056348,1110401,27020735,98
25053.16,8192,2,141654,9333606972,2,21,54,27,1279059,4,38524,5,7455504,56,1,4,20837,362445,2,18,27,30035557,10827341,2741110527,27,4,2,1,2,2,295,1,2730402204,2728573515,49450452,212117005,212117005,2,1,9332427324,73389,73389,2,2,2,212100621,4,3,45196,8544310,606971,40637,20833,2730402204,1238422,29428256,98
30057.98,8192,2,186915,12316024440,2,21,54,27,1666485,4,50867,5,7455504,56,1,4,27487,375842,2,18,27,39153372,11633990,3616047721,27,4,2,1,2,2,295,1,3602031004,3600361395,61756376,279888794,279905178,2,1,12315106936,73389,73389,2,2,2,279888794,4,3,57174,9594889,750091,49305,27483,3602031004,1617180,38401606,98
35063.04,8192,2,232997,15352777868,2,21,55,27,2058920,4,63491,5,7720956,56,1,4,34259,376467,2,18,27,47995631,11634371,4506990443,27,4,2,1,2,2,295,1,4489650588,4488131383,72130679,348909641,348926025,2,1,15352024204,73389,73389,2,2,2,348909641,4,3,61737,10328520,840162,56914,34255,4489650588,2002006,47153731,98
40067.31,8192,2,278269,18335916232,2,21,55,27,2443577,4,75838,5,7720956,56,1,4,40912,377079,2,18,27,56779762,11634616,5382280076,27,4,2,1,2,2,295,1,5361672604,5360155096,82628599,416697814,416714198,2,1,18334703816,73389,73389,2,2,2,416697814,4,3,64408,11052526,939314,64217,40908,5361672604,2379360,55838515,98
45071.05,8192,2,318331,20975753872,2,21,55,27,2745499,4,86764,5,7720956,56,1,4,46800,377419,2,18,27,61231825,11634838,6156937990,27,4,2,1,2,2,295,1,6133424540,6131834808,88002302,476710508,476710508,2,1,20974541456,73389,73389,2,2,2,476694124,4,3,64701,11642496,1018422,70298,46796,6133424540,2675201,60211508,98
50074.28,8192,2,370978,24444874756,2,21,55,27,3154842,4,101068,5,7720956,56,1,4,54537,377671,2,18,27,74111509,11635152,7174771902,27,4,2,1,2,2,295,1,7147397532,7145932848,104016038,555552675,555552675,2,1,24444317700,73389,73389,2,2,2,555552675,4,3,70492,12421001,1156258,78804,54533,7147397532,3076038,72953753,98
