timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5019.53,8192,2,21530,1418422736,2,6,54,27,249910,3,5734,5,7455504,56,1,4,3183,46209,2,81,27,5471499,3022885,417977487,27,60,2,1,2,2,767,1,416326044,414775198,10134963,32216028,32232412,2,1,1417505232,73389,73389,2,2,2,32216028,15,3,10138,2222150,154868,20227,3179,416326044,229683,5316768,352
10035.04,8192,2,46773,3081773352,2,6,54,27,500230,3,12647,5,7455504,56,1,4,6895,82057,2,81,27,11264972,5389415,906418618,27,60,2,1,2,2,767,1,902865308,900983692,19851933,70022430,70038814,2,1,3080986920,73389,73389,2,2,2,70022430,15,3,10607,4112698,286821,29235,6891,902865308,470995,10977310,352
15039.37,8192,2,75652,4984740124,2,6,54,27,777312,3,20524,5,7455504,56,1,4,11137,127655,2,81,27,15687798,7258232,1464680763,27,60,2,1,2,2,767,1,1459003804,1457316720,27497137,113265717,113282101,2,1,4983691548,73389,73389,2,2,2,113265717,15,3,12211,5817724,394635,37299,11133,1459003804,740013,15291468,352
20045.22,8192,2,123895,8163647752,2,6,54,27,1191761,3,33682,5,7455504,56,1,4,18226,127982,2,81,27,26625132,7486741,2397306965,27,60,2,1,2,2,767,1,2388173212,2386545904,40667095,185518086,185534470,2,1,8162795784,73389,73389,2,2,2,185518086,15,3,20242,6567084,510933,45218,18222,2388173212,1146543,26112171,352
25056.04,8192,2,170623,11242496116,2,6,54,27,1597555,3,46426,5,7455504,56,1,4,25095,134410,2,81,27,35850463,7896532,3301009490,27,60,2,1,2,2,767,1,3288506780,3286528443,51902502,255491364,255507748,2,1,11241620016,73389,73389,2,2,2,255491364,15,3,22269,7585269,621678,53745,25091,3288506780,1543810,35226944,352
30068.42,8192,2,187062,12325923684,2,6,54,27,1794271,3,50908,5,7455504,56,1,4,27509,216258,2,81,27,40244415,11033483,3618692160,27,60,2,1,2,2,767,1,3604914588,3603267081,60769516,280124203,280124203,2,1,12324744036,73389,73389,2,2,2,280107819,15,3,24111,10016686,767839,63916,27505,3604914588,1730355,39473650,352
35078.81,8192,2,215547,14202803820,2,6,55,27,2088428,3,58732,5,7720956,56,1,4,31696,294362,2,81,27,46392024,13444326,4169629846,27,60,2,1,2,2,767,1,4153713052,4151929535,70991059,322779825,322779825,2,1,14202312300,73389,73389,2,2,2,322779825,15,3,31998,12069668,946314,78365,31692,4153713052,2010063,45442994,352
40083.89,8192,2,240079,15819292888,2,6,55,27,2333741,3,65424,5,7720956,56,1,4,35301,347808,2,81,27,52946069,15879575,4643987777,27,60,2,1,2,2,767,1,4626227612,4624541324,81900595,359515234,359531618,2,1,15818670296,73389,73389,2,2,2,359515234,15,3,41718,13966416,1113361,90721,35297,4626227612,2243020,51830205,352
45089.27,8192,2,287574,18948914136,2,6,55,27,2751185,3,78376,5,7720956,56,1,4,42282,348043,2,81,27,59008867,15879876,5562258001,27,60,2,1,2,2,767,1,5541110172,5539358353,89593045,430631074,430647458,2,1,18947767256,73389,73389,2,2,2,430631074,15,3,42100,14719690,1197860,98447,42278,5541110172,2652738,57808446,352
50102.11,8192,2,319469,21050599292,2,6,55,27,3075929,3,87070,5,7720956,56,1,4,46967,381213,2,81,27,69969359,17429815,6178924761,27,60,2,1,2,2,767,1,6155444636,6153676442,103740096,478404093,478420477,2,1,21049780092,73389,73389,2,2,2,478404093,15,3,43788,16368527,1340984,109649,46964,6155444636,2966280,68624574,352
