timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.83,8192,2,53517,3526137204,2,15,54,27,447356,5,14434,5,7455504,56,1,4,7885,291,2,18,27,9132093,240,1036629065,27,4,2,1,2,2,345,1,1032757660,1030912583,10513511,80120119,80136503,2,1,3525285236,73389,73389,2,2,2,80120119,6,3,16476,789885,133598,8553,7881,1032757660,438803,8998268,83
10017.55,8192,2,72537,4779268224,2,15,54,27,686092,5,19669,5,7455504,56,1,4,10680,60483,2,18,27,14739406,2983882,1404284173,27,4,2,1,2,2,345,1,1398972828,1397234926,20826946,108598880,108615264,2,1,4778350720,73389,73389,2,2,2,108598880,6,3,16784,3083852,326030,20134,10676,1398972828,665958,14413849,83
15031.05,8192,2,82214,5416910972,2,15,54,27,828534,5,22315,5,7455504,56,1,4,12100,221709,2,18,27,17726718,7145320,1591319634,27,4,2,1,2,2,345,1,1585226140,1583579233,30488436,123095229,123111613,2,1,5416190076,73389,73389,2,2,2,123095229,6,3,18139,6006052,452515,33472,12096,1585226140,795062,17274327,83
20050.74,8192,2,89933,5925703328,2,15,54,27,942203,5,24418,5,7455504,56,1,4,13235,382479,2,18,27,20407035,12240442,1740735546,27,4,2,1,2,2,345,1,1733992860,1732391204,40897106,134663160,134663160,2,1,5925179040,73389,73389,2,2,2,134663160,6,3,19828,8876618,564778,39140,13231,1733992860,903063,19842330,83
25068.10,8192,2,97363,6415290328,2,15,54,27,1077752,5,26440,5,7455504,56,1,4,14326,595459,2,18,27,22773961,18269750,1884485572,27,4,2,1,2,2,345,1,1877123484,1875470867,50590646,145782690,145799074,2,1,6414438360,73389,73389,2,2,2,145782690,6,3,24349,12210587,690317,73014,14323,1877123484,1004738,22083329,83
30096.09,8192,2,104425,6880494628,2,15,54,27,1180699,5,28372,5,7455504,56,1,4,15365,930667,2,18,27,25289331,24343104,2021132455,27,4,2,1,2,2,345,1,2013176220,2011482218,60971443,156355515,156371899,2,1,6879642660,73389,73389,2,2,2,156355515,6,3,28648,15446429,780540,79074,15362,2013176220,1101625,24508632,83
35111.79,8192,2,112999,7445585716,2,15,54,27,1295906,5,30711,5,7455504,56,1,4,16627,1048080,2,18,27,28139603,28964688,2187256359,27,4,2,1,2,2,345,1,2178589084,2176673825,71198531,169207431,169207431,2,1,7445126964,73389,73389,2,2,2,169207431,6,3,32691,18282400,898225,84554,16623,2178589084,1211352,27239846,83
40126.13,8192,2,122355,8061938022,2,15,54,27,1428951,5,33262,5,7455504,56,1,4,18002,1151148,2,18,27,30995699,33399012,2368245526,27,4,2,1,2,2,345,1,2358813084,2356821804,81081084,183206227,183222611,2,1,8061073988,73389,73389,2,2,2,183206227,6,3,34507,21047346,1013530,95188,17998,2358813084,1333763,29980724,83
45130.56,8192,2,162500,10707468536,2,15,54,27,1791752,5,44158,5,7455504,56,1,4,23900,1180633,2,18,27,39094068,34785615,3144267640,27,4,2,1,2,2,345,1,3131875740,3130182842,92407491,243339642,243356026,2,1,10706944248,73389,73389,2,2,2,243339642,6,3,39063,22502196,1137199,104409,23896,3131875740,1687343,37955311,83
50135.59,8192,2,212430,13997466300,2,15,55,27,2217047,5,57883,5,7720956,56,1,4,31238,1181119,2,18,27,46906936,34785889,4109522102,27,4,2,1,2,2,345,1,4093551004,4091899106,101640093,318102637,318119021,2,1,13996516028,73389,73389,2,2,2,318102637,6,3,41608,23298300,1227607,113019,31234,4093551004,2104028,45677977,83
