timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5013.77,8192,2,44931,2960259684,2,22,54,27,446992,4,12147,5,7455504,56,1,4,6622,17959,2,22,27,6334037,971785,870542002,27,3,2,1,2,2,381,1,867213724,865510150,8615186,67268203,67268203,2,1,2959800932,73389,73389,2,2,2,67268203,6,3,14191,1536574,148244,10079,6618,867213724,436913,6185168,131
10028.24,8192,2,59231,3902468072,2,22,54,27,630529,4,16047,5,7455504,56,1,4,8724,121671,2,22,27,12250043,4744193,1147183350,27,3,2,1,2,2,381,1,1142727068,1140941752,20583105,88682030,88682030,2,1,3902009320,73389,73389,2,2,2,88682030,6,3,15633,4154704,304936,18092,8720,1142727068,612437,11944816,131
15048.50,8192,2,75467,4972350512,2,22,54,27,838287,4,20469,5,7455504,56,1,4,11108,218818,2,22,27,16487239,8068948,1460929688,27,3,2,1,2,2,381,1,1455202716,1453683988,29454014,112997540,112997540,2,1,4971170864,73389,73389,2,2,2,112981156,6,3,17838,6669259,447912,30914,11104,1455202716,807373,16038266,131
20052.91,8192,2,120016,7907840896,2,22,54,27,1208351,4,32573,5,7455504,56,1,4,17657,235516,2,22,27,25944076,8725604,2322590804,27,3,2,1,2,2,381,1,2313593244,2311790177,41559357,179714720,179714720,2,1,7906726784,73389,73389,2,2,2,179698336,6,3,22815,7610035,574199,40807,17653,2313593244,1167544,25369352,131
25062.08,8192,2,161439,10637403936,2,22,54,27,1575634,4,43917,5,7455504,56,1,4,23745,248646,2,22,27,33855003,9177216,3123606820,27,3,2,1,2,2,381,1,3111559580,3109659358,51184703,241738328,241754712,2,1,10636486432,73389,73389,2,2,2,241738328,6,3,28512,8668910,678445,49904,23741,3111559580,1525730,33175742,131
30076.39,8192,2,176631,11638601340,2,22,54,27,1757489,4,48058,5,7455504,56,1,4,25975,345672,2,22,27,39121274,12909869,3417095178,27,3,2,1,2,2,381,1,3403850140,3402338165,62015067,264491325,264507709,2,1,11637618300,73389,73389,2,2,2,264491325,6,3,31648,11178065,860025,63402,25971,3403850140,1694087,38259450,131
35081.21,8192,2,218288,14383499804,2,22,55,27,2113687,4,59427,5,7720956,56,1,4,32098,366694,2,22,27,47704316,13571488,4222744897,27,3,2,1,2,2,381,1,4206403996,4204793684,72739687,326883573,326883573,2,1,14382156316,73389,73389,2,2,2,326867189,6,3,43632,12261885,999643,73736,32094,4206403996,2039951,46703044,131
40084.97,8192,2,268249,17675529184,2,22,55,27,2522825,4,73051,5,7720956,56,1,4,39441,367821,2,22,27,56722433,13571987,5188927711,27,3,2,1,2,2,381,1,5168865692,5167113831,83255426,401703912,401703912,2,1,17674251232,73389,73389,2,2,2,401687528,6,3,44907,13065242,1120417,83751,39437,5168865692,2439074,55600143,131
45120.60,8192,2,308211,20308813224,2,22,55,27,2855402,4,84006,5,7720956,56,1,4,45313,398831,2,22,27,64855812,14274457,5961604626,27,3,2,1,2,2,381,1,5938520476,5936881653,93534892,461552766,461552766,2,1,20308321704,73389,73389,2,2,2,461552766,6,3,49079,14185785,1226993,93682,45309,5938520476,2761720,63626836,131
50130.68,8192,2,318432,20982373008,2,22,55,27,2984724,4,86791,5,7720956,56,1,4,46816,533046,2,22,27,67648019,18564766,6159452217,27,3,2,1,2,2,381,1,6135521692,6133810488,102150221,476857964,476857964,2,1,20981750416,73389,73389,2,2,2,476857964,6,3,51818,17013108,1356990,99515,46812,6135521692,2885209,66289721,131
55138.58,8192,2,327498,21579707808,2,22,55,27,3106342,4,89264,5,7720956,56,1,4,48148,695837,2,22,27,70734943,23246776,6334795728,27,3,2,1,2,2,381,1,6310109596,6308390591,112791493,490430776,490447160,2,1,21578954144,73389,73389,2,2,2,490430776,6,3,57958,19921211,1500422,105354,48144,6310109596,3000988,69233329,131
60144.03,8192,2,362212,23867200756,2,22,55,27,3422496,4,98683,5,7720956,56,1,4,53249,738693,2,22,27,78400332,25301260,7005984231,27,3,2,1,2,2,381,1,6978707868,6977084159,124471858,542422231,542422231,2,1,23865857268,73389,73389,2,2,2,542405847,6,3,71866,21441295,1655922,114563,53245,6978707868,3307933,76743175,131
