timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.00,8192,2,45943,3027113020,2,13,54,27,347420,5,12421,5,7455504,56,1,4,6772,78,2,12,27,4761628,175,890166221,27,5,2,1,2,2,287,1,886874524,885050654,5761956,68787597,68787597,2,1,3025933372,73389,73389,2,2,2,68771213,3,3,20062,620630,115501,7032,6768,886874524,340388,4646461,79
10021.53,8192,2,79492,5237725624,2,13,54,27,663083,5,21571,5,7455504,56,1,4,11702,34089,2,12,27,14081301,892310,1538792340,27,5,2,1,2,2,287,1,1533059484,1531238386,17839701,119030282,119030282,2,1,5236611512,73389,73389,2,2,2,119013898,3,3,27936,1885613,270645,17478,11698,1533059484,645605,13810644,79
15031.65,8192,2,89081,5869601204,2,13,54,27,796183,5,24171,5,7455504,56,1,4,13109,195024,2,12,27,19747639,5136324,1724131514,27,5,2,1,2,2,287,1,1717608860,1715954512,30542601,133379175,133395559,2,1,5868683700,73389,73389,2,2,2,133379175,3,3,32252,4507881,380951,24189,13106,1717608860,771994,19366331,79
20040.49,8192,2,112264,7397151304,2,13,54,27,1058432,5,30509,5,7455504,56,1,4,16518,246256,2,12,27,25957646,7650892,2172569648,27,5,2,1,2,2,287,1,2164302236,2162490798,41022297,168103670,168120054,2,1,7396561480,73389,73389,2,2,2,168103670,3,3,39245,6448777,533281,34304,16514,2164302236,1024128,25422112,79
25049.96,8192,2,123719,8151847964,2,13,54,27,1217674,5,33634,5,7455504,56,1,4,18200,353939,2,12,27,30050497,11574874,2393953902,27,5,2,1,2,2,287,1,2384765340,2383105002,51237051,185249909,185266293,2,1,8150995996,73389,73389,2,2,2,185249909,3,3,40661,9032273,654827,41485,18197,2384765340,1176189,29393575,79
30067.31,8192,2,131067,8636061012,2,13,54,27,1325830,5,35616,5,7455504,56,1,4,19281,587472,2,12,27,32390735,16633598,2536266846,27,5,2,1,2,2,287,1,2526454172,2524661485,60354804,196254751,196271135,2,1,8635209044,73389,73389,2,2,2,196254751,3,3,43957,11925353,759533,46517,19277,2526454172,1279313,31629105,79
35082.52,8192,2,137562,9064106400,2,13,54,27,1425273,5,37399,5,7455504,56,1,4,20236,765165,2,12,27,35043621,23133488,2662000830,27,5,2,1,2,2,287,1,2651627932,2649802557,71760641,205991992,206008376,2,1,9063647648,73389,73389,2,2,2,205991992,3,3,48094,15123515,839664,55356,20232,2651627932,1369917,34201888,79
40102.63,8192,2,145047,9557297880,2,13,54,27,1536783,5,39451,5,7455504,56,1,4,21333,915268,2,12,27,37004701,27905423,2806418218,27,5,2,1,2,2,287,1,2795413916,2793900476,79651471,217193442,217209826,2,1,9556511448,73389,73389,2,2,2,217193442,3,3,50914,17974452,916319,64264,21330,2795413916,1472519,36086606,79
45117.96,8192,2,152840,10070939900,2,13,54,27,1647558,5,41577,5,7455504,56,1,4,22481,1029789,2,12,27,40147403,33229748,2957545347,27,5,2,1,2,2,287,1,2945884572,2944054515,91457340,228876061,228876061,2,1,10070546684,73389,73389,2,2,2,228876061,3,3,56344,20897383,1009912,69350,22477,2945884572,1578208,39136194,79
50122.41,8192,2,180352,11883788056,2,13,54,27,1927377,5,49024,5,7455504,56,1,4,26523,1075220,2,12,27,46702486,35722806,3489402868,27,5,2,1,2,2,287,1,3475677596,3474032216,102629683,270059282,270075666,2,1,11882608408,73389,73389,2,2,2,270059282,3,3,64276,22900442,1157337,79195,26519,3475677596,1848182,45544129,79
