timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5025.38,19,8192,2,8851,582979108,2,15,54,2,27,136263,7,2305,5,1,7455504,56,1,4,1320,199919,2,2354,27,2919926,4780922,173022318,27,55,2,1,2,2,1043,1,172269980,170532535,9880555,13239099,13239099,2,1,582520356,73389,73389,2,2,2,13239099,20,3,21346,3130748,219148,6056,1316,172269980,130207,2699876,410
10038.08,19,8192,2,32803,2161191844,2,15,54,2,27,384341,7,8823,5,1,7455504,56,1,4,4840,281024,2,2354,27,9260466,7014778,636181885,27,55,2,1,2,2,1043,1,633643420,631882917,20465421,49100123,49116507,2,1,2160405412,73389,73389,2,2,2,49100123,20,3,26544,4875504,380580,14801,4836,633643420,369540,8879943,410
15045.26,19,8192,2,56832,3744450852,2,15,54,2,27,695812,7,15387,5,1,7455504,56,1,4,8372,300576,2,2354,27,16023988,8433069,1100941647,27,55,2,1,2,2,1043,1,1096589724,1094735992,29446468,85092219,85092219,2,1,3743336740,73389,73389,2,2,2,85075835,20,3,30904,6476028,613544,29340,8368,1096589724,666472,15410423,410
20048.98,19,8192,2,102257,6737616224,2,15,54,2,27,1047933,7,27781,5,1,7455504,56,1,4,15047,301396,2,2354,27,24348749,8473228,1979110276,27,55,2,1,2,2,1043,1,1971495324,1969678270,39299400,153109768,153126152,2,1,6736829792,73389,73389,2,2,2,153109768,20,3,33949,7158442,690771,36445,15043,1971495324,1011488,23658219,410
25052.71,19,8192,2,148671,9796127604,2,15,54,2,27,1403750,7,40434,5,1,7455504,56,1,4,21869,301396,2,2354,27,28714876,8473798,2876480944,27,55,2,1,2,2,1043,1,2865537436,2863773788,44738529,222613943,222630327,2,1,9795013492,73389,73389,2,2,2,222613943,20,3,36018,7844643,755981,43474,21865,2865537436,1360276,27959379,410
30056.91,19,8192,2,195342,12871481736,2,15,54,2,27,1751517,7,53157,5,1,7455504,56,1,4,28727,301396,2,2354,27,33097872,8474163,3778850250,27,55,2,1,2,2,1043,1,3764560284,3762723092,50178171,292511334,292527718,2,1,12870498696,73389,73389,2,2,2,292511334,20,3,38177,8522540,829338,50559,28723,3764560284,1700958,32269183,410
35060.78,19,8192,2,242924,16006804616,2,15,55,2,27,2103978,7,66186,5,1,7720956,56,1,4,35718,301409,2,2354,27,50318819,8474855,4698503933,27,55,2,1,2,2,1043,1,4680753564,4679331189,69989051,363766438,363782822,2,1,16005723272,73389,73389,2,2,2,363766438,20,3,41522,9214699,942395,58102,35714,4680753564,2045876,49377023,410
40071.78,19,8192,2,270573,17828703600,2,15,55,2,27,2434811,7,73741,5,1,7720956,56,1,4,39782,312535,2,2354,27,60610679,9491011,5233370817,27,55,2,1,2,2,1043,1,5213561244,5211866571,82742070,405179035,405201452,2,1,17827877540,73389,73389,2,2,2,405179035,20,3,48014,10606348,1182688,71418,39778,5213561244,2363393,59428092,410
45075.01,19,8192,2,308951,20357575316,2,15,55,2,27,2796019,7,84208,5,1,7720956,56,1,4,45421,322373,2,2354,27,64684372,9899081,5975271354,27,55,2,1,2,2,1043,1,5952676252,5951124465,88191575,462656527,462672911,2,1,20356887188,73389,73389,2,2,2,462656527,20,3,48146,11548741,1310075,80293,45417,5952676252,2715726,63375006,410
50077.67,19,8192,2,354021,23327475408,2,15,55,2,27,3181799,7,96499,5,1,7720956,56,1,4,52045,322394,2,2354,27,69070915,9899538,6846732933,27,55,2,1,2,2,1043,1,6820897180,6819279028,93646540,530149788,530166172,2,1,23326590672,73389,73389,2,2,2,530149788,20,3,48156,12216596,1388858,87150,52041,6820897180,3094649,67682454,410
55086.66,19,8192,2,395281,26046090628,2,15,55,2,27,3565347,7,107746,5,1,7720956,56,1,4,58107,331557,2,2354,27,73073056,10308271,7644271521,27,55,2,1,2,2,1043,1,7615455644,7613950375,99108405,591937987,591954371,2,1,26045271428,73389,73389,2,2,2,591937987,20,3,49015,13246396,1486985,95001,58103,7615455644,3470346,71585956,410
