timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5013.83,8192,2,52108,3433266076,2,11,54,27,424188,4,14088,5,7455504,56,1,4,7678,156,2,11,27,7889081,4823,1009345744,27,3,2,1,2,2,271,1,1005494684,1003744260,9194802,78010901,78027285,2,1,3432479644,73389,73389,2,2,2,78010901,4,3,16098,749813,125186,8825,7674,1005494684,415363,7764274,68
10023.52,8192,2,63450,4180557168,2,11,54,27,582971,4,17191,5,7455504,56,1,4,9344,179972,2,11,27,12420657,3924942,1228763802,27,3,2,1,2,2,271,1,1223991708,1222195783,19754634,94993300,95009684,2,1,4179705200,73389,73389,2,2,2,94993300,4,3,18441,3381205,251611,15830,9340,1223991708,567141,12169268,68
15034.07,8192,2,70803,4665097896,2,11,54,27,688574,4,19189,5,7455504,56,1,4,10424,329325,2,11,27,15173667,9758799,1370946597,27,3,2,1,2,2,271,1,1365549468,1363872508,29989169,106014526,106014526,2,1,4663918248,73389,73389,2,2,2,105998142,4,3,24612,6490061,379825,20673,10420,1365549468,667901,14793507,68
20051.93,8192,2,76583,5046019592,2,11,54,27,778012,4,20769,5,7455504,56,1,4,11275,472668,2,11,27,17180179,15389659,1483008022,27,3,2,1,2,2,271,1,1477091740,1475172349,40109210,114664390,114680774,2,1,5045233160,73389,73389,2,2,2,114664390,4,3,29785,9548248,488195,29223,11271,1477091740,748789,16691162,68
25064.16,8192,2,83992,5534230336,2,11,54,27,884063,4,22778,5,7455504,56,1,4,12364,605221,2,11,27,19780372,20797656,1626380744,27,3,2,1,2,2,271,1,1619829148,1617952052,50587698,125751152,125767536,2,1,5533050688,73389,73389,2,2,2,125751152,4,3,36216,12574721,604275,34224,12360,1619829148,849839,19175146,68
30082.98,8192,2,91170,6007048878,2,11,54,27,986378,4,24757,5,7455504,56,1,4,13418,777262,2,11,27,22221248,26850849,1765147403,27,3,2,1,2,2,271,1,1757979036,1756119665,60765672,136504201,136520585,2,1,6006184844,73389,73389,2,2,2,136504201,4,3,42340,15734109,722307,39011,13414,1757979036,947367,21496413,68
35088.43,8192,2,112096,7386141256,2,11,54,27,1221696,4,30465,5,7455504,56,1,4,16492,854059,2,11,27,27250427,29964657,2169521695,27,3,2,1,2,2,271,1,2160763292,2159279366,70492292,167857910,167857910,2,1,7385748040,73389,73389,2,2,2,167857910,4,3,45206,17933549,880843,47475,16488,2160763292,1174221,26368108,68
40093.64,8192,2,158139,10420073328,2,11,54,27,1616173,4,43021,5,7455504,56,1,4,23258,854257,2,11,27,31622711,29964845,3059801225,27,3,2,1,2,2,271,1,3047727516,3046129772,75968417,236798996,236815380,2,1,10419155824,73389,73389,2,2,2,236798996,4,3,45553,18621825,946236,54442,23254,3047727516,1561731,30675061,68
45098.26,8192,2,205310,13528460912,2,11,55,27,2006648,4,55924,5,7720956,56,1,4,30192,854410,2,11,27,45405373,29993912,3972051726,27,3,2,1,2,2,271,1,3956580764,3954795525,92391049,307447892,307464276,2,1,13527707248,73389,73389,2,2,2,307447892,4,3,51810,19326413,1070860,61608,30188,3956580764,1945040,44333062,68
50102.62,8192,2,251902,16598372248,2,11,55,27,2420763,4,68647,5,7720956,56,1,4,37039,854516,2,11,27,49746405,29994117,4872856153,27,3,2,1,2,2,271,1,4854030748,4852256199,97884602,377208178,377224562,2,1,16597159832,73389,73389,2,2,2,377208178,4,3,51839,20050458,1154916,68796,37035,4854030748,2351967,48589770,68
