timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5013.67,8192,2,27978,1843122480,2,18,54,27,319137,3,7522,5,7455504,56,1,4,4131,23590,2,11,27,4309510,1409267,542829461,27,3,2,1,2,2,278,1,540713372,538953976,6529132,41865316,41881700,2,1,1842073904,73389,73389,2,2,2,41865316,3,3,15590,1670127,225914,14291,4128,540713372,304849,4083847,68
10018.35,8192,2,66073,4353519904,2,18,54,27,641426,3,17911,5,7455504,56,1,4,9730,29234,2,11,27,8320211,1926517,1279466708,27,3,2,1,2,2,278,1,1274585500,1272822679,11938981,98933208,98933208,2,1,4353061152,73389,73389,2,2,2,98933208,3,3,16519,2661727,337225,23139,9726,1274585500,618287,7982588,68
15028.15,8192,2,94356,6217161768,2,18,54,27,937710,3,25627,5,7455504,56,1,4,13885,58018,2,11,27,11549670,3312867,1826164483,27,3,2,1,2,2,278,1,1819189660,1817547869,17316320,141285726,141302110,2,1,6216571944,73389,73389,2,2,2,141285726,3,3,17207,4308145,494264,34145,13881,1819189660,903565,11053489,68
20036.06,8192,2,125983,8301017824,2,18,54,27,1264433,3,34252,5,7455504,56,1,4,18533,72287,2,11,27,29591712,5242162,2437741813,27,3,2,1,2,2,278,1,2428412316,2426717192,40319056,188643112,188659496,2,1,8300296928,73389,73389,2,2,2,188643112,3,3,24397,5875214,706764,46475,18529,2428412316,1217958,28882297,68
25052.62,8192,2,145293,9573419736,2,18,54,27,1513559,3,39517,5,7455504,56,1,4,21370,114086,2,11,27,34963264,7706982,2811076278,27,3,2,1,2,2,278,1,2800263580,2798655445,49299669,217553890,217570274,2,1,9572371160,73389,73389,2,2,2,217553890,3,3,25025,8085815,883733,57072,21366,2800263580,1456487,34075728,68
30057.15,8192,2,189138,12462507324,2,18,54,27,1916902,3,51475,5,7455504,56,1,4,27814,115959,2,11,27,39130279,7925597,3658860126,27,3,2,1,2,2,278,1,3644891548,3643174022,54792142,283216461,283232845,2,1,12461524284,73389,73389,2,2,2,283216461,3,3,25488,8950658,979261,64848,27810,3644891548,1852054,38147278,68
35069.38,8192,2,230017,15156418780,2,18,55,27,2293764,3,62680,5,7720956,56,1,4,33821,125672,2,11,27,52407294,8848028,4449233079,27,3,2,1,2,2,278,1,4432241052,4430656181,71298919,344445445,344461829,2,1,15155599580,73389,73389,2,2,2,344445445,3,3,33159,10184742,1135082,73994,33817,4432241052,2219770,51268831,68
40078.13,8192,2,237810,15669795348,2,18,55,27,2429430,3,64804,5,7720956,56,1,4,34965,246230,2,11,27,55906170,13644197,4599970737,27,3,2,1,2,2,278,1,4582318492,4580785190,81397051,356105647,356122031,2,1,15668648468,73389,73389,2,2,2,356105647,3,3,36089,13238232,1231630,99621,34962,4582318492,2329809,54671687,68
45090.71,8192,2,244797,16130349900,2,18,55,27,2537743,3,66705,5,7720956,56,1,4,35994,371394,2,11,27,58556538,19248688,4735314556,27,3,2,1,2,2,278,1,4717060508,4715435194,92109568,366586201,366586201,2,1,16129071948,73389,73389,2,2,2,366569817,3,3,40764,16165964,1366225,107295,35990,4717060508,2430448,57194838,68
50104.28,8192,2,252502,16637959300,2,18,55,27,2652177,3,68810,5,7720956,56,1,4,37124,546164,2,11,27,61315751,24466962,4884212694,27,3,2,1,2,2,278,1,4865302940,4863759503,102842062,378115331,378131715,2,1,16637074564,73389,73389,2,2,2,378115331,3,3,46225,19097760,1495105,113077,37121,4865302940,2539100,59816607,68
55108.11,8192,2,292122,19248830028,2,18,55,27,2996063,3,79618,5,7720956,56,1,4,42947,606083,2,11,27,65637359,25287335,5650173860,27,3,2,1,2,2,278,1,5628404124,5627014840,109549510,437456281,437472665,2,1,19248076364,73389,73389,2,2,2,437456281,3,3,48164,20151508,1588500,120218,42943,5628404124,2875845,64045155,68
60118.69,8192,2,330475,21775870288,2,18,55,27,3350189,3,90076,5,7720956,56,1,4,48583,634747,2,11,27,76159998,25959987,6391678104,27,3,2,1,2,2,278,1,6367125916,6365727081,122730475,494894972,494894972,2,1,21774657872,73389,73389,2,2,2,494878588,3,3,49974,21274042,1726941,128831,48579,6367125916,3221358,74429358,68
65131.05,8192,2,348566,22968118364,2,18,55,27,3588886,3,95007,5,7720956,56,1,4,51243,703496,2,11,27,83309205,28821551,6741859975,27,3,2,1,2,2,278,1,6715908508,6714230194,134435684,521981093,521997477,2,1,22967168092,73389,73389,2,2,2,521981093,3,3,52605,23525233,1892852,140711,51240,6715908508,3448175,81412312,68
70140.16,8192,2,369283,24332994880,2,18,55,27,3856342,3,100662,5,7720956,56,1,4,54288,740321,2,11,27,86298270,30870437,7142424897,27,3,2,1,2,2,278,1,7114891676,7113222378,140176059,553011440,553011440,2,1,24332503360,73389,73389,2,2,2,553011440,3,3,55598,25638239,2086455,151855,54284,7114891676,3704487,84208292,68
