timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.41,8192,2,48154,3172809472,2,12,54,27,384600,4,13024,5,7455504,56,1,4,7097,181,2,16,27,4915616,169,932926668,27,8,2,1,2,2,303,1,929472924,927656459,6025819,72098880,72098880,2,1,3171629824,73389,73389,2,2,2,72082496,3,3,18069,684576,109209,7563,7093,929472924,377037,4806708,107
10013.31,8192,2,99683,6568130204,2,12,54,27,823161,4,27025,5,7455504,56,1,4,14669,384,2,16,27,17538127,498,1928967182,27,8,2,1,2,2,303,1,1921819036,1920137483,20972526,149257813,149274197,2,1,6567343772,73389,73389,2,2,2,149257813,3,3,25442,1448918,235544,15914,14665,1921819036,807247,17302167,107
15017.75,8192,2,165173,10883442620,2,12,54,27,1350567,4,44884,5,7455504,56,1,4,24292,704,2,16,27,26466965,896,3195179600,27,8,2,1,2,2,303,1,3183255964,3181605893,31624646,247339053,247339053,2,1,10882197436,73389,73389,2,2,2,247322669,3,3,25760,2410876,338859,26789,24288,3183255964,1323778,26127995,107
20030.27,8192,2,183370,12082637512,2,12,54,27,1561609,4,49903,5,7455504,56,1,4,26967,53756,2,16,27,31417281,2913267,3547196726,27,8,2,1,2,2,303,1,3533873564,3532073812,40841452,274589014,274605398,2,1,12081916616,73389,73389,2,2,2,274589014,3,3,26345,4734253,477075,37170,26963,3533873564,1524439,30939699,107
25034.61,8192,2,224177,14771564924,2,12,55,27,1905725,4,61087,5,7720956,56,1,4,32962,64417,2,16,27,38192316,3834390,4335900992,27,8,2,1,2,2,303,1,4319650204,4318187377,50144981,335697277,335713661,2,1,14770680188,73389,73389,2,2,2,335697277,3,3,30152,5890561,601606,45307,32958,4319650204,1860418,37590461,107
30040.11,8192,2,273772,18039608128,2,12,55,27,2313329,4,74603,5,7720956,56,1,4,40250,64903,2,16,27,48648489,3834589,5294676305,27,8,2,1,2,2,303,1,5274902940,5273541230,62232303,409960560,409976944,2,1,18038264640,73389,73389,2,2,2,409960560,3,3,37086,6640805,711527,53155,40246,5274902940,2260174,47936402,107
35057.60,8192,2,322034,21219760940,2,12,55,27,2723959,4,87769,5,7720956,56,1,4,47344,69986,2,16,27,57281264,4229949,6228063019,27,8,2,1,2,2,303,1,6204727708,6203156318,72596218,482245697,482262081,2,1,21218810668,73389,73389,2,2,2,482245697,3,3,41431,7710917,827172,62328,47340,6204727708,2661631,56453879,107
40070.16,8192,2,337544,22241798792,2,12,55,27,2916955,4,92005,5,7720956,56,1,4,49622,165108,2,16,27,60924644,7379556,6527991279,27,8,2,1,2,2,303,1,6503440796,6501915991,80372532,505473830,505490214,2,1,22240848520,73389,73389,2,2,2,505473830,3,3,41432,10224340,962459,72212,49619,6503440796,2844743,59962159,107
45086.29,8192,2,369194,24327162176,2,12,55,27,3215423,4,100636,5,7720956,56,1,4,54274,208775,2,16,27,69339934,9648971,7139930949,27,8,2,1,2,2,303,1,7113056668,7111518449,93566734,552863984,552880368,2,1,24326015296,73389,73389,2,2,2,552863984,3,3,50424,11919373,1130238,80828,54270,7113056668,3134595,68209159,107
50090.36,8192,2,388260,25583573304,2,12,55,27,3445537,4,105835,5,7720956,56,1,4,57076,260954,2,16,27,74519974,12781163,7508650848,27,8,2,1,2,2,303,1,7480320412,7478815033,103663989,581430698,581430698,2,1,25582229816,73389,73389,2,2,2,581414314,3,3,53752,14168123,1294170,94050,57072,7480320412,3351487,73225874,107
