timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5009.29,8192,2,51058,3363922372,2,38,54,27,418798,3,13816,5,7455504,56,1,4,7522,862,2,16,27,8595542,395,988966367,27,7,2,1,2,2,268,1,985178524,983528882,10237428,76442355,76442355,2,1,3362742724,73389,73389,2,2,2,76425971,4,3,20376,823778,157429,10419,7518,985178524,408379,8437976,83
10021.44,8192,2,69825,4600738236,2,38,54,27,628803,3,18936,5,7455504,56,1,4,10282,93715,2,16,27,13429210,3084962,1352167709,27,7,2,1,2,2,268,1,1346937244,1345084121,19592967,104550317,104550317,2,1,4600213948,73389,73389,2,2,2,104550317,4,3,21756,3133572,300872,19536,10278,1346937244,609267,13127652,83
15027.25,8192,2,102117,6728441184,2,38,54,27,924317,3,27688,5,7455504,56,1,4,15025,128665,2,16,27,21437182,4800200,1976269048,27,7,2,1,2,2,268,1,1968611740,1967065662,31172435,152896776,152913160,2,1,6727458144,73389,73389,2,2,2,152896776,4,3,28887,4648450,441292,29079,15021,1968611740,895238,20994938,83
20033.45,8192,2,154677,10191860436,2,38,54,27,1372799,3,42024,5,7455504,56,1,4,22750,129737,2,16,27,30387942,4800627,2992716804,27,7,2,1,2,2,268,1,2981142940,2979441375,41728800,231607871,231624255,2,1,10190746324,73389,73389,2,2,2,231607871,4,3,31553,5513356,559020,39985,22746,2981142940,1332814,29827331,83
25039.23,8192,2,204119,13449876632,2,38,55,27,1783180,3,55561,5,7720956,56,1,4,30016,131108,2,16,27,39416194,4800989,3948611299,27,7,2,1,2,2,268,1,3933512092,3931870220,52266122,305649970,305666354,2,1,13448598680,73389,73389,2,2,2,305649970,4,3,35828,6332755,657505,50581,30012,3933512092,1732599,38756034,83
30057.46,8192,2,218634,14406440712,2,38,55,27,1947895,3,59575,5,7720956,56,1,4,32149,210463,2,16,27,42920451,8337829,4229473884,27,7,2,1,2,2,268,1,4213088668,4211445308,60621043,327397510,327413894,2,1,14405490440,73389,73389,2,2,2,327397510,4,3,36411,8827185,771849,62638,32145,4213088668,1885257,42146598,83
35073.52,8192,2,227589,14996501016,2,38,55,27,2066921,3,62007,5,7720956,56,1,4,33466,381285,2,16,27,46331052,13332372,4402842932,27,7,2,1,2,2,268,1,4385710492,4383978000,72298062,340806482,340822866,2,1,14995485208,73389,73389,2,2,2,340806482,4,3,41862,11626337,891326,67760,33462,4385710492,1999161,45438009,83
40079.86,8192,2,251441,16568160152,2,38,55,27,2309524,3,68521,5,7720956,56,1,4,36970,447103,2,16,27,51418305,16315669,4863917407,27,7,2,1,2,2,268,1,4844986780,4843405697,82262635,376536434,376536434,2,1,16566882200,73389,73389,2,2,2,376520050,4,3,53133,13826026,1035588,75334,36966,4844986780,2234190,50380716,83
45085.58,8192,2,305659,20140768996,2,38,55,27,2770264,3,83254,5,7720956,56,1,4,44938,448083,2,16,27,61084888,16316078,5912295096,27,7,2,1,2,2,268,1,5889368476,5887750516,93578122,457733579,457733579,2,1,20140277476,73389,73389,2,2,2,457733579,4,3,59757,14698302,1151390,85574,44934,5889368476,2684690,59932070,83
50090.92,8192,2,363956,23982026444,2,38,55,27,3279194,3,99154,5,7720956,56,1,4,53506,448941,2,16,27,70015022,16316300,7039625831,27,7,2,1,2,2,268,1,7012393372,7010621816,104200763,545022969,545039353,2,1,23981010636,73389,73389,2,2,2,545022969,4,3,65763,15642338,1266015,96182,53502,7012393372,3183012,68747764,83
