timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5020.28,8192,2,31070,2047087052,2,12,54,27,312060,3,8365,5,7455504,56,1,4,4585,40728,2,15,27,5705509,1639356,602676750,27,5,2,1,2,2,397,1,600351132,598551795,8448003,46499385,46515769,2,1,2045972940,73389,73389,2,2,2,46499385,4,3,19957,1807551,199391,10138,4582,600351132,301922,5506069,65
10024.97,8192,2,62877,4142739588,2,12,54,27,621414,3,17041,5,7455504,56,1,4,9258,70727,2,15,27,12085714,3296929,1217360683,27,5,2,1,2,2,397,1,1212719516,1211117132,18057484,94135299,94151683,2,1,4141953156,73389,73389,2,2,2,94135299,4,3,22498,3343017,337029,19171,9254,1212719516,602243,11747883,65
15028.93,8192,2,109495,7214620312,2,12,54,27,1010864,3,29755,5,7455504,56,1,4,16110,70813,2,15,27,16479785,3297016,2118652616,27,5,2,1,2,2,397,1,2110693788,2109127483,23526647,163950770,163967154,2,1,7213833880,73389,73389,2,2,2,163950770,4,3,22822,4012764,401685,26279,16106,2110693788,984585,16077119,65
20033.04,8192,2,156157,10289384620,2,12,54,27,1403051,3,42481,5,7455504,56,1,4,22967,70863,2,15,27,20857671,3297143,3020864802,27,5,2,1,2,2,397,1,3009585564,3007887897,28982617,233831777,233848161,2,1,10288598188,73389,73389,2,2,2,233831777,4,3,23477,4683586,479497,33333,22963,3009585564,1369718,20377055,65
25036.73,8192,2,202806,13363296960,2,12,55,27,1779328,3,55248,5,7720956,56,1,4,29824,70969,2,15,27,40579428,3330599,3922814317,27,5,2,1,2,2,397,1,3908215196,3906531199,51937163,303688208,303704592,2,1,13362281152,73389,73389,2,2,2,303688208,4,3,26425,5340361,605712,40468,29820,3908215196,1738860,39972691,65
30049.29,8192,2,233894,15411829112,2,12,55,27,2097561,3,63734,5,7720956,56,1,4,34390,106390,2,15,27,46995529,4344846,4523685912,27,5,2,1,2,2,397,1,4506821020,4505373685,60656539,350242778,350259162,2,1,15410682232,73389,73389,2,2,2,350242778,4,3,27536,6714524,741740,49787,34386,4506821020,2047774,46252195,65
35060.79,8192,2,242767,15996515464,2,12,55,27,2227958,3,66157,5,7720956,56,1,4,35695,221671,2,15,27,51270746,8536193,4695472551,27,5,2,1,2,2,397,1,4677869980,4676266032,71795640,363537062,363553446,2,1,15995630728,73389,73389,2,2,2,363537062,4,3,29413,9270118,858348,55962,35691,4677869980,2171996,50411008,65
40068.72,8192,2,264529,17430408004,2,12,55,27,2500279,3,72087,5,7720956,56,1,4,38893,272403,2,15,27,54937224,10812990,5116275437,27,5,2,1,2,2,397,1,5097038236,5095470083,79359166,396119571,396135955,2,1,17429261124,73389,73389,2,2,2,396119571,4,3,30781,11227960,1024741,68273,38889,5097038236,2432006,53912098,65
45081.18,8192,2,275085,18126187800,2,12,55,27,2641523,3,74971,5,7720956,56,1,4,40444,343486,2,15,27,61438033,15069783,5320425106,27,5,2,1,2,2,397,1,5300330908,5298796874,92681063,411938706,411955090,2,1,18125303064,73389,73389,2,2,2,411938706,4,3,33939,13872263,1157616,75339,40440,5300330908,2566184,60279670,65
50093.62,8192,2,282593,18620886608,2,12,55,27,2752707,3,77017,5,7720956,56,1,4,41547,518029,2,15,27,64187690,20472613,5465634161,27,5,2,1,2,2,397,1,5444903324,5443480855,102919599,423189308,423189308,2,1,18620329552,73389,73389,2,2,2,423189308,4,3,38835,17004805,1255981,80584,41543,5444903324,2672123,62930902,65
