timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.42,8192,2,47928,3157732884,2,24,54,27,394412,4,12964,5,7455504,56,1,4,7063,160,2,16,27,6366832,206,928422039,27,3,2,1,2,2,311,1,925016476,923210028,7622168,71748783,71765167,2,1,3156946452,73389,73389,2,2,2,71748783,4,3,13040,720444,110101,7360,7059,925016476,387052,6257191,87
10012.68,8192,2,94662,6237215784,2,24,54,27,766229,4,25698,5,7455504,56,1,4,13931,433,2,16,27,10734806,387,1831939054,27,3,2,1,2,2,311,1,1825218972,1823454799,13073958,141744478,141744478,2,1,6236036136,73389,73389,2,2,2,141728094,4,3,13042,1411953,177093,14425,13927,1825218972,751804,10558432,87
15029.69,8192,2,120953,7969779032,2,24,54,27,1058037,4,32878,5,7455504,56,1,4,17795,56130,2,16,27,23506108,2029786,2340362585,27,3,2,1,2,2,311,1,2331681180,2329929859,29998396,181103042,181119426,2,1,7968533848,73389,73389,2,2,2,181103042,4,3,16852,3412695,367056,28117,17791,2331681180,1029920,23139634,87
20045.85,8192,2,133778,8814790916,2,24,54,27,1226925,4,36378,5,7455504,56,1,4,19679,177907,2,16,27,28064620,6086782,2588313748,27,3,2,1,2,2,311,1,2578620828,2576932106,40679991,200325731,200325731,2,1,8814332164,73389,73389,2,2,2,200325731,4,3,19370,6064302,502897,35891,19675,2578620828,1191034,27562948,87
25054.01,8192,2,142347,9379288872,2,24,54,27,1342280,4,38715,5,7455504,56,1,4,20939,333290,2,16,27,30235520,10072885,2754178301,27,3,2,1,2,2,311,1,2743771548,2741900171,48536435,213155230,213155230,2,1,9378830120,73389,73389,2,2,2,213155230,4,3,22552,8791955,612394,41220,20935,2743771548,1301060,29624623,87
30070.70,8192,2,153288,10100300028,2,24,54,27,1490893,4,41698,5,7455504,56,1,4,22546,461096,2,16,27,34795001,14927092,2965694325,27,3,2,1,2,2,311,1,2954404252,2952659108,61486829,229531421,229547805,2,1,10099382524,73389,73389,2,2,2,229531421,4,3,29887,11389035,774834,47792,22542,2954404252,1443101,34022340,87
35081.42,8192,2,162405,10700977164,2,24,54,27,1614386,4,44179,5,7455504,56,1,4,23887,575371,2,16,27,37276174,19147738,3142219389,27,3,2,1,2,2,311,1,3130171804,3128203474,70119819,243186153,243202537,2,1,10700190732,73389,73389,2,2,2,243186153,4,3,35219,14127134,893050,53522,23883,3130171804,1560864,36385570,87
40092.23,8192,2,169045,11138525272,2,24,54,27,1703490,4,45996,5,7455504,56,1,4,24862,801381,2,16,27,40274178,24545007,3270591459,27,3,2,1,2,2,311,1,3257967004,3256178711,82120742,253136386,253136386,2,1,11138000984,73389,73389,2,2,2,253136386,4,3,41664,17079680,991626,57873,24858,3257967004,1645617,39285419,87
45107.90,8192,2,175999,11596917136,2,24,54,27,1798533,4,47889,5,7455504,56,1,4,25884,934377,2,16,27,41630303,28566391,3405138421,27,3,2,1,2,2,311,1,3391922588,3390124645,88659974,263551404,263567788,2,1,11596261776,73389,73389,2,2,2,263551404,4,3,47564,20279397,1104274,62505,25880,3391922588,1736028,40529246,87
50117.29,8192,2,184279,12142475188,2,24,54,27,1912332,4,50143,5,7455504,56,1,4,27101,1089831,2,16,27,45206009,35436031,3565340734,27,3,2,1,2,2,311,1,3551437212,3549628177,101992950,275954919,275954919,2,1,12142016436,73389,73389,2,2,2,275954919,4,3,56084,23435599,1233528,70602,27097,3551437212,1841730,43976041,87
