timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5019.36,8192,2,16887,1112280924,2,7,54,27,216383,2,4498,5,7455504,56,1,4,2499,57280,2,8132,27,2234478,2726623,328261280,27,50,2,1,2,2,587,1,326934940,325251470,5447871,25259749,25276133,2,1,1111428956,73389,73389,2,2,2,25259749,7,3,14492,2623700,193476,11533,2496,326934940,204850,2041047,348
10027.58,8192,2,30334,1998587104,2,7,54,27,385640,2,8160,5,7455504,56,1,4,4479,124020,2,8132,27,8354481,6800813,588727248,27,50,2,1,2,2,587,1,586326428,584380911,17689920,45412008,45412008,2,1,1997407456,73389,73389,2,2,2,45395624,7,3,16452,5241519,333442,20635,4475,586326428,365005,8021064,348
15031.10,8192,2,68251,4497053668,2,7,54,27,710783,2,18481,5,7455504,56,1,4,10049,162858,2,8132,27,17490511,8438770,1321630659,27,50,2,1,2,2,587,1,1316397468,1314743779,30735170,102195339,102195339,2,1,4495874020,73389,73389,2,2,2,102178955,7,3,23316,6592006,486144,29741,10045,1316397468,681042,17004978,348
20035.05,8192,2,110271,7265741700,2,7,54,27,1072358,2,29965,5,7455504,56,1,4,16226,163497,2,8132,27,25386885,8439035,2134320717,27,50,2,1,2,2,587,1,2126029212,2124106884,40209320,165120067,165120067,2,1,7264562052,73389,73389,2,2,2,165103683,7,3,27284,7278127,582802,36871,16222,2126029212,1035487,24804151,348
25047.28,8192,2,127672,8412504484,2,7,54,27,1271039,2,34711,5,7455504,56,1,4,18783,245152,2,8132,27,31242966,11728939,2470819015,27,50,2,1,2,2,587,1,2461180316,2459300367,51375147,191184347,191184347,2,1,8411390372,73389,73389,2,2,2,191167963,7,3,29984,9589420,725414,46134,18779,2461180316,1224905,30517011,348
30051.82,8192,2,160778,10593819188,2,7,54,27,1565474,2,43686,5,7455504,56,1,4,23648,276563,2,8132,27,38588282,13403708,3110958743,27,50,2,1,2,2,587,1,3098845596,3096901635,61991208,240749255,240765639,2,1,10592967220,73389,73389,2,2,2,240749255,7,3,42490,11086030,852955,54603,23644,3098845596,1510871,37734425,348
35056.57,8192,2,206077,13578992476,2,7,55,27,1915654,2,56095,5,7720956,56,1,4,30304,277623,2,8132,27,47606310,13404252,3986754636,27,50,2,1,2,2,587,1,3971260828,3969591588,72438089,308600805,308600805,2,1,13578435420,73389,73389,2,2,2,308600805,7,3,49858,11795875,962720,64463,30300,3971260828,1851191,46643006,348
40060.90,8192,2,252407,16631733380,2,7,55,27,2298162,2,68731,5,7720956,56,1,4,37112,278847,2,8132,27,56628726,13404462,4882500648,27,50,2,1,2,2,587,1,4863599004,4861994607,82919652,377967875,377984259,2,1,16630586500,73389,73389,2,2,2,377967875,7,3,56413,12562981,1069139,74206,37108,4863599004,2223956,55558283,348
45084.03,8192,2,266489,17559654920,2,7,55,27,2458060,2,72627,5,7720956,56,1,4,39181,367314,2,8132,27,60515002,17097576,5154810488,27,50,2,1,2,2,587,1,5134786972,5133237082,92489290,399070406,399070406,2,1,17559097864,73389,73389,2,2,2,399070406,7,3,57742,15123605,1184648,80707,39177,5134786972,2377353,59328676,348
50094.40,8192,2,274890,18113142828,2,7,55,27,2568623,2,74917,5,7720956,56,1,4,40416,522902,2,8132,27,62664740,21647751,5317389297,27,50,2,1,2,2,587,1,5296660892,5295034592,100975174,411637761,411654145,2,1,18112061484,73389,73389,2,2,2,411637761,7,3,64498,17913244,1308748,89099,40412,5296660892,2479524,61354566,348
