timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.66,8192,2,63631,4192419184,2,17,54,27,559002,4,17191,5,7455504,56,1,4,9372,244,2,15,27,8842014,250,1232296116,27,2,2,1,2,2,277,1,1227661724,1225691018,10658680,95271828,95271828,2,1,4191239536,73389,73389,2,2,2,95255444,4,3,16013,1001497,147884,10516,9368,1227661724,548486,8694087,143
10021.12,8192,2,84134,5543536448,2,17,54,27,825419,4,22837,5,7455504,56,1,4,12385,71549,2,15,27,14906162,2745426,1628772549,27,2,2,1,2,2,277,1,1622581660,1620645030,20929534,125964144,125980528,2,1,5542422336,73389,73389,2,2,2,125964144,4,3,16196,3263142,319530,34919,12381,1622581660,790500,14588066,143
15041.26,8192,2,95515,6293383444,2,17,54,27,976677,4,25942,5,7455504,56,1,4,14057,187330,2,15,27,18662657,6929384,1848839934,27,2,2,1,2,2,277,1,1841734044,1839840358,31157942,143012079,143028463,2,1,6292531476,73389,73389,2,2,2,143012079,4,3,16628,5894884,447059,42750,14054,1841734044,933927,18216805,143
20057.18,8192,2,104210,6866404388,2,17,54,27,1100529,4,28314,5,7455504,56,1,4,15335,349230,2,15,27,21481726,11323318,2017072716,27,2,2,1,2,2,277,1,2009244060,2007384758,40889009,156044219,156044219,2,1,6865945636,73389,73389,2,2,2,156044219,4,3,18133,8600369,541025,48421,15331,2009244060,1052108,20942121,143
25073.50,8192,2,115023,7579026936,2,17,54,27,1246172,4,31263,5,7455504,56,1,4,16924,523756,2,15,27,25160229,15694961,2226223063,27,2,2,1,2,2,277,1,2217517468,2215674584,51405218,172240186,172240186,2,1,7578568184,73389,73389,2,2,2,172240186,4,3,20336,11321928,646513,55826,16920,2217517468,1190346,24514885,143
30083.48,8192,2,123278,8122946588,2,17,54,27,1362776,4,33509,5,7455504,56,1,4,18136,765692,2,15,27,27996827,20527411,2385772911,27,2,2,1,2,2,277,1,2376376732,2374645654,61773516,184594549,184610933,2,1,8122160156,73389,73389,2,2,2,184594549,4,3,25634,14110791,751691,62704,18132,2376376732,1300072,27245521,143
35095.31,8192,2,130738,8614499668,2,17,54,27,1472084,4,35548,5,7455504,56,1,4,19230,1008555,2,15,27,30197661,25376067,2529926627,27,2,2,1,2,2,277,1,2519900572,2518385181,70670163,195763231,195779615,2,1,8613582164,73389,73389,2,2,2,195763231,4,3,30207,17230874,850992,67638,19227,2519900572,1404446,29346703,143
40113.20,8192,2,137337,9049360800,2,17,54,27,1567964,4,37348,5,7455504,56,1,4,20202,1224813,2,15,27,32774643,30998979,2657895744,27,2,2,1,2,2,277,1,2647302556,2645463947,81781984,205647928,205664312,2,1,9048508832,73389,73389,2,2,2,205647928,4,3,34463,20355946,962823,72075,20199,2647302556,1495889,31811585,143
45124.22,8192,2,145334,9576106712,2,17,54,27,1678032,4,39529,5,7455504,56,1,4,21378,1395296,2,15,27,34842593,35325382,2812573890,27,2,2,1,2,2,277,1,2801312156,2799412332,89981359,217619426,217635810,2,1,9575254744,73389,73389,2,2,2,217619426,4,3,36498,23172696,1058941,77222,21374,2801312156,1600810,33783785,143
50128.47,8192,2,181302,11946312708,2,17,54,27,2013173,4,49285,5,7455504,56,1,4,26662,1443513,2,15,27,43014901,37128492,3507819372,27,2,2,1,2,2,277,1,3493896604,3492220840,102723691,271490723,271507107,2,1,11945591812,73389,73389,2,2,2,271490723,4,3,43584,24774820,1209316,85952,26658,3493896604,1927221,41805151,143
55133.22,8192,2,229841,15144884444,2,17,55,27,2423104,4,62632,5,7720956,56,1,4,33795,1443702,2,15,27,49092281,37128598,4446228313,27,2,2,1,2,2,277,1,4428833180,4427280013,110054912,344183301,344199685,2,1,15144065244,73389,73389,2,2,2,344183301,4,3,44084,25518421,1295643,93614,33791,4428833180,2329490,47796590,143
60138.24,8192,2,274225,18069295936,2,17,55,27,2789922,4,74737,5,7720956,56,1,4,40318,1443803,2,15,27,53483534,37128741,5304371823,27,2,2,1,2,2,277,1,5283815836,5282208871,115490014,410648688,410665072,2,1,18068542272,73389,73389,2,2,2,410648688,4,3,44084,26178916,1365937,100570,40314,5283815836,2689352,52117966,143
65142.71,8192,2,318987,21019010940,2,17,55,27,3160016,4,86944,5,7720956,56,1,4,46897,1443944,2,15,27,57866259,37128888,6169881658,27,2,2,1,2,2,277,1,6146138524,6144476147,120935108,477683197,477699581,2,1,21018060668,73389,73389,2,2,2,477683197,4,3,44520,26850961,1444405,107414,46893,6146138524,3052602,56422616,143
70151.74,8192,2,345394,22758910912,2,17,55,27,3412910,4,94147,5,7720956,56,1,4,50777,1516239,2,15,27,74567557,39082395,6680377311,27,2,2,1,2,2,277,1,6654697884,6653100698,142674601,517232336,517248720,2,1,22758222784,73389,73389,2,2,2,517232336,4,3,46363,28608427,1591311,116072,50773,6654697884,3296838,72977190,143
75169.68,8192,2,352431,23222742264,2,17,55,27,3515975,4,96064,5,7720956,56,1,4,51811,1662508,2,15,27,77401321,44350040,6816499594,27,2,2,1,2,2,277,1,6790226332,6788680471,153695717,527778426,527778426,2,1,23222250744,73389,73389,2,2,2,527778426,4,3,56265,31535760,1716214,122422,51807,6790226332,3393553,75686512,143
