timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5016.38,8192,2,42610,2807354272,2,19,54,27,358607,3,11512,5,7455504,56,1,4,6283,4911,2,11,27,4680614,342456,825879849,27,3,2,1,2,2,290,1,822780316,820828053,6062502,63776696,63793080,2,1,2806174624,73389,73389,2,2,2,63776696,3,3,24926,950287,141495,8292,6279,822780316,350315,4539223,63
10027.80,8192,2,61868,4076348312,2,19,54,27,602096,3,16765,5,7455504,56,1,4,9113,54784,2,11,27,7275693,2503903,1198292727,27,3,2,1,2,2,290,1,1193714076,1191759431,11394105,92621938,92638322,2,1,4075365272,73389,73389,2,2,2,92621938,3,3,25332,3088315,291915,19695,9109,1193714076,582401,6984442,63
15037.88,8192,2,90809,5983378316,2,19,54,27,900719,3,24658,5,7455504,56,1,4,13364,74620,2,11,27,10472282,3917456,1757619016,27,3,2,1,2,2,290,1,1750901148,1749252333,16779807,135963529,135979913,2,1,5982395276,73389,73389,2,2,2,135963529,3,3,25757,4736606,431134,29045,13360,1750901148,871674,10042012,63
20041.92,8192,2,129533,8534997884,2,19,54,27,1282910,3,35166,5,7455504,56,1,4,19057,105064,2,11,27,29454992,6113760,2506687926,27,3,2,1,2,2,290,1,2497094044,2495160168,41645819,193948925,193965309,2,1,8533752700,73389,73389,2,2,2,193948925,3,3,37199,6384313,646025,40350,19053,2497094044,1242560,28810398,63
25045.99,8192,2,194775,12834057372,2,19,54,27,1829896,3,52960,5,7455504,56,1,4,28645,105180,2,11,27,38358010,6113992,3768062219,27,3,2,1,2,2,290,1,3753681308,3751788666,52300832,291669717,291686101,2,1,12833467548,73389,73389,2,2,2,291669717,3,3,37429,7347153,757752,50951,28641,3753681308,1778945,37602100,63
30063.96,8192,2,214535,14136215936,2,19,55,27,2049236,3,58430,5,7720956,56,1,4,31545,193174,2,11,27,43113708,9528901,4149817522,27,3,2,1,2,2,290,1,4133921180,4132461155,62460964,321266464,321266464,2,1,14135003520,73389,73389,2,2,2,321250080,3,3,40441,9716320,888792,61268,31541,4133921180,1987968,42226295,63
35074.06,8192,2,222043,14630914744,2,19,55,27,2154703,3,60505,5,7720956,56,1,4,32650,436858,2,11,27,44350878,13509611,4295424586,27,3,2,1,2,2,290,1,4278886812,4277061718,68224869,332500682,332517066,2,1,14630030008,73389,73389,2,2,2,332500682,3,3,40866,12887921,962271,66456,32647,4278886812,2088247,43389641,63
40085.86,8192,2,229767,15140034780,2,19,55,27,2290769,3,62611,5,7720956,56,1,4,33786,552788,2,11,27,48335441,20458515,4444845505,27,3,2,1,2,2,290,1,4427653532,4425922956,82709054,344068613,344084997,2,1,15139018972,73389,73389,2,2,2,344068613,3,3,41625,15991635,1059520,97330,33782,4427653532,2193439,47277180,63
45090.00,8192,2,255792,16854900000,2,19,55,27,2540649,3,69653,5,7720956,56,1,4,37608,652788,2,11,27,53696125,23190074,4947649184,27,3,2,1,2,2,290,1,4928479644,4927191591,93245705,383044312,383060696,2,1,16853949728,73389,73389,2,2,2,383044312,3,3,44160,17914866,1161547,104853,37604,4928479644,2435796,52535731,63
50094.38,8192,2,319867,21076948072,2,19,55,27,3009263,3,87130,5,7720956,56,1,4,47027,652903,2,11,27,62658968,23190467,6186927622,27,3,2,1,2,2,290,1,6163046812,6161415126,103830069,478999950,479016334,2,1,21075997800,73389,73389,2,2,2,478999950,3,3,45347,18810761,1287779,115652,47023,6163046812,2893611,61372470,63
55103.55,8192,2,347053,22868334964,2,19,55,27,3305865,3,94595,5,7720956,56,1,4,51020,687629,2,11,27,68820210,24990916,6712608754,27,3,2,1,2,2,290,1,6686679452,6685086530,112908204,519702002,519724419,2,1,22866888088,73389,73389,2,2,2,519702002,3,3,46295,20641334,1465334,128343,51017,6686679452,3177522,67356534,63
60117.76,8192,2,364156,23995399096,2,19,55,27,3533885,3,99262,5,7720956,56,1,4,53534,749248,2,11,27,74609335,27870150,7043319860,27,3,2,1,2,2,290,1,7016063388,7014536139,123375580,545323914,545340298,2,1,23994252216,73389,73389,2,2,2,545323914,3,3,48454,22858635,1667943,141074,53530,7016063388,3392811,72942848,63
