timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5022.65,8192,2,9422,620400164,2,5,54,27,142486,1,2461,5,7455504,56,1,4,1404,114183,2,3810,27,2753464,4362633,184070260,27,76,2,1,2,2,540,1,183280028,181483871,9063187,14074683,14091067,2,1,619286052,73389,73389,2,2,2,14074683,10,3,8518,2829523,135574,9485,1401,183280028,133001,2616406,441
10032.41,8192,2,24803,1633983872,2,5,54,27,336402,1,6656,5,7455504,56,1,4,3663,184570,2,3810,27,5505654,7569743,481353066,27,76,2,1,2,2,540,1,479371676,477772919,16564681,37122592,37138976,2,1,1633394048,73389,73389,2,2,2,37122592,10,3,9710,5402359,269979,19518,3659,479371676,316884,5233595,441
15043.15,8192,2,50364,3318440388,2,5,54,27,598486,1,13627,5,7455504,56,1,4,7420,227547,2,3810,27,11940542,9937132,975678626,27,76,2,1,2,2,540,1,971809180,970194808,26945795,75410163,75410163,2,1,3318047172,73389,73389,2,2,2,75410163,10,3,13099,7336114,435117,28783,7416,971809180,569703,11502554,441
20052.70,8192,2,66942,4410736140,2,5,54,27,806540,1,18148,5,7455504,56,1,4,9857,304532,2,3810,27,19161499,13141750,1296378337,27,76,2,1,2,2,540,1,1291231644,1289526681,39379558,100217193,100233577,2,1,4409556492,73389,73389,2,2,2,100217193,10,3,15022,9684878,616453,37566,9853,1291231644,768974,18541766,441
25057.60,8192,2,90865,5987048332,2,5,54,27,1065261,1,24673,5,7455504,56,1,4,13373,345242,2,3810,27,21947099,15057121,1759006862,27,76,2,1,2,2,540,1,1752080796,1750303070,44723569,136045449,136061833,2,1,5985999756,73389,73389,2,2,2,136045449,10,3,18219,11631067,795834,47235,13369,1752080796,1018026,21147364,441
30062.40,8192,2,136366,8985194440,2,5,54,27,1430913,1,37084,5,7455504,56,1,4,20062,345381,2,3810,27,26326237,15057321,2638981952,27,76,2,1,2,2,540,1,2628821404,2626735128,50158241,204194070,204210454,2,1,8984539080,73389,73389,2,2,2,204194070,10,3,18255,12300027,857975,54274,20058,2628821404,1376639,25463962,441
35067.30,8192,2,182323,12013490416,2,5,54,27,1792399,1,49618,5,7455504,56,1,4,26813,345520,2,3810,27,30716498,15057394,3526980026,27,76,2,1,2,2,540,1,3513557404,3511922426,55600568,273020468,273036852,2,1,12012900592,73389,73389,2,2,2,273020468,10,3,18456,12970386,938920,61255,26809,3513557404,1731144,29773330,441
40072.14,8192,2,230243,15171229916,2,5,55,27,2181009,1,62740,5,7720956,56,1,4,33853,345678,2,3810,27,50613267,15667518,4453270746,27,76,2,1,2,2,540,1,4436435356,4435038068,80353025,344789509,344789509,2,1,15170017500,73389,73389,2,2,2,344773125,10,3,23227,13689491,1085533,68608,33849,4436435356,2112401,49523869,441
45083.35,8192,2,272521,17957091688,2,5,55,27,2558746,1,74272,5,7720956,56,1,4,40066,362207,2,3810,27,59660988,16488039,5270714738,27,76,2,1,2,2,540,1,5250785692,5249340184,91563977,408097102,408113486,2,1,17956272488,73389,73389,2,2,2,408097102,10,3,27087,15040969,1199407,80205,40062,5250785692,2478541,58457368,441
50096.19,8192,2,287070,18915883992,2,5,55,27,2752386,1,78240,5,7720956,56,1,4,42206,480458,2,3810,27,65625501,20271762,5552349178,27,76,2,1,2,2,540,1,5531279772,5529702784,103514197,429893794,429893794,2,1,18915326936,73389,73389,2,2,2,429893794,10,3,29051,17661277,1366806,91597,42202,5531279772,2660789,64254516,441
55114.96,8192,2,298060,19640106412,2,5,55,27,2899817,1,81235,5,7720956,56,1,4,43821,580928,2,3810,27,68935978,24204590,5764915097,27,76,2,1,2,2,540,1,5742961052,5741442287,113036853,446335521,446351905,2,1,19638762924,73389,73389,2,2,2,446335521,10,3,34234,20233018,1490538,99758,43817,5742961052,2800059,67442013,441
60122.13,8192,2,309510,20394475392,2,5,55,27,3049129,1,84360,5,7720956,56,1,4,45503,690691,2,3810,27,72125623,28460710,5986292915,27,76,2,1,2,2,540,1,5963424156,5961924375,122611718,463498144,463498144,2,1,20393918336,73389,73389,2,2,2,463498144,10,3,39652,22965958,1638276,106965,45499,5963424156,2942164,70484185,441
65131.76,8192,2,318150,20963891856,2,5,55,27,3168552,1,86716,5,7720956,56,1,4,46773,780158,2,3810,27,75358610,33090539,6153472515,27,76,2,1,2,2,540,1,6129885596,6128339493,132514923,476431980,476448364,2,1,20963007120,73389,73389,2,2,2,476431980,10,3,43365,25786875,1767766,112503,46769,6129885596,3056049,73587930,441
70142.60,8192,2,325729,21463243720,2,5,55,27,3297639,1,88773,5,7720956,56,1,4,47885,1019590,2,3810,27,78389181,38450088,6299865196,27,76,2,1,2,2,540,1,6275637660,6274324540,143995240,487780886,487797270,2,1,21462358984,73389,73389,2,2,2,487780886,10,3,47445,28777672,1880950,141484,47881,6275637660,3156155,76506377,441
75161.56,8192,2,332406,21903216660,2,5,55,27,3392414,1,90604,5,7720956,56,1,4,48867,1213197,2,3810,27,80443032,43624729,6429287909,27,76,2,1,2,2,540,1,6404481436,6402919473,153195312,497780271,497796655,2,1,21902331924,73389,73389,2,2,2,497780271,10,3,52073,31829999,1965213,146154,48864,6404481436,3246260,78475207,441
80184.18,8192,2,340074,22408401228,2,5,55,27,3498360,1,92695,5,7720956,56,1,4,49994,1396534,2,3810,27,83142499,49433693,6577523933,27,76,2,1,2,2,540,1,6552068508,6550610199,163935149,509260249,509276633,2,1,22407450956,73389,73389,2,2,2,509260249,10,3,56235,34935825,2076919,150948,49990,6552068508,3347412,81062936,441
85197.06,8192,2,351343,23150908192,2,5,55,27,3644056,1,95759,5,7720956,56,1,4,51653,1607555,2,3810,27,85920123,53276012,6795746875,27,76,2,1,2,2,540,1,6769385884,6767724434,173339234,526127960,526144344,2,1,23149630240,73389,73389,2,2,2,526127960,10,3,59218,37456617,2189234,157563,51649,6769385884,3486493,83728030,441
