timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.50,8192,2,47416,3124178452,2,11,54,27,423054,2,12823,5,7455504,56,1,4,6989,130,2,11,27,6695637,859,918727888,27,3,2,1,2,2,263,1,915317148,913412010,7938330,70995119,70995119,2,1,3123064340,73389,73389,2,2,2,70978735,4,3,20469,720693,115993,7359,6985,915317148,415695,6579928,74
10036.89,8192,2,91179,6007699032,2,11,54,27,797724,2,24760,5,7455504,56,1,4,13419,867,2,11,27,17296082,54130,1764604721,27,3,2,1,2,2,263,1,1758110108,1756319615,20857057,136520585,136543002,2,1,6006905740,73389,73389,2,2,2,136520585,4,3,22355,1419384,213639,14057,13415,1758110108,783667,17082958,74
15047.69,8192,2,107895,7109231808,2,11,54,27,1021783,2,29315,5,7455504,56,1,4,15876,107271,2,11,27,22179594,3161282,2087930127,27,3,2,1,2,2,263,1,2080154012,2078346426,30419669,161563024,161563024,2,1,7108052160,73389,73389,2,2,2,161546640,4,3,24297,3769617,422272,25897,15872,2080154012,995886,21757119,74
20065.75,8192,2,117187,7721643196,2,11,54,27,1159254,2,31844,5,7455504,56,1,4,17241,312220,2,11,27,25577376,7468001,2267730301,27,3,2,1,2,2,263,1,2259198364,2257384892,40494999,175469549,175485933,2,1,7720660156,73389,73389,2,2,2,175469549,4,3,29624,6647471,556328,32227,17238,2259198364,1127027,25020689,74
25084.80,8192,2,124018,8171708680,2,11,54,27,1261829,2,33705,5,7455504,56,1,4,18243,440428,2,11,27,28210293,13106379,2399644872,27,3,2,1,2,2,263,1,2390532508,2388914638,51580274,185698310,185714694,2,1,8170725640,73389,73389,2,2,2,185698310,4,3,33059,9521947,646314,38161,18240,2390532508,1223668,27562770,74
30100.49,8192,2,131056,8635340116,2,11,54,27,1362007,2,35633,5,7455504,56,1,4,19277,618120,2,11,27,30344263,18293068,2535764869,27,3,2,1,2,2,263,1,2526060956,2524454446,60623402,196238367,196254751,2,1,8634488148,73389,73389,2,2,2,196238367,4,3,36594,12720623,728908,42801,19274,2526060956,1319206,29614229,74
35112.04,8192,2,138006,9093469836,2,11,54,27,1469165,2,37531,5,7455504,56,1,4,20301,861834,2,11,27,32779373,23649426,2670441108,27,3,2,1,2,2,263,1,2660147612,2658300551,71114622,206653385,206669769,2,1,9092748940,73389,73389,2,2,2,206653385,4,3,40515,15879882,812438,53933,20297,2660147612,1415232,31967069,74
40133.99,8192,2,146598,9659475120,2,11,54,27,1597378,2,39874,5,7455504,56,1,4,21564,1013090,2,11,27,35467826,28326735,2836694658,27,3,2,1,2,2,263,1,2825691548,2823770598,80469659,219515652,219532036,2,1,9658688688,73389,73389,2,2,2,219515652,4,3,43219,18761594,925763,64887,21560,2825691548,1532491,34543287,74
45149.63,8192,2,156104,10285911212,2,11,54,27,1724617,2,42466,5,7455504,56,1,4,22962,1130725,2,11,27,38865988,32995697,3020711437,27,3,2,1,2,2,263,1,3008930204,3006922537,91633783,233749857,233766241,2,1,10284993708,73389,73389,2,2,2,233749857,4,3,47841,21443875,1039759,71649,22958,3008930204,1652968,37827645,74
50153.78,8192,2,197751,13030154316,2,11,54,27,2093887,2,53770,5,7455504,56,1,4,29083,1145508,2,11,27,47169649,34008083,3825943859,27,3,2,1,2,2,263,1,3811090844,3809141516,102836686,296117529,296133913,2,1,13029171276,73389,73389,2,2,2,296117529,4,3,57830,22745422,1172651,80201,29079,3811090844,2013686,45998337,74
55158.72,8192,2,248437,16370228200,2,11,55,27,2538906,2,67648,5,7720956,56,1,4,36529,1146107,2,11,27,56142962,34008332,4805624866,27,3,2,1,2,2,263,1,4787052956,4785531794,113376183,372023086,372039470,2,1,16369015784,73389,73389,2,2,2,372023086,4,3,59896,23571699,1287578,89091,36525,4787052956,2449815,54856532,74
60174.70,8192,2,294289,19391377444,2,11,55,27,2934078,2,80207,5,7720956,56,1,4,43266,1156645,2,11,27,64250463,34364688,5692157136,27,3,2,1,2,2,263,1,5670216092,5668719435,123195069,440695995,440712379,2,1,19390623780,73389,73389,2,2,2,440695995,4,3,61652,24619431,1394755,98020,43262,5670216092,2836058,62856940,74
65187.08,8192,2,309795,20413153152,2,11,55,27,3123699,2,84434,5,7720956,56,1,4,45545,1250880,2,11,27,69664649,37853808,5992200170,27,3,2,1,2,2,263,1,5969060252,5967378242,133839474,463924128,463924128,2,1,20412661632,73389,73389,2,2,2,463924128,4,3,62539,27155774,1535715,107081,45542,5969060252,3016618,68129442,74
