timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5033.88,8192,2,27870,1836044592,2,16,54,27,288377,4,7492,5,7455504,56,1,4,4115,47493,2,18,27,3671252,2177820,540720549,27,2,2,1,2,2,391,1,538616220,536872056,6658784,41717860,41734244,2,1,1835585840,73389,73389,2,2,2,41717860,6,3,14900,2193111,173457,9019,4111,538616220,279358,3498221,81
10036.88,8192,2,60470,3984198080,2,16,54,27,603849,4,16378,5,7455504,56,1,4,8906,88767,2,18,27,12508853,4512375,1170942186,27,2,2,1,2,2,391,1,1166451100,1164838996,20207526,90529104,90545488,2,1,3983280576,73389,73389,2,2,2,90529104,6,3,21429,3938711,333004,17953,8902,1166451100,585896,12176653,81
15040.09,8192,2,114014,7512370208,2,16,54,27,1050875,4,30988,5,7455504,56,1,4,16773,89113,2,18,27,21182259,4512691,2206058319,27,2,2,1,2,2,391,1,2197725596,2196205344,30360967,170720792,170737176,2,1,7511714848,73389,73389,2,2,2,170720792,6,3,26915,4754188,439289,26749,16769,2197725596,1024126,20743267,81
20050.91,8192,2,161339,10630850336,2,16,54,27,1459707,4,43890,5,7455504,56,1,4,23729,117418,2,18,27,30006591,4953710,3121153719,27,2,2,1,2,2,391,1,3109331356,3107728667,40965327,241590872,241607256,2,1,10629998368,73389,73389,2,2,2,241590872,6,3,29704,5870565,561875,35719,23725,3109331356,1423988,29445181,81
25060.57,8192,2,177788,11714691944,2,16,54,27,1662053,4,48379,5,7455504,56,1,4,26146,184622,2,18,27,34362016,8142904,3439365438,27,2,2,1,2,2,391,1,3426263452,3424561942,49763596,266234062,266234062,2,1,11713577832,73389,73389,2,2,2,266217678,6,3,30115,8384975,717328,45198,26142,3426263452,1616855,33644193,81
30069.90,8192,2,203803,13429167256,2,16,55,27,1927156,4,55531,5,7720956,56,1,4,29969,234244,2,18,27,41159185,10686597,3942390191,27,2,2,1,2,2,391,1,3927351708,3925795111,60935357,305191218,305207602,2,1,13428413592,73389,73389,2,2,2,305191218,6,3,39504,10433242,876598,54174,29965,3927351708,1872982,40282571,81
35074.32,8192,2,232785,15338884236,2,16,55,27,2222351,4,63379,5,7720956,56,1,4,34228,277066,2,18,27,48763046,13031069,4502767835,27,2,2,1,2,2,391,1,4485587356,4484074241,72853708,348598345,348598345,2,1,15338327180,73389,73389,2,2,2,348598345,6,3,47723,12250002,1046069,62596,34224,4485587356,2159755,47716259,81
40078.88,8192,2,286410,18872364780,2,16,55,27,2658502,4,78004,5,7720956,56,1,4,42108,277422,2,18,27,57855334,13031366,5539587529,27,2,2,1,2,2,391,1,5518434716,5516981252,83389740,428888337,428904721,2,1,18871086828,73389,73389,2,2,2,428888337,6,3,50478,13062121,1143084,71703,42104,5518434716,2586799,56711719,81
45087.79,8192,2,318310,20974377616,2,16,55,27,2968126,4,86758,5,7720956,56,1,4,46796,324334,2,18,27,63024290,14439925,6156451609,27,2,2,1,2,2,391,1,6132900252,6131443339,90854244,476677740,476677740,2,1,20973099664,73389,73389,2,2,2,476661356,6,3,50951,14744410,1268674,81769,46792,6132900252,2886357,61755100,81
50090.93,8192,2,350891,23121285920,2,16,55,27,3276565,4,95590,5,7720956,56,1,4,51585,358179,2,18,27,72470977,16337743,6786601094,27,2,2,1,2,2,391,1,6760604060,6759015553,104184072,525472600,525472600,2,1,23120073504,73389,73389,2,2,2,525456216,6,3,59373,16387525,1451986,92050,51581,6760604060,3184515,71018313,81
