timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.65,8192,2,49123,3236579308,2,12,54,27,447039,4,13237,5,7455504,56,1,4,7240,333,2,21,27,8814024,182,951782305,27,3,2,1,2,2,372,1,948216220,946281084,10518060,73546705,73563089,2,1,3236055020,73389,73389,2,2,2,73546705,6,3,26024,786624,158497,7808,7236,948216220,439231,8654907,94
10013.10,8192,2,105299,6938303996,2,12,54,27,929476,4,28555,5,7455504,56,1,4,15493,817,2,21,27,17826941,1194,2037647110,27,3,2,1,2,2,372,1,2029953436,2028380437,21117214,157678301,157678301,2,1,6937845244,73389,73389,2,2,2,157678301,6,3,27614,1670896,259200,17435,15489,2029953436,912041,17567375,94
15023.28,8192,2,122828,8093189936,2,12,54,27,1140284,4,33391,5,7455504,56,1,4,18071,62376,2,21,27,23199506,3299865,2376910316,27,3,2,1,2,2,372,1,2367857052,2365962450,31321269,183916772,183933156,2,1,8092337968,73389,73389,2,2,2,183916772,6,3,29314,4073546,408717,25770,18067,2367857052,1114514,22791105,94
20034.63,8192,2,155783,10264729364,2,12,54,27,1453723,4,42377,5,7455504,56,1,4,22913,87410,2,21,27,29436318,5016295,3014005062,27,3,2,1,2,2,372,1,3002507676,3000672261,40799664,233268688,233291105,2,1,10263822272,73389,73389,2,2,2,233268688,6,3,34881,5752917,550059,34142,22910,3002507676,1419581,28885989,94
25043.45,8192,2,171079,11272621852,2,12,54,27,1642916,4,46551,5,7455504,56,1,4,25161,176181,2,21,27,34438047,8711998,3309725325,27,3,2,1,2,2,372,1,3297026460,3295347719,51276509,256185525,256185525,2,1,11272163100,73389,73389,2,2,2,256185525,6,3,35171,8342788,701975,43382,25157,3297026460,1599534,33735823,94
30048.54,8192,2,217473,14329822512,2,12,55,27,2050656,4,59203,5,7720956,56,1,4,31979,189576,2,21,27,43416272,9166572,4206868845,27,3,2,1,2,2,372,1,4190806428,4189093470,62581685,325665124,325665124,2,1,14329265456,73389,73389,2,2,2,325665124,6,3,39291,9277087,808375,51207,31975,4190806428,1999449,42607119,94
35053.09,8192,2,265531,17496605980,2,12,55,27,2454349,4,72364,5,7720956,56,1,4,39040,189990,2,21,27,49220221,9166856,5135841587,27,3,2,1,2,2,372,1,5116305820,5114774556,69588392,397638965,397638965,2,1,17495393564,73389,73389,2,2,2,397622581,6,3,39760,10016889,906959,58939,39036,5116305820,2395410,48312794,94
40062.17,8192,2,294086,19378073636,2,12,55,27,2739725,4,80152,5,7720956,56,1,4,43236,249111,2,21,27,57531229,11009308,5687918265,27,3,2,1,2,2,372,1,5666283932,5664809951,81424121,440384699,440401083,2,1,19376926756,73389,73389,2,2,2,440384699,6,3,40900,11879375,1038883,78090,43232,5666283932,2661635,56492912,94
45072.37,8192,2,320164,21096412264,2,12,55,27,3007039,4,87253,5,7720956,56,1,4,47071,303944,2,21,27,64673752,13563166,6192518616,27,3,2,1,2,2,372,1,6168945052,6167114213,93242918,479442318,479458702,2,1,21095461992,73389,73389,2,2,2,479442318,6,3,49636,13880842,1215691,86571,47067,6168945052,2920468,63458684,94
50081.19,8192,2,336168,22151090352,2,12,55,27,3208266,4,91630,5,7720956,56,1,4,49423,358936,2,21,27,69412118,16908247,6502048918,27,3,2,1,2,2,372,1,6477226396,6475364881,102953947,503413764,503430148,2,1,22150205616,73389,73389,2,2,2,503413764,6,3,51971,16359335,1371604,95765,49419,6477226396,3112501,68040849,94
55085.28,8192,2,383627,25278352304,2,12,55,27,3617132,4,104572,5,7720956,56,1,4,56395,364790,2,21,27,76687302,17659566,7419337749,27,3,2,1,2,2,372,1,7391060380,7389553259,112665502,574496836,574496836,2,1,25277139888,73389,73389,2,2,2,574480452,6,3,60839,17453288,1508597,105491,56391,7391060380,3511641,75179650,94
