timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5034.63,8192,2,43138,2842222732,2,7,54,27,353216,8,11656,5,7455504,56,1,4,6360,22378,2,2238,27,7120759,1133287,836039883,27,46,2,1,2,2,1052,1,832872860,831017833,9499225,64585545,64585545,2,1,2841043084,73389,73389,2,2,2,64569161,14,3,8560,1487767,185420,10950,6356,832872860,342266,6934486,321
10047.91,8192,2,53571,3529676148,2,7,54,27,497516,8,14500,5,7455504,56,1,4,7892,126481,2,2238,27,11440174,5222531,1037686933,27,46,2,1,2,2,1052,1,1033675164,1031920408,20612031,80202039,80218423,2,1,3528889716,73389,73389,2,2,2,80202039,14,3,10403,3986347,318591,18747,7888,1033675164,478769,11120447,321
15060.88,8192,2,62200,4098106264,2,7,54,27,616534,8,16839,5,7455504,56,1,4,9161,263782,2,2238,27,14383585,9565469,1204731027,27,46,2,1,2,2,1052,1,1200005532,1198111142,30744099,93129842,93129842,2,1,4096992152,73389,73389,2,2,2,93113458,14,3,15054,6768230,436870,24443,9157,1200005532,592091,13945707,321
20072.82,8192,2,76347,5030553096,2,7,54,27,828410,8,20713,5,7455504,56,1,4,11240,332006,2,2238,27,17113444,12917287,1478333185,27,46,2,1,2,2,1052,1,1472504220,1470687313,38217215,114303942,114320326,2,1,5029373448,73389,73389,2,2,2,114303942,14,3,18525,9184495,578743,62127,11236,1472504220,766283,16533812,321
25082.36,8192,2,99786,6574880412,2,7,54,27,1077218,8,27106,5,7455504,56,1,4,14683,391407,2,2238,27,19991149,14722291,1931356723,27,46,2,1,2,2,1052,1,1923785116,1922178578,43536178,149405269,149421653,2,1,6573831836,73389,73389,2,2,2,149405269,14,3,19355,11144867,693176,72783,14679,1923785116,1004435,19297543,321
30090.90,8192,2,115898,7636636388,2,7,54,27,1289590,8,31499,5,7455504,56,1,4,17051,479840,2,2238,27,29812083,18350536,2242979592,27,46,2,1,2,2,1052,1,2234163612,2232495663,59537024,173540555,173556939,2,1,7635784420,73389,73389,2,2,2,173540555,14,3,22142,13567058,898434,81669,17047,2234163612,1207921,28912411,321
35095.19,8192,2,135744,8944431048,2,7,54,27,1541559,8,36901,5,7455504,56,1,4,19968,519962,2,2238,27,32461131,20445120,2626821664,27,46,2,1,2,2,1052,1,2616500636,2614794297,64874644,203260182,203276566,2,1,8943448008,73389,73389,2,2,2,203260182,14,3,24059,15711109,1060241,92322,19964,2616500636,1449237,31399361,321
40099.82,8192,2,181510,11959944196,2,7,54,27,1928878,8,49394,5,7455504,56,1,4,26693,520086,2,2238,27,36816661,20445407,3511530798,27,46,2,1,2,2,1052,1,3497959836,3496277219,70327387,271802019,271818403,2,1,11959288836,73389,73389,2,2,2,271802019,14,3,24059,16405280,1141779,99813,26689,3497959836,1829065,35673371,321
45104.16,8192,2,230937,15216977352,2,7,55,27,2326364,8,62877,5,7720956,56,1,4,33956,520308,2,2238,27,55164006,21134603,4467084639,27,46,2,1,2,2,1052,1,4449935772,4448439535,93006565,345827734,345827734,2,1,15215699400,73389,73389,2,2,2,345811350,14,3,30041,17135205,1254790,107898,33952,4449935772,2218466,53908124,321
50108.87,8192,2,283703,18693897020,2,7,55,27,2758155,8,77266,5,7720956,56,1,4,41710,520546,2,2238,27,64285175,21134843,5487288343,27,46,2,1,2,2,1052,1,5466268060,5464797483,103535453,424850125,424850125,2,1,18692684604,73389,73389,2,2,2,424833741,14,3,30721,17933687,1356135,116706,41706,5466268060,2641449,62927759,321
55121.18,8192,2,330813,21798286908,2,7,55,27,3150734,8,90169,5,7720956,56,1,4,48634,531731,2,2238,27,72297011,21498002,6398313368,27,46,2,1,2,2,1052,1,6373810588,6372298304,113173127,495392525,495408909,2,1,21797271100,73389,73389,2,2,2,495392525,14,3,31704,18979814,1456908,125864,48630,6373810588,3024870,70838826,321
60131.15,8192,2,347260,22881997444,2,7,55,27,3368662,8,94653,5,7720956,56,1,4,51051,624800,2,2238,27,78207487,24693295,6716384079,27,46,2,1,2,2,1052,1,6690611612,6689082980,124138799,520019331,520035715,2,1,22880850564,73389,73389,2,2,2,520019331,14,3,32185,21333135,1618119,134974,51047,6690611612,3233688,76588131,321
65141.04,8192,2,358360,23613428824,2,7,55,27,3519304,8,97681,5,7720956,56,1,4,52684,714359,2,2238,27,81656931,28668246,6931316168,27,46,2,1,2,2,1052,1,6904652188,6902902719,133618560,536641282,536657666,2,1,23612216408,73389,73389,2,2,2,536641282,14,3,33601,24048588,1756014,143008,52680,6904652188,3376296,79899208,321
70155.69,8192,2,367793,24234815336,2,7,55,27,3652932,8,100255,5,7720956,56,1,4,54068,908740,2,2238,27,84819926,33284779,7113628494,27,46,2,1,2,2,1052,1,7086186908,7084507788,144308348,550771150,550787534,2,1,24233930600,73389,73389,2,2,2,550771150,14,3,35748,26833077,1871561,149417,54065,7086186908,3503515,82946452,321
75172.49,8192,2,377641,24883930192,2,7,55,27,3788869,8,102932,5,7720956,56,1,4,55515,1033313,2,2238,27,88202450,37768522,7304096369,27,46,2,1,2,2,1052,1,7275848092,7274269284,154369851,565519292,565535676,2,1,24882848848,73389,73389,2,2,2,565519292,14,3,39565,29647975,1988369,155950,55512,7275848092,3632919,86212300,321
80194.77,8192,2,385851,25424900724,2,7,55,27,3903933,8,105165,5,7720956,56,1,4,56722,1217998,2,2238,27,90955211,42702650,7462857428,27,46,2,1,2,2,1052,1,7433920924,7432450124,164546180,577824503,577840887,2,1,25424278132,73389,73389,2,2,2,577824503,14,3,43642,32604400,2108115,161400,56718,7433920924,3742533,88844452,321
85215.06,8192,2,392467,25860875968,2,7,55,27,4004373,8,106984,5,7720956,56,1,4,57695,1466549,2,2238,27,92962211,47787755,7590955149,27,46,2,1,2,2,1052,1,7561453980,7559835581,173413257,587725584,587741968,2,1,25859925696,73389,73389,2,2,2,587725584,14,3,48019,35756108,2206952,171372,57691,7561453980,3833001,90750740,321
90235.74,8192,2,399023,26292774260,2,7,55,27,4099972,8,108772,5,7720956,56,1,4,58660,1654111,2,2238,27,95536152,54320929,7717916759,27,46,2,1,2,2,1052,1,7687846194,7685995600,184868152,597538712,597561129,2,1,26291703328,73389,73389,2,2,2,597538712,14,3,50784,39070361,2281309,178059,58656,7687846194,3921913,93249380,321
