timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5012.00,8192,2,41124,2709436872,2,7,54,27,351732,4,11107,5,7455504,56,1,4,6064,12635,2,3567,27,4884121,590700,796931879,27,52,2,1,2,2,586,1,793944476,792178159,6570371,61569174,61569174,2,1,2709043656,73389,73389,2,2,2,61569174,8,3,17355,1067727,196811,8317,6060,793944476,343415,4687311,376
10017.40,8192,2,87316,5753133808,2,7,54,27,724206,4,23707,5,7455504,56,1,4,12851,12863,2,3567,27,9266335,590899,1689966853,27,52,2,1,2,2,586,1,1683661212,1681907152,12026816,130739636,130756020,2,1,5752543984,73389,73389,2,2,2,130739636,8,3,17366,1750036,272730,15242,12847,1683661212,708964,8993241,376
15026.15,8192,2,113538,7481175072,2,7,54,27,996970,4,30856,5,7455504,56,1,4,16706,62790,2,3567,27,22792853,2619508,2197206034,27,52,2,1,2,2,586,1,2188943772,2187089909,30147947,170016280,170016280,2,1,7479995424,73389,73389,2,2,2,169999896,8,3,19734,3648322,439555,26900,16702,2188943772,970070,22353915,376
20041.30,8192,2,126935,8363939000,2,7,54,27,1172695,4,34510,5,7455504,56,1,4,18675,121363,2,3567,27,27113760,6692128,2456353404,27,52,2,1,2,2,586,1,2447024540,2445144025,40482440,190064202,190080586,2,1,8362824888,73389,73389,2,2,2,190064202,8,3,21186,6355756,571591,34424,18671,2447024540,1138271,26542578,376
25046.10,8192,2,149835,9872701092,2,7,54,27,1419912,4,40756,5,7455504,56,1,4,22039,202236,2,3567,27,33431632,9520518,2899007916,27,52,2,1,2,2,586,1,2887950748,2886149950,51482832,224356680,224373064,2,1,9871693920,73389,73389,2,2,2,224356680,8,3,28959,8552502,751242,42906,22035,2887950748,1377006,32680050,376
30051.59,8192,2,199017,13113653796,2,7,54,27,1818103,4,54115,5,7455504,56,1,4,29266,202974,2,3567,27,42320096,9520906,3849837409,27,52,2,1,2,2,586,1,3835208092,3833530534,62294023,298013755,298030139,2,1,13112605220,73389,73389,2,2,2,298013755,8,3,34584,9325785,876300,50787,29262,3835208092,1767316,41444195,376
35066.10,8192,2,231234,15236706996,2,7,55,27,2125603,4,63010,5,7720956,56,1,4,33999,247566,2,3567,27,47442822,10922870,4472722353,27,52,2,1,2,2,586,1,4455702940,4454183330,69847087,346276135,346276135,2,1,15236149940,73389,73389,2,2,2,346276135,8,3,36570,10965850,988314,58820,33996,4455702940,2066783,46455256,376
40071.05,8192,2,251023,16540500652,2,7,55,27,2345749,4,68407,5,7720956,56,1,4,36907,320029,2,3567,27,53791680,14249453,4855264892,27,52,2,1,2,2,586,1,4836729244,4835338149,81836217,375891425,375907809,2,1,16539222700,73389,73389,2,2,2,375891425,8,3,41025,13254496,1121278,69155,36903,4836729244,2276594,52671954,376
45075.59,8192,2,297949,19632566464,2,7,55,27,2730599,4,81151,5,7720956,56,1,4,43804,321283,2,3567,27,63689763,14308369,5762715550,27,52,2,1,2,2,586,1,5740732828,5739237953,93471009,446182032,446182032,2,1,19632009408,73389,73389,2,2,2,446182032,8,3,50704,14010063,1233864,78777,43800,5740732828,2651822,62457516,376
50080.50,8192,2,348171,22941966192,2,7,55,27,3157579,4,94849,5,7720956,56,1,4,51186,322104,2,3567,27,72751802,14308629,6733988830,27,52,2,1,2,2,586,1,6708306332,6706616810,104016097,521385236,521401620,2,1,22940950384,73389,73389,2,2,2,521385236,8,3,55213,14836877,1338742,88392,51182,6708306332,3069187,71415059,376
