timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5017.37,8192,2,35609,2346147668,2,6,54,27,335384,3,9550,5,7455504,56,1,4,5253,49883,2,5284,27,7018752,1677719,690311545,27,54,2,1,2,2,508,1,687645084,685978798,10385167,53302175,53318559,2,1,2345295700,73389,73389,2,2,2,53302175,8,3,22656,1656116,241338,12885,5249,687645084,322499,6776955,326
10022.55,8192,2,85755,5650301208,2,6,54,27,763718,3,23281,5,7455504,56,1,4,12623,50619,2,5284,27,14851719,1677897,1660114140,27,54,2,1,2,2,508,1,1653776796,1651848400,19729580,128401042,128417426,2,1,5649645848,73389,73389,2,2,2,128401042,8,3,30275,2461518,349870,21653,12619,1653776796,742065,14501699,326
15026.92,8192,2,136107,8968220616,2,6,54,27,1175110,3,36960,5,7455504,56,1,4,20021,51180,2,5284,27,24769394,1678104,2633441769,27,54,2,1,2,2,508,1,2623447452,2621778687,31413999,203800854,203817238,2,1,8967237576,73389,73389,2,2,2,203800854,8,3,43317,3251161,486427,30009,20017,2623447452,1145101,24282787,326
20030.16,8192,2,181947,11988848880,2,6,54,27,1554387,3,49513,5,7455504,56,1,4,26758,51575,2,5284,27,32200124,1678482,3519769721,27,54,2,1,2,2,508,1,3506479516,3504712988,40433823,272463412,272463412,2,1,11987669232,73389,73389,2,2,2,272447028,8,3,44491,3965376,579794,37278,26754,3506479516,1517109,31619716,326
25033.40,8192,2,230727,15203214792,2,6,55,27,1963748,3,62872,5,7720956,56,1,4,33926,51829,2,5284,27,41133729,1678878,4462843080,27,54,2,1,2,2,508,1,4446003612,4444387161,51024168,345516438,345516438,2,1,15202002376,73389,73389,2,2,2,345500054,8,3,48998,4723862,689611,45055,33922,4446003612,1918693,40443374,326
30036.89,8192,2,275444,18149715224,2,6,55,27,2312227,3,75067,5,7720956,56,1,4,40499,51987,2,5284,27,45527066,1679072,5327599362,27,54,2,1,2,2,508,1,5307539868,5305736950,56439242,412479378,412479378,2,1,18148371736,73389,73389,2,2,2,412462994,8,3,49117,5375647,765232,52030,40495,5307539868,2260197,44761400,326
35040.46,8192,2,320493,21118239060,2,6,55,27,2664565,3,87355,5,7720956,56,1,4,47118,52039,2,5284,27,49942800,1679305,6198406749,27,54,2,1,2,2,508,1,6175105436,6173467675,61865113,479939871,479956255,2,1,21117354324,73389,73389,2,2,2,479939871,8,3,49206,6012904,841839,59097,47114,6175105436,2605468,49100509,326
40056.45,8192,2,333407,21969083648,2,6,55,27,2835992,3,90877,5,7720956,56,1,4,49014,172183,2,5284,27,63245181,5364750,6447949783,27,54,2,1,2,2,508,1,6423617948,6422182098,82294256,499277248,499293632,2,1,21968198912,73389,73389,2,2,2,499277248,8,3,53101,8505821,1009994,69717,49010,6423617948,2766275,62235295,326
45067.30,8192,2,341349,22492490532,2,6,55,27,2949985,3,93029,5,7720956,56,1,4,50183,300890,2,5284,27,66145570,9840294,6601846008,27,54,2,1,2,2,508,1,6576841116,6575182566,92606960,511172859,511189243,2,1,22491605796,73389,73389,2,2,2,511172859,8,3,57834,11243871,1117499,75192,50179,6576841116,2874793,65028402,326
50077.44,8192,2,351106,23135376160,2,6,55,27,3082486,3,95704,5,7720956,56,1,4,51615,469537,2,5284,27,69177414,14649785,6790340331,27,54,2,1,2,2,508,1,6764536220,6763112286,103089064,525783896,525800280,2,1,23134491424,73389,73389,2,2,2,525783896,8,3,60459,13935334,1229517,81476,51611,6764536220,3001010,67948315,326
55088.25,8192,2,360795,23773805340,2,6,55,27,3217356,3,98347,5,7720956,56,1,4,53042,577243,2,5284,27,72966962,18673985,6978185448,27,54,2,1,2,2,508,1,6951575964,6949776367,113800886,540296629,540313013,2,1,23773051676,73389,73389,2,2,2,540296629,8,3,62535,16460665,1329716,87997,53038,6951575964,3129359,71637166,326
60091.54,8192,2,390558,25734971388,2,6,55,27,3524968,3,106462,5,7720956,56,1,4,57415,594180,2,5284,27,76502464,19748167,7553566624,27,54,2,1,2,2,508,1,7524753820,7523044555,119199949,584873053,584873053,2,1,25733693436,73389,73389,2,2,2,584856669,8,3,65009,17862048,1483088,99170,57411,7524753820,3425798,75019317,326
