timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5016.36,8192,2,47894,3155504660,2,23,54,27,329623,6,12949,5,7455504,56,1,4,7058,43,2,15,27,4430258,34666,927655407,27,4,2,1,2,2,283,1,924230044,922529700,5460580,71699631,71716015,2,1,3154783764,73389,73389,2,2,2,71699631,3,3,15033,670485,96947,7593,7054,924230044,322030,4333302,67
10034.09,8192,2,66705,4395204108,2,23,54,27,578886,6,18079,5,7455504,56,1,4,9824,77851,2,15,27,6987230,2183713,1291769539,27,4,2,1,2,2,283,1,1286906268,1284920004,10799148,99873129,99889513,2,1,4394417676,73389,73389,2,2,2,99873129,3,3,15239,2888942,241084,17799,9820,1286906268,561087,6746304,67
15044.52,8192,2,80599,5310539428,2,23,54,27,760636,6,21874,5,7455504,56,1,4,11866,190072,2,15,27,18111756,5852154,1560512148,27,4,2,1,2,2,283,1,1554555292,1552527552,28560422,120674715,120691099,2,1,5309687460,73389,73389,2,2,2,120674715,3,3,18400,5519977,392606,25828,11862,1554555292,734808,17718166,67
20048.26,8192,2,121292,7991995736,2,23,54,27,1115437,6,32971,5,7455504,56,1,4,17845,197950,2,15,27,21989326,6451412,2346987926,27,4,2,1,2,2,283,1,2338103708,2336388258,34002161,181627330,181627330,2,1,7991602520,73389,73389,2,2,2,181627330,3,3,19597,6637477,502302,35382,17841,2338103708,1080055,21485226,67
25052.10,8192,2,168720,11117226072,2,23,54,27,1511900,6,45907,5,7455504,56,1,4,24815,198025,2,15,27,34459851,6706802,3263945055,27,4,2,1,2,2,283,1,3251675548,3249902657,48740234,252644866,252661250,2,1,11116374104,73389,73389,2,2,2,252644866,3,3,28770,7325066,624505,42713,24811,3251806620,1469211,33833666,67
30060.09,8192,2,211126,13911476452,2,23,55,27,1898222,6,57484,5,7720956,56,1,4,31045,200122,2,15,27,45861785,6901890,4083702435,27,4,2,1,2,2,283,1,4068385180,4066781841,62319556,316140875,316157259,2,1,13910198500,73389,73389,2,2,2,316140875,3,3,35334,8175767,755405,50956,31041,4068385180,1847266,45104619,67
35063.95,8192,2,237269,15634340372,2,23,55,27,2221696,6,64603,5,7720956,56,1,4,34889,221320,2,15,27,54331074,8118212,4589379576,27,4,2,1,2,2,283,1,4572094876,4570437844,72857589,355302831,355319215,2,1,15633324564,73389,73389,2,2,2,355302831,3,3,39991,9614537,987331,64796,34885,4572094876,2156900,53342744,67
40074.29,8192,2,281135,18524804216,2,23,55,27,2574756,6,76611,5,7720956,56,1,4,41334,226484,2,15,27,60149892,8335792,5437340832,27,4,2,1,2,2,283,1,5416853916,5415340510,79984612,420998170,421014554,2,1,18523919480,73389,73389,2,2,2,420998170,3,3,40014,10477922,1074539,73949,41330,5416853916,2500807,59074489,67
45078.14,8192,2,305690,20142800612,2,23,55,27,2888406,6,83317,5,7720956,56,1,4,44944,245851,2,15,27,63575177,9561616,5912483966,27,4,2,1,2,2,283,1,5890154908,5888373223,85393847,457766347,457782731,2,1,20141719268,73389,73389,2,2,2,457766347,3,3,40014,11961090,1271953,87432,44940,5890154908,2800974,62302075,67
50089.58,8192,2,337241,22221675932,2,23,55,27,3215016,6,91919,5,7720956,56,1,4,49577,259768,2,15,27,67250895,10437753,6522052642,27,4,2,1,2,2,283,1,6497411484,6496067636,90815704,505009045,505025429,2,1,22220397980,73389,73389,2,2,2,505009045,3,3,40019,13245214,1431551,99063,49573,6497411484,3115953,65817796,67
