timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5032.84,1,8192,2,9923,653499152,2,7,54,27,138610,11,2595,5,1,7455504,56,1,4,1477,175765,2,29554,27,3254372,4396102,193685935,27,76,2,1,2,2,803,1,192848284,191117115,10025782,14834380,14850764,2,1,652712720,73389,73389,2,2,2,14834380,15,3,22722,2953218,199503,6040,1473,192848284,132570,3056045,434
10046.52,1,8192,2,20135,1326469112,2,7,54,27,268836,11,5383,5,1,7455504,56,1,4,2981,285124,2,29554,27,6560496,8635578,391668306,27,76,2,1,2,2,803,1,389980572,387864531,19807643,30123194,30139578,2,1,1325420536,73389,73389,2,2,2,30123194,15,3,27014,5662577,300348,11945,2977,389980572,256891,6261037,434
15050.60,1,8192,2,41241,2717104584,2,7,54,27,494348,11,11138,5,1,7455504,56,1,4,6079,329336,2,29554,27,11461654,11405246,799343194,27,76,2,1,2,2,803,1,796041628,794424581,29171687,61733014,61749398,2,1,2716252616,73389,73389,2,2,2,61733014,15,3,29737,7669282,438580,19811,6075,796041628,474537,11024081,434
20065.68,1,8192,2,60689,3998550464,2,7,54,27,708606,11,16444,5,1,7455504,56,1,4,8938,388444,2,29554,27,13892882,13710598,1175571409,27,76,2,1,2,2,803,1,1170776476,1169015525,34439724,90856784,90873168,2,1,3997698496,73389,73389,2,2,2,90856784,15,3,29738,9773971,557076,27871,8934,1170776476,680735,13337210,434
25076.90,1,8192,2,70423,4640194216,2,7,54,27,843093,11,19097,5,1,7455504,56,1,4,10367,596095,2,29554,27,21109225,18605339,1363685512,27,76,2,1,2,2,803,1,1358078364,1356551781,50394174,105441086,105457470,2,1,4639407784,73389,73389,2,2,2,105441086,15,3,34700,12512861,699592,37678,10363,1358078364,805415,20410725,434
30081.73,1,8192,2,99439,6552139420,2,7,54,27,1120533,11,27013,5,1,7455504,56,1,4,14632,617188,2,29554,27,28356027,20188036,1924870173,27,76,2,1,2,2,803,1,1917100444,1915484058,60968117,148897365,148913749,2,1,6551484060,73389,73389,2,2,2,148897365,15,3,37373,13935736,858122,46396,14628,1917100444,1074137,27497848,434
35091.84,1,8192,2,129696,8545680252,2,7,54,27,1431489,11,35263,5,1,7455504,56,1,4,19079,631337,2,29554,27,31851510,21255813,2509993762,27,76,2,1,2,2,803,1,2499977628,2498245692,66347162,194194685,194211069,2,1,8544566140,73389,73389,2,2,2,194194685,15,3,38072,15358921,960798,54353,19075,2499977628,1377136,30891381,434
40095.81,1,8192,2,153904,10140935656,2,7,54,27,1681771,11,41866,5,1,7455504,56,1,4,22638,654872,2,29554,27,40962726,23456214,2978312026,27,76,2,1,2,2,803,1,2966462876,2964541773,79887497,230454958,230471342,2,1,10140018152,73389,73389,2,2,2,230454958,15,3,40820,17106353,1107768,63599,22634,2966462876,1618172,39856429,434
45108.83,1,8192,2,173702,11445584588,2,7,54,27,1907123,11,47266,5,1,7455504,56,1,4,25547,718763,2,29554,27,43550182,25606400,3361126437,27,76,2,1,2,2,803,1,3347751324,3345871385,85186134,260109049,260125433,2,1,11444798156,73389,73389,2,2,2,260109049,15,3,42381,19128297,1239521,73462,25543,3347751324,1833661,42311182,434
50113.84,1,8192,2,207391,13665372232,2,7,55,27,2181901,11,56509,5,1,7720956,56,1,4,30494,739517,2,29554,27,55627438,27106405,4012021915,27,76,2,1,2,2,803,1,3996164508,3994803651,102059981,310556534,310572918,2,1,13664487496,73389,73389,2,2,2,310556534,15,3,43848,20232398,1386388,81109,30490,3996164508,2100792,54242226,434
55118.53,1,8192,2,251078,16544105132,2,7,55,27,2502585,11,68422,5,1,7720956,56,1,4,36915,739616,2,29554,27,60074273,27106505,4856804231,27,76,2,1,2,2,803,1,4837777820,4836362801,107445760,375989729,375989729,2,1,16542827180,73389,73389,2,2,2,375973345,15,3,43849,20826457,1457137,87785,36911,4837777820,2414800,58618045,434
60122.63,1,8192,2,295665,19482085884,2,7,55,27,2824397,11,80584,5,1,7720956,56,1,4,43467,739744,2,29554,27,64541566,27106703,5718818469,27,76,2,1,2,2,803,1,5696561564,5695170980,112842857,442756061,442772445,2,1,19481266684,73389,73389,2,2,2,442756061,15,3,43849,21411926,1529467,94498,43463,5696561564,2729899,63013122,434
65126.89,1,8192,2,339894,22396604748,2,7,55,27,3140310,11,92647,5,1,7720956,56,1,4,49969,739829,2,29554,27,69018622,27106867,6574255702,27,76,2,1,2,2,803,1,6548791708,6547175347,118229921,508998105,509014489,2,1,22395916620,73389,73389,2,2,2,508998105,15,3,43849,21983818,1588405,101113,49965,6548791708,3039197,67430998,434
70131.12,1,8192,2,383730,25285102512,2,7,55,27,3457392,11,104602,5,1,7720956,56,1,4,56410,739875,2,29554,27,73488151,27106893,7421669524,27,76,2,1,2,2,803,1,7393026460,7391529414,123610750,574644292,574660676,2,1,25284348848,73389,73389,2,2,2,574644292,15,3,43849,22555277,1651203,107671,56406,7393026460,3349721,71837789,434
