timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
3520.13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5523.54,0,253952,62,8258,543718082,0,1086163,64,2,2,10495,98,1,558,39025,0,28,3219,17,10,96362157,1118,1,0,4,483,10142544,5,40570176,16,16,0,14,49,558,0,0,2794005,93,202348572,0,558,45,0,3,1,14,14,866,3,202356261,173840977,3879332,10288264,10288264,1,3,1,534989760,73389,73389,14,14,14,10288268,5,3,79762,39944,164919,1717,202356261,39025,2629208,648
7526.91,0,253952,62,16053,1056477630,0,2064249,109,2,2,10495,169,1,558,73407,0,28,6303,17,10,97954869,1118,1,0,4,483,19854692,5,79418768,16,16,0,14,49,558,0,0,5362934,180,374090677,0,558,45,0,3,1,14,14,866,3,374648921,335497410,7426003,20138478,20138478,1,3,1,1047200888,73389,73389,14,14,14,20138482,5,3,81110,75187,201920,3185,374648921,73407,5161245,648
9530.16,0,253952,62,27267,1795150860,1,3762231,122,3,3,10495,204,1,567,119293,0,28,10667,18,10,101626045,1136,1,0,4,483,33841015,5,135234760,17,17,0,14,54,567,0,0,9212403,234,595387829,0,567,49,0,3,1,14,14,866,3,595016208,568083711,12973098,34342074,34342074,1,3,1,1785787880,73389,73389,14,14,14,34342078,5,3,86849,122301,259935,4944,595016208,119293,8952848,669
11534.55,0,253952,62,37923,2496675834,1,4031466,158,3,3,10495,295,1,567,168719,0,28,14883,18,10,102615457,1136,1,0,4,483,47129972,5,188519888,17,17,0,14,54,567,0,0,12935375,344,827598162,0,567,49,0,3,1,14,14,866,3,827873341,788855201,16963327,47837284,47837284,1,3,1,2486686832,73389,73389,14,14,14,47820904,5,3,87944,173051,303941,6909,827873341,168719,12631958,669
13538.57,0,253952,62,46472,3059464892,1,5477221,178,4,4,10495,370,1,576,204686,0,28,18267,19,10,106636412,1154,1,0,4,483,57781781,5,231062628,18,18,0,14,61,576,0,0,15913842,380,996129537,0,576,53,0,3,1,14,14,866,3,995768502,966061112,21388426,58658028,58658028,1,3,1,3050217488,73389,73389,14,14,14,58658032,5,3,92821,209996,334959,8350,995768502,204686,15579525,692
15542.66,0,253952,62,57225,3768251808,2,7777613,205,4,4,10495,404,1,576,255328,0,28,22468,19,10,108832424,1154,1,0,4,483,71210535,5,284842140,18,18,0,14,61,576,0,0,19739782,422,1224836462,0,576,53,0,3,1,14,14,866,3,1224465651,1189255738,27514090,72277833,72277833,1,3,1,3758447348,73389,73389,14,14,14,72277837,5,3,96014,261875,403973,10173,1224465651,255328,19336594,692
17546.73,0,253952,62,64663,4259147386,2,9206513,246,4,4,10495,472,1,576,288519,0,28,25411,19,10,111318020,1154,1,0,4,483,80492469,5,321905232,18,18,0,14,61,576,0,0,22329010,497,1378081650,0,576,53,0,3,1,14,14,866,3,1377740423,1344302756,31531100,81691268,81691268,1,3,1,4247945968,73389,73389,14,14,14,81691272,5,3,98669,295911,457955,11480,1377740423,288519,21871937,692
19551.16,0,253952,62,73163,4818713114,2,10743792,267,5,5,10495,507,1,576,331018,0,28,28736,19,10,113200316,1154,1,0,4,483,91087365,5,364349460,18,19,0,14,61,576,0,0,25357932,546,1559565176,0,576,53,0,3,1,14,14,866,3,1559869877,1520323809,36096118,92454668,92471052,1,3,1,4807642768,73389,73389,14,14,14,92454672,5,3,103754,339467,504958,12961,1559869877,331018,24853273,692
21555.87,0,253952,62,80660,5314404398,3,13119888,301,6,6,10495,565,1,576,365737,0,28,31693,19,10,116916644,1154,1,0,4,483,100443511,5,401709440,18,20,0,14,61,576,0,0,28101290,599,1707978009,0,576,53,0,3,1,14,14,866,3,1707555092,1676210107,41215738,101943546,101943546,1,3,1,5301064424,73389,73389,14,14,14,101943550,5,3,110667,375087,558900,14194,1707555092,365737,27543499,692
