timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
22383.81,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
24388.57,233472,57,23108,1521319706,0,0,0,0,23,23,5150,117,675,126421,23,2275,38,56,139768982,1352,1,0,37,37,13,14,497,675,0,0,0,2090979,29,496466891,0,675,292,2,1,14,14,351,1,499776304,448462224,2168936,34227386,34227386,1,2,1,1505284088,73389,73389,14,14,14,34211002,7,3,447134,128569,812784,3832,499776304,126421,1278287,1782
26393.79,253952,62,44418,2925589974,0,0,0,0,23,23,5150,121,675,234475,23,8303,38,56,140565338,1352,1,0,37,37,13,14,497,675,0,0,0,6483548,215,907549398,0,675,292,2,1,14,14,351,1,909900592,859041799,10228754,66121767,66138151,1,2,1,2909357748,73389,73389,14,14,14,66121767,7,3,462234,239175,955718,6961,909900592,234475,5528091,1782
28399.34,253952,62,65359,4305436138,0,0,0,1,23,23,5150,124,675,361093,23,14180,38,56,141096242,1352,1,0,37,37,13,14,497,675,0,0,0,11065612,6964,1311306523,0,675,292,2,1,14,14,351,1,1312946992,1262445072,21474389,97485827,97502211,1,2,1,4289376388,73389,73389,14,14,14,97485827,7,3,478004,368607,1129590,10036,1312946992,361093,9936477,1782
30407.03,253952,62,84805,5586726814,1,1000107,0,1,23,23,5150,128,675,492069,23,19687,38,56,141361694,1352,1,0,37,37,13,14,497,675,0,0,0,15828548,102364,1686633161,0,675,292,2,1,14,14,351,1,1687288624,1636985105,36378872,126617789,126617789,1,2,1,5571182716,73389,73389,14,14,14,126617789,7,3,490343,502535,1324598,12892,1687288624,492069,14504602,1782
32413.32,253952,62,104074,6856441750,1,1000107,0,4,23,23,5150,131,675,616108,23,25126,38,56,142158050,1352,1,0,37,37,13,14,497,675,0,0,0,20617004,318808,2056180279,0,675,292,2,1,14,14,351,1,2058484528,2008219289,53449318,155463031,155479415,1,2,1,6840373364,73389,73389,14,14,14,155463031,7,3,508640,629405,1498492,15724,2058484528,616108,19119346,1782
34420.18,253952,62,123703,8149749646,4,4002248,0,9,23,23,5150,134,675,738914,23,30641,38,56,142423502,1352,1,0,37,37,13,14,497,675,0,0,0,25515747,501581,2432413071,0,675,292,2,1,14,14,351,1,2435840816,2386231236,80284867,184865329,184865329,1,2,1,8133353580,73389,73389,14,14,14,184848945,7,3,517405,755041,1680408,18603,2435840816,738914,23836360,1782
36425.90,253952,62,142591,9394495366,19,20099692,0,62,23,23,5150,137,675,848241,23,35957,38,56,142942340,1352,1,0,37,37,13,14,497,675,0,0,0,30075616,598946,2798557251,0,675,292,2,1,14,14,351,1,2799696688,2750145556,248430290,213153515,213153515,1,2,1,9378033764,73389,73389,14,14,14,213137131,7,3,528303,866996,1851709,21379,2799696688,848241,28225112,1782
38431.76,253952,62,161528,10641862526,20,22304143,0,126,24,24,5150,140,675,955820,23,41285,38,56,143738696,1352,1,0,37,38,13,14,497,675,0,0,0,34518761,636097,3162578758,0,675,292,2,1,14,14,351,1,3163261904,3114641485,256075968,241499045,241515429,1,2,1,10625957980,73389,73389,14,14,14,241499045,7,3,529603,977214,1977258,24156,3163261904,955820,32542901,1782
40441.55,253952,62,180628,11900236426,20,24807786,0,180,24,24,5150,143,675,1067199,23,46661,38,56,144004148,1352,1,0,37,38,13,14,497,675,0,0,0,38934752,682210,3530818167,0,675,292,2,1,14,14,351,1,3530918864,3482477502,263367501,270108878,270125262,1,2,1,11884790632,73389,73389,14,14,14,270108878,7,3,530218,1091216,2107244,26961,3530918864,1067199,36829101,1782
