timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
16730.05,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
18734.00,253952,62,23662,1557892102,0,0,0,0,22,22,4532,118,0,675,119134,21,2480,37,94,140034434,1352,1,0,36,36,19,14,191,675,0,0,0,2190084,53,508267033,0,675,254,2,1,14,14,346,1,510130992,459171284,2427766,35052619,35069003,1,2,1,1542315236,73389,73389,14,14,14,35052619,5,3,451452,121243,776073,3911,510130992,119134,1414116,1675
20738.22,253952,62,45224,2978677442,0,0,0,3,22,22,4532,121,0,675,205189,21,8522,37,94,140565338,1352,1,0,36,36,19,14,191,675,0,0,0,6418651,95,923408844,0,675,254,2,1,14,14,346,1,925498160,874595740,12868865,67340216,67340216,1,2,1,2962248608,73389,73389,14,14,14,67323832,5,3,459168,209701,887578,7080,925498160,205189,5531356,1675
22742.64,253952,62,66304,4367874430,5,5001200,0,6,22,22,4532,125,0,675,297024,21,14484,37,94,141096242,1352,1,0,36,36,19,14,191,675,0,0,0,10674955,146,1330557663,0,675,254,2,1,14,14,346,1,1331297072,1280692129,34661741,98915109,98915109,1,2,1,4352264796,73389,73389,14,14,14,98915109,5,3,466144,303955,999104,10176,1331297072,297024,9676307,1675
24747.44,253952,62,87674,5775811406,6,6001266,0,6,22,22,4532,128,0,675,385645,21,20486,37,94,141627146,1352,1,0,36,36,19,14,191,675,0,0,0,14913250,264,1742027864,0,675,254,2,1,14,14,346,1,1742601008,1692226681,46728767,130901761,130918145,1,2,1,5759677484,73389,73389,14,14,14,130901761,5,3,468723,395054,1110885,13314,1742601008,385645,13802986,1675
26752.31,253952,62,108548,7151242526,6,6001266,0,6,22,22,4532,131,0,675,489810,21,26343,37,94,142158050,1352,1,0,36,36,19,14,191,675,0,0,0,19366881,450,2143279549,0,675,254,2,1,14,14,346,1,2144729904,2094444558,54901976,162167517,162167517,1,2,1,7135370748,73389,73389,14,14,14,162167517,5,3,474458,501725,1237131,16382,2144729904,489810,18130533,1675
28757.70,253952,62,128231,8448354818,6,7735344,0,27,22,22,4532,135,0,675,601328,21,31940,37,94,142688954,1352,1,0,36,36,19,14,191,675,0,0,0,23833905,16496,2519635637,0,675,254,2,1,14,14,346,1,2523396912,2473484654,120803544,191649576,191665960,1,2,1,8432581344,73389,73389,14,14,14,191649576,5,3,489294,615850,1390486,19271,2523396912,601328,22444380,1675
30763.28,253952,62,147675,9729538554,16,21058327,0,42,23,23,4532,138,0,675,717286,21,37404,37,94,143207792,1352,1,0,36,37,19,14,191,675,0,0,0,28377488,120281,2893768932,0,675,254,2,1,14,14,346,1,2897476400,2848024746,198680734,220773346,220773346,1,2,1,9713306328,73389,73389,14,14,14,220756962,5,3,500971,734495,1552460,22125,2897476400,717286,26826181,1675
32777.62,253952,62,166905,10996373214,18,24771854,0,64,25,25,4532,141,0,675,826914,21,42806,37,94,144004148,1352,1,0,36,39,19,14,191,675,0,0,0,33079500,329202,3264200992,0,675,254,2,1,14,14,346,1,3267070928,3218243536,212827825,249567277,249567277,1,2,1,10980960188,73389,73389,14,14,14,249567277,5,3,524429,846736,1731376,24948,3267070928,826914,31349461,1675
34784.78,253952,62,186003,12254616042,19,30193178,0,91,26,26,4532,144,0,675,941929,21,48179,37,94,144269600,1352,1,0,36,40,19,14,191,675,0,0,0,37652882,545172,3633621279,0,675,254,2,1,14,14,346,1,3634596816,3586087431,226372300,278160726,278160726,1,2,1,12238351048,73389,73389,14,14,14,278144342,5,3,537256,964388,1899574,27752,3634596816,941929,35754841,1675
36790.85,253952,62,205481,13538028002,19,30193178,0,91,26,26,4532,147,1,675,1049045,21,53657,37,94,144800504,1352,1,0,36,40,19,14,191,675,0,0,0,42231610,650514,4008408302,0,675,254,2,1,14,14,346,1,4009462736,3961170679,238042682,307333648,307333648,1,2,1,13521959616,73389,73389,14,14,14,307317264,5,3,554233,1074094,2067172,30612,4009462736,1049045,40166156,1675
38800.05,253952,62,225072,14829110982,19,30193178,0,91,26,26,4532,150,1,675,1161533,21,59165,37,94,145331408,1352,1,0,36,40,19,14,191,675,0,0,0,46886150,755206,4386609163,0,675,254,2,1,14,14,346,1,4386687952,4338654294,250688277,336660059,336676443,1,2,1,14813042596,73389,73389,14,14,14,336660059,5,3,566940,1189278,2235579,33490,4386687952,1161533,44652470,1675
40806.09,253952,62,244690,16121697982,19,30193178,0,91,26,26,4532,154,1,675,1272064,21,64736,37,94,145862312,1352,1,0,36,40,19,14,191,675,0,0,0,51501167,807024,4764676956,0,675,254,2,1,14,14,346,1,4764306384,4716501323,260530852,366054165,366054165,1,2,1,16105662364,73389,73389,14,14,14,366037781,5,3,575932,1302485,2399630,36371,4764306384,1272064,49103633,1675
42811.88,253952,62,265261,17477271694,19,30193178,0,91,26,26,4532,157,1,675,1375676,21,70511,37,94,146393216,1352,1,0,36,40,19,14,191,675,0,0,0,55967439,809859,5161082529,0,675,254,2,1,14,14,346,1,5160274896,5112748805,269443760,396861169,396861169,1,2,1,17461891436,73389,73389,14,14,14,396861169,5,3,587082,1408635,2556127,39392,5160274896,1375676,53413583,1675
44817.18,253952,62,285907,18837495154,19,30193178,0,91,31,31,4532,160,1,675,1477094,21,76307,37,94,146658668,1352,1,0,36,45,19,14,191,675,0,0,0,60415260,825086,5557554677,0,675,254,2,1,14,14,346,1,5557623182,5510360002,278171304,427776828,427776828,1,2,1,18822180432,73389,73389,14,14,14,427776828,5,3,594360,1512579,2704338,42425,5557623182,1477094,57713363,1675
46822.53,253952,62,306492,20193560386,19,30193178,0,91,31,31,4532,164,1,675,1575520,21,82142,37,94,147455024,1352,1,0,36,45,19,14,191,675,0,0,0,64687497,828776,5952183320,0,675,254,2,1,14,14,346,1,5953395531,5906738123,288077262,458600216,458600216,1,2,1,20177688608,73389,73389,14,14,14,458583832,5,3,605705,1613465,2848494,45447,5953395531,1575520,61841618,1675
