timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5035.50,18,262144,64,34568,2277972956,113,585,489093,8,6067,67,6256,124749708,1172,1,66,5525,664050,2,89595,585,7355913,16104150,718399878,585,870,2,1,2,2,770,1,715301276,669203047,41270426,51426207,51426207,2,1,2262753108,73389,73389,2,2,2,51426207,9,3,237289,11837412,1299258,16551,5459,715301276,472542,6057291,6406
10051.59,18,262144,64,64780,4268842186,118,585,770096,8,14595,67,6256,125546064,1172,1,66,9960,694491,2,89595,585,12886733,18012299,1301948492,585,870,2,1,2,2,770,1,1296605596,1251254466,63012519,96655832,96672216,2,1,4252856608,73389,73389,2,2,2,96655832,9,3,259313,13372727,1486640,25040,9894,1296605596,745056,11400963,6406
15057.18,18,262144,64,88990,5863963210,122,585,1012540,8,21363,67,6256,126076968,1172,1,66,13518,745017,2,89595,585,19946390,21653870,1770164468,585,870,2,1,2,2,770,1,1762959772,1717521208,128810274,132926456,132926456,2,1,5848764064,73389,73389,2,2,2,132926456,9,3,303156,15102253,1773503,34012,13452,1762959772,978528,18174268,6406
20061.24,18,262144,64,141647,9333715322,131,585,1452332,8,36273,67,6256,127621416,1172,1,66,21256,745571,2,89595,585,29786935,21654618,2788211714,585,870,2,1,2,2,770,1,2777194908,2731762105,153007763,211776815,211793199,2,1,9318179860,73389,73389,2,2,2,211776815,9,3,330465,15926948,1944523,43501,21190,2777194908,1408831,27842650,6406
25069.67,18,262144,64,169663,11179859074,136,585,1720926,8,44187,67,6256,128417772,1172,1,66,25373,773948,2,89595,585,36687474,24411625,3329939060,585,870,2,1,2,2,770,1,3316818332,3271419382,192570773,253744309,253744309,2,1,11164749596,73389,73389,2,2,2,253744309,9,3,347614,17655334,2117732,51601,25307,3316818332,1669325,34569581,6406
30089.61,18,262144,64,177105,11670232506,137,585,1822586,8,46274,67,6256,128417772,1172,1,66,26468,874522,2,89595,585,39357585,29255770,3474109258,585,870,2,1,2,2,770,1,3460342172,3414740690,258521904,264888415,264888415,2,1,11655090260,73389,73389,2,2,2,264888415,9,3,355040,20121048,2249180,56658,26402,3460342172,1765928,37107959,6406
35095.00,18,262144,64,188611,12428536954,139,585,1951107,8,49511,67,6256,128948676,1172,1,66,28157,972699,2,89595,585,43015099,34218288,3696295757,585,870,2,1,2,2,770,1,3681591708,3636378644,301296850,282114415,282130799,2,1,12413034260,73389,73389,2,2,2,282114415,9,3,366905,22205208,2421494,62670,28091,3681591708,1888437,40593049,6406
40101.80,18,262144,64,234884,15477349250,147,585,2323273,8,62536,67,6256,130010484,1172,1,66,34953,975307,2,89595,585,53084967,34356864,4590565872,585,870,2,1,2,2,770,1,4572488092,4527766013,336102552,351401724,351418108,2,1,15461675856,73389,73389,2,2,2,351401724,9,3,403487,22954069,2629058,71615,34887,4572488092,2251658,50455307,6406
45108.25,18,262144,64,281264,18533632406,154,585,2696517,8,75582,67,6256,131072292,1172,1,66,41767,985028,2,89595,585,64101390,34580439,5487081787,585,870,2,1,2,2,770,1,5465612700,5421121684,376004398,420881323,420881323,2,1,18518057316,73389,73389,2,2,2,420864939,9,3,440878,23743791,2856960,80914,41701,5465612700,2615603,61243413,6406
50113.72,18,262144,64,325172,21426848762,162,585,3062326,8,88026,67,6256,132399552,1172,1,66,48217,985799,2,89595,585,73113487,34638386,6335708700,585,870,2,1,2,2,770,1,6311027100,6266913599,398270192,486634006,486634006,2,1,21411175368,73389,73389,2,2,2,486617622,9,3,462289,24464254,3032714,88997,48151,6311027100,2973329,70079780,6406
55119.31,18,262144,64,382301,25191053390,171,585,3518670,8,104100,67,6256,133726812,1172,1,66,56608,987433,2,89595,585,84118011,34685128,7439697885,585,870,2,1,2,2,770,1,7410852252,7367272246,435068034,572182818,572182818,2,1,25175323096,73389,73389,2,2,2,572166434,9,3,489635,25337158,3220328,99287,56542,7410852252,3419383,80896975,6406
