timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5023.37,11,262144,64,33226,2189492740,113,0,585,475347,9,5661,67,302,124749708,1172,1,66,5329,1145138,2,262286,585,6685950,14036356,692587617,585,1078,2,1,2,2,938,1,689611164,643353752,42126859,49398909,49415293,2,1,2173551996,73389,73389,2,2,2,49398909,17,3,220290,10960432,1379419,17574,5263,689611164,457773,5305668,6836
10029.23,11,262144,64,81832,5392202002,121,0,585,854085,9,19413,67,302,125811516,1172,1,66,12468,1145982,2,262286,585,16131880,14299661,1631714892,585,1078,2,1,2,2,938,1,1625334172,1579645227,78380537,122200142,122216526,2,1,5376806248,73389,73389,2,2,2,122200142,17,3,247733,11720980,1572411,26990,12402,1625334172,827095,14558842,6836
15043.69,11,262144,64,109932,7244092098,126,0,585,1116127,9,27347,67,302,126837126,1172,1,66,16595,1182589,2,262286,585,24398410,16605323,2175027551,585,1078,2,1,2,2,938,1,2166399388,2120865715,124507575,164288357,164304741,2,1,7228687708,73389,73389,2,2,2,164288357,17,3,262737,13267939,1771770,42274,16530,2166399388,1073853,22624853,6836
20056.02,11,262144,64,120897,7966410666,128,0,585,1256336,9,30450,67,302,127102578,1172,1,66,18207,1308592,2,262286,585,27735300,21152197,2387222915,585,1078,2,1,2,2,938,1,2377687452,2332058595,181031649,180699475,180715859,2,1,7950776900,73389,73389,2,2,2,180699475,17,3,275614,15511097,1943556,48740,18142,2377687452,1207596,25789751,6836
25087.93,11,262144,64,127824,8423033058,129,0,585,1353461,9,32394,67,302,127368030,1172,1,66,19225,1482169,2,262286,585,30577994,26356704,2521128141,585,1078,2,1,2,2,938,1,2510987676,2465516436,218782446,191081725,191098109,2,1,8407595900,73389,73389,2,2,2,191081725,17,3,284343,17992533,2066911,56448,19159,2510987676,1297013,28507627,6836
30113.34,11,262144,64,133557,8800609110,130,0,585,1434390,9,34013,67,302,127368030,1172,1,66,20067,1704225,2,262286,585,32512380,31489815,2632010340,585,1078,2,1,2,2,938,1,2621350300,2575997298,256675843,199668212,199684596,2,1,8785401328,73389,73389,2,2,2,199668212,17,3,290885,20748515,2152836,60146,20001,2621350300,1374244,30356156,6836
35144.57,11,262144,64,138471,9124511178,131,0,585,1503248,9,35402,67,302,127368030,1172,1,66,20792,1860051,2,262286,585,34649080,36561419,2727491058,585,1078,2,1,2,2,938,1,2716377500,2670584129,310941028,207034091,207034091,2,1,9109500004,73389,73389,2,2,2,207034091,17,3,296028,23563069,2239274,63582,20726,2716377500,1439666,32406851,6836
40167.41,11,262144,64,142742,9406008146,131,0,585,1565602,9,36557,67,302,127621416,1172,1,66,21416,2100831,2,262286,585,36011756,41332829,2809675634,585,1078,2,1,2,2,938,1,2798166428,2752884388,350916014,213427281,213443665,2,1,9390800364,73389,73389,2,2,2,213427281,17,3,298583,26908350,2314736,66496,21350,2798166428,1499106,33694435,6836
45192.40,11,262144,64,146706,9667385562,132,0,585,1624600,9,37707,67,302,127886868,1172,1,66,22001,2353751,2,262286,585,37148125,46161465,2886729367,585,1078,2,1,2,2,938,1,2874843548,2829326863,414121168,219369911,219369911,2,1,9652276084,73389,73389,2,2,2,219369911,17,3,299698,30200968,2369643,69325,21935,2874843548,1555275,34776270,6836
50222.26,11,262144,64,151151,9960020342,133,0,585,1692331,9,38976,67,302,127886868,1172,1,66,22652,2611849,2,262286,585,38325817,51238552,2972598256,585,1078,2,1,2,2,938,1,2960302492,2914848539,425250195,226011020,226027404,2,1,9944484880,73389,73389,2,2,2,226011020,17,3,300923,33600435,2439578,77874,22587,2960302492,1614457,35883958,6836
55243.24,11,262144,64,156275,10297684970,134,0,585,1766249,9,40378,67,302,127886868,1172,1,66,23407,2803171,2,262286,585,40266903,56146067,3071893921,585,1078,2,1,2,2,938,1,3059130780,3013485170,518530469,233688195,233704579,2,1,10282280580,73389,73389,2,2,2,233688195,17,3,306398,36574944,2539596,81173,23341,3059130780,1685076,37724459,6836
60277.49,11,262144,64,161892,10667924298,134,0,585,1845168,9,41960,67,302,128152320,1172,1,66,24232,2932932,2,262286,585,42464372,61313581,3180534697,585,1078,2,1,2,2,938,1,3167265180,3121759384,572186214,242108683,242108683,2,1,10652782052,73389,73389,2,2,2,242108683,17,3,313468,39263752,2654738,86503,24166,3167265180,1758665,39806999,6836
65308.89,11,262144,64,168597,11109732246,136,0,585,1935981,9,43896,67,302,128417772,1172,1,66,25217,3058347,2,262286,585,45310806,66886885,3310230197,585,1078,2,1,2,2,938,1,3296371100,3250942956,634758626,252149028,252149028,2,1,11094557232,73389,73389,2,2,2,252149028,17,3,324533,41786559,2773051,90540,25151,3296371100,1845441,42535251,6836
70337.56,11,262144,64,176352,11620473654,137,0,585,2053104,9,46068,67,302,128417772,1172,1,66,26354,3187259,2,262286,585,47701828,71641049,3460059191,585,1078,2,1,2,2,938,1,3445531036,3400151667,671380642,263745853,263768270,2,1,11604817532,73389,73389,2,2,2,263745853,17,3,331064,44486112,2884889,108573,26289,3445531036,1944531,44813994,6836
75349.20,11,262144,64,183716,12105880070,138,0,585,2148149,9,48129,67,302,128683224,1172,1,66,27438,3322721,2,262286,585,50843477,77074289,3602652106,585,1078,2,1,2,2,938,1,3587482012,3542132365,876814265,274773112,274789496,2,1,12090016928,73389,73389,2,2,2,274773112,17,3,340670,46974773,3020477,114260,27372,3587482012,2033889,47820465,6836
80354.76,11,262144,64,219182,14442656090,144,0,585,2431191,9,58129,67,302,129479580,1172,1,66,32647,3345503,2,262286,585,59570160,78298623,4287892441,585,1078,2,1,2,2,938,1,4270104988,4225241938,910827084,327895063,327895063,2,1,14427382772,73389,73389,2,2,2,327895063,17,3,357468,47998844,3239398,123235,32581,4270104988,2307956,56329072,6836
85360.21,11,262144,64,268152,17669546238,152,2,585,2820568,9,71925,67,302,130806840,1172,1,66,39839,3347217,2,262286,585,71549119,78556047,5234261124,585,1078,2,1,2,2,938,1,5212905884,5168503725,981655480,401234809,401234809,2,1,17653610700,73389,73389,2,2,2,401218425,17,3,397608,48810140,3488952,133819,39773,5212905884,2686749,68058060,6836
90374.36,11,262144,64,301759,19883959930,158,2,585,3128405,9,81423,67,302,131603196,1172,1,66,44780,3387821,2,262286,585,78860876,80685032,5884523063,585,1078,2,1,2,2,938,1,5860663708,5815909266,1045003350,451559414,451575798,2,1,19868614216,73389,73389,2,2,2,451559414,17,3,422288,50246240,3712354,143164,44715,5860663708,2985241,75146441,6836
95384.04,11,262144,64,312920,20619389006,160,2,585,3271537,9,84576,67,302,131868648,1172,1,66,46417,3446681,2,262286,585,83143467,85547012,6099880005,585,1078,2,1,2,2,938,1,6075097500,6030930753,1079662901,468271477,468287861,2,1,20603944988,73389,73389,2,2,2,468271477,17,3,430717,52360386,3884664,150438,46351,6075097500,3121099,79256807,6836
100388.10,11,262144,64,329413,21706114198,163,2,585,3463228,9,89184,67,302,132399552,1172,1,66,48841,3502283,2,262286,585,87779322,89525898,6418905226,585,1078,2,1,2,2,938,1,6392816028,6348579819,1120393714,492980203,492980203,2,1,21690408036,73389,73389,2,2,2,492963819,17,3,442373,54239398,4072863,158882,48775,6392816028,3304346,83704928,6836
105393.23,11,262144,64,381788,25157421356,171,2,585,3881950,9,103962,67,302,133726812,1172,1,66,56532,3507885,2,262286,585,98304567,90436169,7430786854,585,1078,2,1,2,2,938,1,7400890780,7357380351,1183349143,571412770,571429154,2,1,25142161880,73389,73389,2,2,2,571412770,17,3,469520,55083966,4288785,167649,56466,7400890780,3714301,94014185,6836
110403.61,11,262144,64,394846,26017703128,173,2,585,4030179,9,107629,67,302,133992264,1172,1,66,58451,3579691,2,262286,585,101551336,94296539,7683359642,585,1078,2,1,2,2,938,1,7652417948,7608983543,1216775077,590954947,590971331,2,1,26002017668,73389,73389,2,2,2,590954947,17,3,474151,57354755,4431037,173511,58385,7652417948,3856668,97119130,6836
