timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5029.93,8,262144,64,26862,1770032568,112,0,585,440895,12,3921,67,30269,124484256,1172,1,66,4392,1313255,2,212882,585,5829757,14892713,569317804,585,1084,2,1,2,2,652,1,566796700,520675976,36508226,39874660,39891044,2,1,1754485040,73389,73389,2,2,2,39874660,7,3,259851,11313514,1455658,24943,4326,566796700,415952,4372560,6193
10048.91,8,262144,64,33525,2209353456,113,0,585,533682,12,5796,67,30269,124749708,1172,1,66,5374,1460784,2,212882,585,7958968,19461817,698621077,585,1084,2,1,2,2,652,1,695509404,649178204,65712660,49863694,49863694,2,1,2193281640,73389,73389,2,2,2,49847310,7,3,271440,13898166,1572484,29223,5308,695509404,504459,6385232,6193
15054.22,8,262144,64,50983,3359586340,116,0,585,721590,12,10678,67,30269,125280612,1172,1,66,7936,1516764,2,212882,585,12966128,23822171,1035791502,585,1084,2,1,2,2,652,1,1031315868,985490433,124233606,76003861,76003861,2,1,3343448988,73389,73389,2,2,2,75987477,7,3,301986,15817780,1804586,36390,7870,1031315868,685200,11160388,6193
20067.38,8,262144,64,74352,4899338202,120,0,585,955365,12,17314,67,30269,125811516,1172,1,66,11367,1563583,2,212882,585,17530269,26525013,1487272782,585,1084,2,1,2,2,652,1,1481023900,1435539668,160023393,110990500,111006884,2,1,4883582000,73389,73389,2,2,2,110990500,7,3,314506,17561345,1974020,43915,11301,1481023900,911450,15555130,6193
25078.07,8,262144,64,84029,5536980950,121,0,585,1081661,12,20012,67,30269,125811516,1172,1,66,12791,1666585,2,212882,585,21195914,31227163,1674863075,585,1084,2,1,2,2,652,1,1667801500,1621954749,210499277,125495041,125495041,2,1,5521781804,73389,73389,2,2,2,125495041,7,3,320006,19731072,2112929,51628,12726,1667801500,1030033,19082207,6193
30095.37,8,262144,64,91862,6053220278,123,0,585,1190001,12,22257,67,30269,126318288,1172,1,66,13941,1802206,2,212882,585,24240940,36009222,1826141201,585,1084,2,1,2,2,652,1,1818403228,1772801093,281755663,137218620,137235004,2,1,6037619280,73389,73389,2,2,2,137218620,7,3,331452,22135124,2282298,56462,13876,1818403228,1133539,21958399,6193
35143.54,8,262144,64,97543,6427653910,124,0,585,1266688,12,23859,67,30269,126571674,1172,1,66,14777,2044552,2,212882,585,26426613,41235985,1936229402,585,1084,2,1,2,2,652,1,1927979420,1882284913,326150115,145737412,145737412,2,1,6412446128,73389,73389,2,2,2,145737412,7,3,342348,24846398,2400062,60134,14711,1927979420,1206554,24026934,6193
40168.96,8,262144,64,101958,6718588062,124,0,585,1334550,12,25061,67,30269,126571674,1172,1,66,15425,2241870,2,212882,585,28378604,46935997,2021703644,585,1084,2,1,2,2,652,1,2013045148,1967277629,382432030,152343594,152359978,2,1,6703118136,73389,73389,2,2,2,152343594,7,3,348168,28035393,2488997,71723,15360,2013045148,1262827,25890267,6193
45413.05,8,262144,64,105735,6967710246,125,0,585,1388882,12,26151,67,30269,126837126,1172,1,66,15980,2470609,2,212882,585,29658821,51828559,2094661811,585,1084,2,1,2,2,652,1,2085659036,2040058128,421100705,158007696,158024080,2,1,6952338624,73389,73389,2,2,2,158007696,7,3,356527,31448540,2552929,74254,15915,2085659036,1314628,27106224,6193
50435.79,8,262144,64,110797,7301046190,126,0,585,1458973,12,27583,67,30269,126837126,1172,1,66,16725,2762855,2,212882,585,31778328,57886170,2192772458,585,1084,2,1,2,2,652,1,2183307676,2137574631,531890751,165588726,165588726,2,1,7285183048,73389,73389,2,2,2,165572342,7,3,361171,34940196,2639701,77546,16659,2183307676,1381427,29139579,6193
55461.30,8,262144,64,115622,7619115554,127,0,585,1526484,12,28956,67,30269,127102578,1172,1,66,17433,3057417,2,212882,585,33049283,62727590,2286009858,585,1084,2,1,2,2,652,1,2276106652,2230559007,682222292,172807149,172823533,2,1,7603514556,73389,73389,2,2,2,172807149,7,3,365832,38224944,2713456,80652,17367,2276106652,1445832,30337316,6193
60499.29,8,262144,64,120180,7919421354,127,0,585,1591047,12,30200,67,30269,127102578,1172,1,66,18102,3303419,2,212882,585,33869112,67257581,2374120170,585,1084,2,1,2,2,652,1,2363793820,2318350408,690282421,179642707,179642707,2,1,7904279108,73389,73389,2,2,2,179642707,7,3,367451,41613631,2767539,83793,18036,2363793820,1507254,31103251,6193
