timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5010.20,262144,64,65917,4343622070,118,0,585,612892,2,14907,67,30,125546064,1172,1,66,10130,91878,2,966,585,12695984,2177427,1323952745,585,365,2,1,2,2,403,1,1318887836,1273062469,29592996,98365801,98382185,2,1,4328095244,73389,73389,2,2,2,98365801,4,3,270186,2772638,1124172,16112,10064,1318887836,596780,11571816,3725
10026.29,262144,64,92757,6112140450,123,0,585,855160,2,22500,67,30,126318288,1172,1,66,14072,123587,2,966,585,19579228,4713129,1842655764,585,365,2,1,2,2,403,1,1835573660,1790024515,74236617,138568141,138568141,2,1,6096277308,73389,73389,2,2,2,138551757,4,3,285732,4441205,1298863,24224,14006,1835573660,830936,18279747,3725
15037.08,262144,64,104164,6863956834,125,0,585,993173,2,25722,67,30,126837126,1172,1,66,15748,191301,2,966,585,23782886,9183191,2063273946,585,365,2,1,2,2,403,1,2055250332,2009802051,125741804,155646685,155663069,2,1,6848454140,73389,73389,2,2,2,155646685,4,3,295367,6523912,1502610,30959,15682,2055250332,962214,22279094,3725
20053.48,262144,64,116484,7675873038,127,0,585,1149084,2,29190,67,30,127102578,1172,1,66,17558,256576,2,966,585,27565779,14012768,2301521170,585,365,2,1,2,2,403,1,2292490652,2247161186,187002313,174107518,174107518,2,1,7660730792,73389,73389,2,2,2,174107518,4,3,302689,8673621,1690907,43102,17492,2292490652,1105982,25873143,3725
25059.24,262144,64,159906,10536973446,134,0,585,1507006,2,41396,67,30,128152320,1172,1,66,23939,265662,2,966,585,36734985,14929976,3141062163,585,365,2,1,2,2,403,1,3128861084,3083438694,272509369,239125080,239141464,2,1,10521503520,73389,73389,2,2,2,239125080,4,3,338285,9711011,1945715,53019,23873,3128861084,1453987,34787536,3725
30080.94,262144,64,186735,12304795062,139,0,585,1749688,2,49008,67,30,128948676,1172,1,66,27880,291544,2,966,585,43497472,17463197,3659625931,585,365,2,1,2,2,403,1,3645415836,3600249474,326206558,279311036,279311036,2,1,12288964688,73389,73389,2,2,2,279294652,4,3,348129,11388708,2112636,60771,27814,3645415836,1688917,41384189,3725
35105.87,262144,64,196840,12970487218,140,0,585,1870682,2,51815,67,30,128948676,1172,1,66,29365,382608,2,966,585,47328785,22174040,3855111962,585,365,2,1,2,2,403,1,3840057756,3794855966,418936067,294438169,294438169,2,1,12954558540,73389,73389,2,2,2,294421785,4,3,361924,13678596,2271952,68625,29299,3840057756,1802057,45057446,3725
40127.36,262144,64,209702,13817923934,142,0,585,2025305,2,55437,67,30,129214128,1172,1,66,31252,435801,2,966,585,52366835,27364432,4103487732,585,365,2,1,2,2,403,1,4087390620,4042551576,565822239,313701818,313701818,2,1,13802159096,73389,73389,2,2,2,313685434,4,3,378955,15826956,2497933,80342,31186,4087390620,1944963,49870457,3725
45141.88,262144,64,247820,16329901082,149,0,585,2347802,2,66218,67,30,130275936,1172,1,66,36853,459711,2,966,585,60985843,29226226,4840553548,585,365,2,1,2,2,403,1,4821655964,4776950817,604332929,370786094,370786094,2,1,16314588136,73389,73389,2,2,2,370786094,4,3,400626,17139021,2736033,89790,36788,4821655964,2258012,58252016,3725
50155.80,262144,64,260871,17189724102,151,0,585,2507567,2,69885,67,30,130541388,1172,1,66,38771,516737,2,966,585,65065763,33525483,5092876605,585,365,2,1,2,2,403,1,5072920988,5028262371,708512317,390328271,390328271,2,1,17173723028,73389,73389,2,2,2,390311887,4,3,415386,19208179,2941424,96331,38705,5072920988,2411236,62126111,3725
