timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5009.02,262144,64,72067,4748792086,119,0,585,728654,3,16638,67,17,125546064,1172,1,66,11034,57742,2,9838,585,12690093,1189578,1442871601,585,336,2,1,2,2,274,1,1437376924,1391598730,31420321,107564529,107580913,2,1,4732839276,73389,73389,2,2,2,107564529,3,3,388741,2197993,1585316,15190,10968,1437376924,713464,11103589,3939
10020.09,262144,64,124009,8171420506,128,0,585,1157488,3,31301,67,17,127102578,1172,1,66,18663,65343,2,9838,585,22867018,1460838,2446748975,585,336,2,1,2,2,274,1,2437456284,2391954978,76694458,185376663,185376663,2,1,8156573172,73389,73389,2,2,2,185376663,3,3,409099,3132378,1748764,23973,18598,2437456284,1133515,21117318,3939
15036.02,262144,64,139175,9170913974,131,0,585,1354633,3,35600,67,17,127621416,1172,1,66,20893,108239,2,9838,585,27783037,5492247,2740123146,585,336,2,1,2,2,274,1,2729615772,2684146152,141337247,208088700,208088700,2,1,9155902800,73389,73389,2,2,2,208088700,3,3,419514,4950764,1970145,32828,20827,2729615772,1321805,25811694,3939
20040.78,262144,64,193361,12741425666,140,0,585,1800084,3,50833,67,17,128948676,1172,1,66,28853,114942,2,9838,585,37384038,6306247,3787457144,585,336,2,1,2,2,274,1,3772948892,3727889095,188622117,289220309,289236693,2,1,12725693596,73389,73389,2,2,2,289220309,3,3,453149,6034406,2208951,42840,28787,3772948892,1757244,35174541,3939
25051.54,262144,64,228328,15045499222,146,1,585,2114678,3,60731,67,17,130010484,1172,1,66,33990,132421,2,9838,585,44297021,7945801,4463381329,585,336,2,1,2,2,274,1,4446265756,4401475534,216282609,341596788,341596788,2,1,15029537776,73389,73389,2,2,2,341580404,3,3,464115,7472851,2393046,52172,33924,4446265756,2062506,41901731,3939
30071.11,262144,64,236565,15588311622,147,1,585,2224697,3,63038,67,17,130010484,1172,1,66,35201,266244,2,9838,585,47978844,13063391,4622815403,585,336,2,1,2,2,274,1,4604993948,4560213151,315008372,353926575,353926575,2,1,15572769300,73389,73389,2,2,2,353926575,3,3,474172,9836992,2560850,57595,35135,4604993948,2167102,45415153,3939
35100.19,262144,64,245752,16193576278,148,1,585,2347036,3,65600,67,17,130275936,1172,1,66,36551,341475,2,9838,585,50970170,17561247,4800538747,585,336,2,1,2,2,274,1,4781941148,4737101579,391025276,367687803,367687803,2,1,16178263332,73389,73389,2,2,2,367687803,3,3,485226,12153690,2703775,64247,36485,4781941148,2282789,48262936,3939
40111.15,262144,64,258391,17026398466,151,1,585,2514209,3,69210,67,17,130541388,1172,1,66,38405,430963,2,9838,585,54866944,22439444,5044576565,585,336,2,1,2,2,274,1,5024948636,4980474356,470416852,386607388,386623772,2,1,17010725072,73389,73389,2,2,2,386607388,3,3,494127,14278026,2888792,73002,38339,5024948636,2441207,51974081,3939
45116.23,262144,64,303382,19990855762,158,1,585,2891949,3,81828,67,17,131603196,1172,1,66,45015,444923,2,9838,585,65400328,24472076,5914270349,585,336,2,1,2,2,274,1,5891334556,5847235141,580646474,453979928,453996312,2,1,19975116832,73389,73389,2,2,2,453979928,3,3,518383,15344383,3139318,82831,44949,5891334556,2809118,62255999,3939
50120.75,262144,64,355758,23441950938,167,1,585,3300948,3,96591,67,17,132930456,1172,1,66,52709,445629,2,9838,585,76144244,24473540,6926562228,585,336,2,1,2,2,274,1,6899802524,6855991188,607892625,532414654,532431038,2,1,23426244776,73389,73389,2,2,2,532414654,3,3,534741,16131708,3315307,92066,52643,6899802524,3208882,72824207,3939
