timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5025.43,6,262144,64,22757,1499680028,111,2,585,373399,12,2753,67,8594,124484256,1172,1,66,3791,3677607,2,248465,585,3812438,27913739,490387527,585,1141,2,1,2,2,735,1,488153500,441651960,37678209,33741455,33741455,2,1,1484624020,73389,73389,2,2,2,33741455,13,3,99462,25315023,704090,14528,3726,488153500,358871,3107189,8563
10053.22,6,262144,64,26281,1731690700,112,2,585,426301,12,3768,67,8594,124484256,1172,1,66,4307,3924696,2,248465,585,4845349,32583891,558352600,585,1141,2,1,2,2,735,1,555786652,509477841,56079827,39000275,39016659,2,1,1716012100,73389,73389,2,2,2,39000275,13,3,101761,28756279,766396,17353,4242,555786652,408948,4077584,8563
15084.04,6,262144,64,29902,1970323816,112,2,585,477806,12,4755,67,8594,124484256,1172,1,66,4841,4291546,2,248465,585,5759007,37517806,628689043,585,1141,2,1,2,2,735,1,625779100,579276489,67153594,44420776,44437160,2,1,1954514144,73389,73389,2,2,2,44420776,13,3,101898,32480500,813243,20039,4776,625779100,457767,4944632,8563
20109.49,6,262144,64,33488,2206675238,113,2,585,529205,12,5787,67,8594,124749708,1172,1,66,5368,4712553,2,248465,585,7604323,43963297,697965502,585,1141,2,1,2,2,735,1,694722972,648373281,124120410,49792125,49808509,2,1,2190853500,73389,73389,2,2,2,49792125,13,3,105622,35889928,882010,22885,5302,694722972,506320,6721253,8563
25134.34,6,262144,64,37828,2492682124,114,2,585,589120,12,7028,67,8594,124749708,1172,1,66,6003,5034219,2,248465,585,9379508,49125391,781590953,585,1141,2,1,2,2,735,1,777953692,731959800,194744393,56308195,56308195,2,1,2477560580,73389,73389,2,2,2,56308195,13,3,112343,39230063,963332,25855,5937,777953692,563265,8414953,8563
30160.45,6,262144,64,41851,2757660712,114,2,585,647012,12,8124,67,8594,124749708,1172,1,66,6596,5403435,2,248465,585,10661724,54562448,859692351,585,1141,2,1,2,2,735,1,855679388,809439730,242469653,62318520,62334904,2,1,2742014880,73389,73389,2,2,2,62318520,13,3,119031,42627023,1025472,28575,6530,855679388,618437,9635293,8563
35181.86,6,262144,64,47657,3140286344,115,2,585,727504,12,9762,67,8594,125015160,1172,1,66,7449,5588005,2,248465,585,12275524,59888891,972012424,585,1141,2,1,2,2,735,1,967483804,921273476,282977864,71017536,71033920,2,1,3124771584,73389,73389,2,2,2,71017536,13,3,120806,45500188,1105648,32507,7383,967483804,694997,11168946,8563
40199.48,6,262144,64,54972,3622348770,117,2,585,829043,12,11856,67,8594,125280612,1172,1,66,8522,5686079,2,248465,585,14857328,64981020,1113419881,585,1141,2,1,2,2,735,1,1108255132,1062204728,422902748,81973226,81989610,2,1,3606821944,73389,73389,2,2,2,81973226,13,3,129108,47911034,1231037,39918,8457,1108255132,789125,13625038,8563
45205.59,6,262144,64,72005,4744728854,119,2,585,1017670,12,16620,67,8594,125546064,1172,1,66,11025,5747493,2,248465,585,19205975,69912466,1442701507,585,1141,2,1,2,2,735,1,1436197276,1390420958,627133553,107482609,107482609,2,1,4728513900,73389,73389,2,2,2,107466225,13,3,154463,49974886,1491851,48645,10959,1436197276,969025,17712542,8563
50211.00,6,262144,64,123318,8125881744,128,2,585,1428412,12,31078,67,8594,127102578,1172,1,66,18564,5748466,2,248465,585,30627502,70164676,2434582996,585,1141,2,1,2,2,735,1,2424349084,2378677411,706397436,184338438,184338438,2,1,8110170376,73389,73389,2,2,2,184322054,13,3,200006,50791903,1755246,58436,18498,2424349084,1369976,28871024,8563
55230.82,6,262144,64,145199,9568091906,132,2,585,1647205,12,37298,67,8594,127886868,1172,1,66,21780,5784451,2,248465,585,36439455,73221027,2857787735,585,1141,2,1,2,2,735,1,2845876636,2800286286,735627514,217113237,217113237,2,1,9552982428,73389,73389,2,2,2,217113237,13,3,204534,52428388,1918776,65623,21714,2845876636,1581582,34519413,8563
60248.36,6,262144,64,152994,10081334094,133,2,585,1758135,12,39477,67,8594,127886868,1172,1,66,22924,5867223,2,248465,585,39525822,78468137,3008404048,585,1141,2,1,2,2,735,1,2995823004,2950342527,789165431,228775598,228775598,2,1,10066126312,73389,73389,2,2,2,228775598,13,3,211993,55030392,2032401,72378,22858,2995823004,1685757,37492250,8563
65253.99,6,262144,64,171141,11277252186,136,2,585,1951783,12,44538,67,8594,128417772,1172,1,66,25591,5972046,2,248465,585,44542195,82461116,3359395269,585,1141,2,1,2,2,735,1,3345392028,3299883820,852528004,255951831,255968215,2,1,11261880564,73389,73389,2,2,2,255951831,13,3,233654,56952948,2250904,80147,25525,3345392028,1871636,42290041,8563
70258.68,6,262144,64,224374,14784777166,145,2,585,2367734,12,59577,67,8594,129745032,1172,1,66,33410,5973012,2,248465,585,55123624,82583894,4388174039,585,1141,2,1,2,2,735,1,4370243996,4325249582,886823707,335670542,335670542,2,1,14768782952,73389,73389,2,2,2,335654158,13,3,253628,57787163,2446947,90865,33344,4370243996,2276869,52675777,8563
75270.16,6,262144,64,251793,16591602870,150,2,585,2626158,12,67310,67,8594,130275936,1172,1,66,37438,6029189,2,248465,585,61758777,85501262,4918199515,585,1141,2,1,2,2,735,1,4898202012,4853433953,973716447,376730883,376747267,2,1,16576158852,73389,73389,2,2,2,376730883,13,3,264754,59443213,2646314,99276,37372,4898202012,2526882,59112277,8563
80283.02,6,262144,64,262229,17279252894,151,2,585,2763609,12,70257,67,8594,130541388,1172,1,66,38971,6109512,2,248465,585,65142048,90237877,5120135374,585,1141,2,1,2,2,735,1,5099266460,5054382776,1033241364,392355569,392371953,2,1,17263645036,73389,73389,2,2,2,392355569,13,3,272222,61630819,2789694,107021,38906,5099266460,2656588,62351903,8563
85313.02,6,262144,64,269495,17758091990,152,3,585,2859185,12,72291,67,8594,130806840,1172,1,66,40038,6260536,2,248465,585,66937553,94460847,5260491397,585,1141,2,1,2,2,735,1,5238989212,5194398714,1172628804,403245723,403245723,2,1,17742811812,73389,73389,2,2,2,403245723,13,3,275127,64415680,2887814,111311,39972,5238989212,2747874,64049553,8563
