timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5012.17,262144,64,58741,3870681214,117,585,618103,3,12896,67,29,125280612,1172,1,66,9074,71353,2,1250,585,10972718,2638619,1185041997,585,245,2,1,2,2,361,1,1180475804,1134849002,27471133,87623103,87623103,2,1,3855416532,73389,73389,2,2,2,87623103,3,3,353299,2739222,1683723,14573,9008,1180475804,603530,9288038,4045
10022.54,262144,64,67856,4471227278,119,585,743379,3,15489,67,29,125546064,1172,1,66,10414,184007,2,1250,585,14276548,7118575,1361451075,585,245,2,1,2,2,361,1,1356112284,1310437511,76020884,101269643,101269643,2,1,4455143396,73389,73389,2,2,2,101253259,3,3,374694,5037740,1864783,27524,10348,1356112284,715855,12409785,4045
15034.24,262144,64,76236,5023604382,120,585,854970,3,17829,67,29,125811516,1172,1,66,11646,247923,2,1250,585,16777377,11424435,1523646731,585,245,2,1,2,2,361,1,1517592988,1471907159,97664845,113810263,113826647,2,1,5007651572,73389,73389,2,2,2,113810263,3,3,386065,7321607,2010314,33031,11580,1517592988,821939,14764945,4045
20039.53,262144,64,116132,7652538914,127,585,1187759,3,29062,67,29,127102578,1172,1,66,17508,269852,2,1250,585,25805994,13048773,2294909628,585,245,2,1,2,2,361,1,2285937052,2240349504,140147269,173560813,173577197,2,1,7636675772,73389,73389,2,2,2,173560813,3,3,419590,8475689,2239959,42701,17442,2285937052,1145058,23563584,4045
25045.50,262144,64,167047,11007355090,135,585,1602785,3,43405,67,29,128152320,1172,1,66,24988,274850,2,1250,585,36613065,13575332,3279030433,585,245,2,1,2,2,361,1,3266355612,3221052662,195850903,249820785,249820785,2,1,10991393644,73389,73389,2,2,2,249804401,3,3,462325,9398610,2486064,52994,24922,3266355612,1549791,34124681,4045
30051.27,262144,64,211517,13937668130,143,585,1951406,3,55978,67,29,129479580,1172,1,66,31518,279844,2,1250,585,46901973,13722722,4138170828,585,245,2,1,2,2,361,1,4122255772,4077573508,243203244,316423277,316423277,2,1,13921903292,73389,73389,2,2,2,316406893,3,3,493210,10200677,2708750,62429,31452,4122255772,1888977,44190146,4045
35062.65,262144,64,244451,16108048490,148,585,2237920,3,65241,67,29,130275936,1172,1,66,36360,311917,2,1250,585,55519041,15277343,4775263487,585,245,2,1,2,2,361,1,4756906396,4712118180,279918535,365723882,365740266,2,1,16091850808,73389,73389,2,2,2,365723882,3,3,509902,11581594,2890303,78199,36294,4756906396,2159721,52625496,4045
40126.00,262144,64,249860,16464125426,149,585,2313609,3,66772,67,29,130275936,1172,1,66,37151,448720,2,1250,585,57188308,19895171,4879562733,585,245,2,1,2,2,361,1,4860715420,4816163323,308612154,373829200,373845584,2,1,16448484800,73389,73389,2,2,2,373829200,3,3,516261,14185951,2965791,82472,37086,4860715420,2231137,54219136,4045
45152.50,262144,64,255755,16852849214,150,585,2401709,3,68436,67,29,130541388,1172,1,66,38019,623759,2,1250,585,59792318,25034808,4993727833,585,245,2,1,2,2,361,1,4974354844,4929749464,351034924,382665321,382681705,2,1,16837274124,73389,73389,2,2,2,382665321,3,3,523646,16995473,3068745,91637,37954,4974354844,2310072,56720834,4045
50185.48,262144,64,260702,17178648518,151,585,2475314,3,69838,67,29,130541388,1172,1,66,38747,891439,2,1250,585,61208539,29739214,5089601994,585,245,2,1,2,2,361,1,5069775260,5024991875,370410490,390066127,390082511,2,1,17162909588,73389,73389,2,2,2,390066127,3,3,529890,19980495,3150116,99548,38681,5069775260,2375766,58055307,4045
55202.04,262144,64,266475,17559111462,152,585,2575174,3,71469,67,29,130806840,1172,1,66,39595,1125693,2,1250,585,63388016,35164653,5201273663,585,245,2,1,2,2,361,1,5180924316,5136203671,553026452,398715991,398732375,2,1,17543503604,73389,73389,2,2,2,398715991,3,3,536284,22653847,3243649,121109,39529,5180924316,2454065,60140704,4045
60226.78,262144,64,273122,17996852870,153,585,2661162,3,73340,67,29,130806840,1172,1,66,40571,1338929,2,1250,585,65413551,39704058,5329788301,585,245,2,1,2,2,361,1,5308850588,5264199491,579246912,408684767,408684767,2,1,17982129748,73389,73389,2,2,2,408684767,3,3,541300,25158369,3342303,125107,40505,5308850588,2536055,62067276,4045
65240.63,262144,64,279217,18398683858,154,585,2742035,3,75056,67,29,131072292,1172,1,66,41466,1597640,2,1250,585,67628523,44878719,5447637693,585,245,2,1,2,2,361,1,5426160028,5381661280,722443393,417815800,417815800,2,1,18383895200,73389,73389,2,2,2,417815800,3,3,554451,27880465,3452340,128980,41400,5426160028,2613055,64171639,4045
70266.18,262144,64,284944,18776132146,155,585,2818161,3,76671,67,29,131337744,1172,1,66,42310,1734751,2,1250,585,69604596,49593435,5558776610,585,245,2,1,2,2,361,1,5536784796,5492046209,758488066,426391936,426391936,2,1,18761245184,73389,73389,2,2,2,426391936,3,3,556551,30558218,3527527,132588,42244,5536784796,2685573,66073064,4045
75283.46,262144,64,290653,19152135334,156,585,2894749,3,78285,67,29,131337744,1172,1,66,43148,1932243,2,1250,585,71664001,54306862,5669122920,585,245,2,1,2,2,361,1,5646623132,5601942318,858142374,434929271,434945655,2,1,19136887924,73389,73389,2,2,2,434929271,3,3,560839,33155680,3614542,136260,43082,5646623132,2758489,68045236,4045
80289.09,262144,64,307791,20281396698,159,585,3053706,3,83095,67,29,131868648,1172,1,66,45666,1983289,2,1250,585,75811378,58232495,6000490587,585,245,2,1,2,2,361,1,5976662428,5932128574,956186470,460586110,460602494,2,1,20265788840,73389,73389,2,2,2,460586110,3,3,577701,35118646,3740242,142043,45600,5976662428,2911663,72066597,4045
85295.00,262144,64,353325,23281705494,167,585,3406608,3,95927,67,29,132930456,1172,1,66,52353,1985117,2,1250,585,87833893,58409065,6880152789,585,245,2,1,2,2,361,1,6853009820,6809100664,983400968,528792075,528792075,2,1,23266851300,73389,73389,2,2,2,528792075,3,3,604447,35907562,3967106,152631,52287,6853009820,3253977,83862134,4045
90300.96,262144,64,399723,26338914912,174,585,3773402,3,109011,67,29,133992264,1172,1,66,59168,1987040,2,1250,585,98632509,58625180,7776668211,585,245,2,1,2,2,361,1,7746145014,7702882718,1023929327,598257449,598273833,2,1,26323327756,73389,73389,2,2,2,598257449,3,3,630875,36718334,4196032,163471,59102,7746145014,3609931,94430908,4045
