timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5014.20,1,262144,64,69616,4587366994,119,585,700682,3,15969,67,199,125546064,1172,1,66,10674,59785,2,6136,585,12418389,1841140,1395522561,585,284,2,1,2,2,310,1,1390191004,1344373636,29209572,103909182,103909182,2,1,4572004008,73389,73389,2,2,2,103909182,4,3,336980,2531146,1429718,15828,10608,1390191004,684854,10988828,4574
10023.22,1,262144,64,78778,5190993250,121,585,823460,3,18535,67,199,125811516,1172,1,66,12018,169557,2,6136,585,15241109,5901212,1572581613,585,284,2,1,2,2,310,1,1566482844,1520803621,85232310,117621258,117637642,2,1,5175335352,73389,73389,2,2,2,117621258,4,3,346720,4900023,1575818,21556,11953,1566482844,801904,13665996,4574
15040.39,1,262144,64,86741,5715776390,122,585,939355,3,20793,67,199,126076968,1172,1,66,13187,351712,2,6136,585,17295547,10114178,1726357269,585,284,2,1,2,2,310,1,1719574940,1674180636,115977262,129549637,129566021,2,1,5700184028,73389,73389,2,2,2,129549637,4,3,351836,7326957,1694984,29490,13121,1719574940,909865,15602152,4574
20044.50,1,262144,64,131745,8681326974,129,585,1333934,3,33408,67,199,127368030,1172,1,66,19803,369610,2,6136,585,26886579,12465586,2596857942,585,284,2,1,2,2,310,1,2586747292,2541053765,177752063,196960978,196960978,2,1,8665562136,73389,73389,2,2,2,196944594,4,3,375945,8654222,1911786,38948,19737,2586747292,1294986,24976561,4574
25055.86,1,262144,64,173644,11442085150,136,585,1703569,3,45275,67,199,128417772,1172,1,66,25958,379735,2,6136,585,35134806,13466054,3406680530,585,284,2,1,2,2,310,1,3393495452,3348061716,202594250,259705482,259705482,2,1,11427041208,73389,73389,2,2,2,259705482,4,3,390067,9832669,2103022,51975,25892,3393495452,1651594,33032907,4574
30058.85,1,262144,64,192261,12668805162,140,585,1918687,3,50519,67,199,128948676,1172,1,66,28693,448504,2,6136,585,40936406,17496225,3766615510,585,284,2,1,2,2,310,1,3751977372,3706665010,284854566,287569843,287586227,2,1,12653073092,73389,73389,2,2,2,287569843,4,3,404646,11666255,2359617,61036,28627,3751977372,1857651,38578659,4574
35061.78,1,262144,64,251478,16570693578,149,585,2384338,3,67161,67,199,130275936,1172,1,66,37391,448692,2,6136,585,51114661,17601444,4911015153,585,284,2,1,2,2,310,1,4892041628,4847340063,309590210,376249714,376266098,2,1,16554987416,73389,73389,2,2,2,376249714,4,3,428016,12539648,2535817,70559,37325,4892041628,2313779,48580623,4574
40067.38,1,262144,64,321196,21164684914,161,585,2919254,3,86832,67,199,132134100,1172,1,66,47633,448866,2,6136,585,61212621,17603001,6258610682,585,284,2,1,2,2,310,1,6234481052,6190335148,328432449,480674992,480674992,2,1,21148978752,73389,73389,2,2,2,480658608,4,3,440898,13546643,2727820,81775,47567,6234481052,2837479,58487446,4574
45078.63,1,262144,64,369037,24317247070,169,585,3332691,3,100374,67,199,133461360,1172,1,66,54659,459260,2,6136,585,69103357,19174600,7183086066,585,284,2,1,2,2,310,1,7155392924,7111843646,378776760,552312961,552329345,2,1,24301770284,73389,73389,2,2,2,552312961,4,3,453324,14957864,2953906,95452,54593,7155392924,3237239,66152835,4574
50089.89,1,262144,64,377394,24867863460,171,585,3453415,3,102764,67,199,133726812,1172,1,66,55887,546740,2,6136,585,71936313,23704754,7344892355,585,284,2,1,2,2,310,1,7316480412,7272794694,408388915,564839356,564839356,2,1,24852931664,73389,73389,2,2,2,564839356,4,3,457990,17414659,3087721,103741,55822,7316480412,3349674,68851220,4574
55094.57,1,262144,64,394875,26019603672,174,585,3645630,3,107604,67,199,133992264,1172,1,66,58456,629804,2,6136,585,77511326,28320812,7682850296,585,284,2,1,2,2,310,1,7653073308,7609518937,492306398,591012291,591012291,2,1,26004540804,73389,73389,2,2,2,591012291,4,3,479770,19484526,3333326,112479,58390,7653073308,3533151,74180429,4574
