timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5028.84,4,262144,64,25705,1693941964,112,585,411924,9,3612,67,1440,124484256,1172,1,66,4223,748174,2,154827,585,4805644,15421708,547079402,585,890,2,1,2,2,779,1,544645532,498381104,27968420,38148307,38164691,2,1,1678525508,73389,73389,2,2,2,38148307,28,3,206863,11570982,1213251,21420,4157,544645532,390504,3592605,6134
10040.71,4,262144,64,31780,2094196780,113,585,497959,9,5322,67,1440,124749708,1172,1,66,5116,863641,2,154827,585,7281213,20278049,664797703,585,890,2,1,2,2,779,1,661823900,615467622,54189649,47240539,47256923,2,1,2078583716,73389,73389,2,2,2,47240539,28,3,216269,14231592,1329984,25598,5051,661823900,472361,5951481,6134
15089.07,4,262144,64,36991,2437563040,114,585,572324,9,6754,67,1440,124749708,1172,1,66,5882,1056370,2,154827,585,8850585,25027421,765539367,585,890,2,1,2,2,779,1,762093980,715845218,88087781,55040594,55056978,2,1,2421786136,73389,73389,2,2,2,55040594,28,3,222319,17051021,1404482,29716,5816,762093980,542608,7445442,6134
20105.26,4,262144,64,44043,2902377432,115,585,668946,9,8777,67,1440,125015160,1172,1,66,6916,1209907,2,154827,585,11671467,30641365,901684835,585,890,2,1,2,2,779,1,897622428,851742448,149578880,65619452,65619452,2,1,2887255888,73389,73389,2,2,2,65619452,28,3,237165,19582789,1539280,34414,6850,897622428,634532,10131813,6134
25124.52,4,262144,64,63294,4170924786,118,585,860485,9,14190,67,1440,125546064,1172,1,66,9745,1261572,2,154827,585,16454790,34608133,1273971215,585,890,2,1,2,2,779,1,1268425116,1222603639,226940959,94448310,94448310,2,1,4155725640,73389,73389,2,2,2,94448310,28,3,259018,21496719,1736075,42589,9679,1268425116,817896,14718297,6134
30143.62,4,262144,64,71542,4714120234,119,585,975857,9,16494,67,1440,125546064,1172,1,66,10958,1354943,2,154827,585,19220722,39158897,1433665551,585,890,2,1,2,2,779,1,1427415452,1381468840,251587642,106772064,106788448,2,1,4697970816,73389,73389,2,2,2,106772064,28,3,265464,23909288,1859192,55854,10892,1427415452,920003,17361023,6134
35171.70,4,262144,64,78205,5153441122,120,585,1071631,9,18364,67,1440,125811516,1172,1,66,11936,1447434,2,154827,585,22426995,44304981,1562307228,585,890,2,1,2,2,779,1,1555472796,1509812422,289883604,116761098,116777482,2,1,5137488312,73389,73389,2,2,2,116761098,28,3,276745,26442971,1991271,65348,11870,1555472796,1006283,20435269,6134
40193.49,4,262144,64,84174,5546483670,121,585,1155164,9,20049,67,1440,125811516,1172,1,66,12811,1570130,2,154827,585,24084393,48862700,1677659750,585,890,2,1,2,2,779,1,1670291868,1624774945,352895006,125708033,125708033,2,1,5531153452,73389,73389,2,2,2,125708033,28,3,283919,29000492,2093549,69301,12745,1670291868,1085863,21990332,6134
45210.66,4,262144,64,91179,6008193738,123,585,1258228,9,22071,67,1440,126318288,1172,1,66,13842,1711092,2,154827,585,26503066,53613287,1813405232,585,890,2,1,2,2,779,1,1805427100,1759628292,386533292,136196779,136213163,2,1,5992658276,73389,73389,2,2,2,136196779,28,3,290759,31441273,2184631,77050,13776,1805427100,1181178,24318487,6134
50227.48,4,262144,64,99453,6553624026,124,585,1365231,9,24377,67,1440,126571674,1172,1,66,15059,1825589,2,154827,585,28929189,57889775,1973628756,585,890,2,1,2,2,779,1,1964941724,1919088499,449925302,148589943,148606327,2,1,6537957492,73389,73389,2,2,2,148589943,28,3,296768,33856062,2322592,81898,14993,1964941724,1283333,26605983,6134
