timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5012.81,262144,64,69963,4610107986,119,585,698053,2,16065,67,135,125546064,1172,1,66,10726,68726,2,13497,585,12627004,2035042,1402382537,585,329,2,1,2,2,324,1,1397006748,1351004540,27389691,104417086,104433470,2,1,4594351784,73389,73389,2,2,2,104417086,6,3,321264,2749995,1359206,16401,10660,1397006748,681652,11266957,3885
10017.34,262144,64,123197,8117939822,128,585,1130157,2,31024,67,135,127102578,1172,1,66,18546,69538,2,13497,585,24102221,2110244,2431248547,585,329,2,1,2,2,324,1,2421989788,2376378508,57150255,184158214,184158214,2,1,8102961416,73389,73389,2,2,2,184158214,6,3,350811,3608408,1599817,26782,18480,2421989788,1103375,22501721,3885
15021.79,262144,64,175379,11556321014,137,585,1561744,2,45751,67,135,128417772,1172,1,66,26213,70875,2,13497,585,34654391,2202731,3439966035,585,329,2,1,2,2,324,1,3426918812,3381478119,88600390,262298028,262298028,2,1,11540392336,73389,73389,2,2,2,262281644,6,3,367363,4446046,1786985,36137,26147,3426918812,1525607,32866570,3885
20026.13,262144,64,229164,15100552770,146,585,1992305,2,60963,67,135,130010484,1172,1,66,34112,71648,2,13497,585,45347372,2260333,4479216505,585,329,2,1,2,2,324,1,4462256540,4417574319,141528248,342848005,342848005,2,1,15084591324,73389,73389,2,2,2,342831621,6,3,397364,5270281,1999887,45084,34046,4462256540,1947221,43346782,3885
25044.55,262144,64,244015,16079209342,148,585,2147485,2,65122,67,135,130275936,1172,1,66,36294,164596,2,13497,585,48904864,5726606,4766376675,585,329,2,1,2,2,324,1,4748255644,4703614720,188706242,365078873,365095257,2,1,16063470412,73389,73389,2,2,2,365078873,6,3,408154,7388744,2150825,50521,36228,4748255644,2096964,46753209,3885
30073.63,262144,64,250894,16532420554,149,585,2253326,2,67054,67,135,130275936,1172,1,66,37306,317420,2,13497,585,51066182,10268783,4899622268,585,329,2,1,2,2,324,1,4880900508,4836104573,233921561,375381362,375397746,2,1,16516779928,73389,73389,2,2,2,375381362,6,3,412802,9825934,2261995,64410,37241,4880900508,2188916,48803059,3885
35161.38,262144,64,256584,16907444010,150,585,2334154,2,68661,67,135,130541388,1172,1,66,38142,523098,2,13497,585,52851398,15374155,5009708577,585,329,2,1,2,2,324,1,4990476700,4945746289,313077017,383900154,383916538,2,1,16891606776,73389,73389,2,2,2,383900154,6,3,418039,12847822,2349514,68226,38076,4990476700,2265928,50500412,3885
40170.82,262144,64,262176,17275779486,151,585,2410140,2,70238,67,135,130541388,1172,1,66,38960,665348,2,13497,585,54667837,20478372,5117557345,585,329,2,1,2,2,324,1,5097824668,5053392046,331311851,392273649,392290033,2,1,17260040556,73389,73389,2,2,2,392273649,6,3,421388,15677014,2428932,71758,38895,5097824668,2338382,52237389,3885
45181.67,262144,64,270731,17839359938,153,585,2520881,2,72687,67,135,130806840,1172,1,66,40219,738236,2,13497,585,57594647,25245226,5283180183,585,329,2,1,2,2,324,1,5262713244,5218135917,529228431,405094956,405111340,2,1,17824178064,73389,73389,2,2,2,405094956,6,3,441337,17954152,2587647,76837,40153,5262713244,2444044,55005270,3885
50230.09,262144,64,288809,19030756046,156,585,2705443,2,77783,67,135,131337744,1172,1,66,42877,872142,2,13497,585,62628071,29172620,5632974536,585,329,2,1,2,2,324,1,5611102620,5566451338,573840678,432181077,432181077,2,1,19015967388,73389,73389,2,2,2,432181077,6,3,456635,20040843,2770998,85702,42811,5611102620,2619741,59855083,3885
