timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5010.65,262144,64,66171,4360533666,118,0,585,615138,1,14971,67,13,125546064,1172,1,66,10167,74143,2,11666,585,13133495,2413575,1328858247,585,338,2,1,2,2,422,1,1323737500,1278024696,28637614,98748666,98748666,2,1,4343954956,73389,73389,2,2,2,98726249,6,3,318776,2928285,1375968,16064,10101,1323737500,599074,11758014,4059
10026.43,262144,64,85299,5620742574,122,0,585,807367,1,20412,67,13,126076968,1172,1,66,12978,108966,2,11666,585,18403881,5869234,1698781798,585,338,2,1,2,2,422,1,1692180892,1646395098,65082595,127391267,127407651,2,1,5605215748,73389,73389,2,2,2,127391267,6,3,331922,4856397,1540789,26413,12912,1692180892,780954,16863845,4059
15035.87,262144,64,95196,6273044562,123,0,585,930002,1,23166,67,13,126318288,1172,1,66,14431,241445,2,11666,585,21671165,10483726,1890055793,585,338,2,1,2,2,422,1,1882628508,1837064439,111217099,142213137,142229521,2,1,6257378028,73389,73389,2,2,2,142213137,6,3,342427,7234404,1697747,31653,14365,1882628508,898349,19974918,4059
20041.34,262144,64,109572,7220233686,126,0,585,1092697,1,27234,67,13,126837126,1172,1,66,16543,290982,2,11666,585,26281633,15036539,2168029719,585,338,2,1,2,2,422,1,2159452572,2113928580,155669355,163741652,163758036,2,1,7204632688,73389,73389,2,2,2,163741652,6,3,364637,9208446,1931217,39414,16477,2159452572,1053283,24352067,4059
25054.45,262144,64,144956,9551901206,132,0,585,1396179,1,37230,67,13,127886868,1172,1,66,21744,323769,2,11666,585,34632746,16884384,2852350692,585,338,2,1,2,2,422,1,2841158044,2795552594,232290236,216746756,216746756,2,1,9536136368,73389,73389,2,2,2,216730372,6,3,385054,10497656,2135151,48263,21678,2841158044,1347916,32499226,4059
30060.03,262144,64,158988,10476545946,134,0,585,1564669,1,41158,67,13,128152320,1172,1,66,23806,421980,2,11666,585,39314459,21858097,3123748547,585,338,2,1,2,2,422,1,3111428508,3065818344,333553358,237759175,237759175,2,1,10460682804,73389,73389,2,2,2,237742791,6,3,400836,12639060,2351414,55061,23740,3111428508,1509608,36964967,4059
35064.84,262144,64,209143,13781289310,142,0,585,1952172,1,55236,67,13,129214128,1172,1,66,31172,423320,2,11666,585,50384560,22250007,4092869285,585,338,2,1,2,2,422,1,4076904860,4031872423,375855393,312849850,312866234,2,1,13765393400,73389,73389,2,2,2,312849850,6,3,436061,13430309,2564151,65245,31106,4076904860,1886927,47822205,4059
40074.92,262144,64,230400,15182086170,146,0,585,2164820,1,61302,67,13,130010484,1172,1,66,34294,493921,2,11666,585,56350855,25765787,4503714117,585,338,2,1,2,2,422,1,4486111644,4441330791,439157456,344695079,344711463,2,1,15166583476,73389,73389,2,2,2,344695079,6,3,451553,15345514,2762337,72704,34228,4486111644,2092116,53590164,4059
45096.39,262144,64,238143,15692258334,147,1,585,2269788,1,63468,67,13,130010484,1172,1,66,35431,632315,2,11666,585,58593867,30313043,4653408397,585,338,2,1,2,2,422,1,4635140508,4590556170,470678269,356281553,356297937,2,1,15676388332,73389,73389,2,2,2,356281553,6,3,456474,17828405,2884210,77403,35365,4635140508,2192385,55711367,4059
50100.62,262144,64,259699,17112385006,151,1,585,2488304,1,69567,67,13,130541388,1172,1,66,38596,691618,2,11666,585,64602745,34548218,5069902387,585,338,2,1,2,2,422,1,5049983388,5005616143,527225488,388563117,388579501,2,1,17096777148,73389,73389,2,2,2,388563117,6,3,472111,19665179,3081925,84610,38530,5049983388,2403694,61522181,4059
55113.09,262144,64,312484,20590549858,160,1,585,2928488,1,84456,67,13,131868648,1172,1,66,46354,696194,2,11666,585,73479294,35104054,6090633696,585,338,2,1,2,2,422,1,6066839964,6022505828,556551073,467626468,467626468,2,1,20574843696,73389,73389,2,2,2,467610084,6,3,486823,20763047,3282687,94564,46288,6066839964,2833924,70197860,4059
60129.98,262144,64,326723,21529026002,162,1,585,3112310,1,88449,67,13,132399552,1172,1,66,48446,756607,2,11666,585,77908194,39176623,6365981490,585,338,2,1,2,2,422,1,6341042588,6296801180,641543893,488956216,488956216,2,1,21513352608,73389,73389,2,2,2,488939832,6,3,500437,22771322,3523518,105695,48380,6341042588,3006615,74386594,4059
65144.57,262144,64,349946,23059197542,166,1,585,3353705,1,95001,67,13,132930456,1172,1,66,51858,816340,2,11666,585,85022502,42672560,6814969271,585,338,2,1,2,2,422,1,6788260252,6744108359,683042366,523729863,523729863,2,1,23043393076,73389,73389,2,2,2,523713479,6,3,526268,24473074,3808771,114165,51792,6788260252,3239540,81215406,4059
70163.96,262144,64,363134,23927998994,168,1,585,3520399,1,98709,67,13,133195908,1172,1,66,53793,888534,2,11666,585,90181747,47810449,7069660722,585,338,2,1,2,2,422,1,7041884572,6998065612,754059080,543468648,543485032,2,1,23912620512,73389,73389,2,2,2,543468648,6,3,543016,26569767,4082170,121440,53727,7041884572,3398959,86100972,4059
75185.53,262144,64,372727,24560148784,170,1,585,3648645,1,101436,67,13,133461360,1172,1,66,55201,1013671,2,11666,585,93402222,52561366,7255016063,585,338,2,1,2,2,422,1,7226433948,7182854226,789864510,557833925,557850309,2,1,24544692700,73389,73389,2,2,2,557833925,6,3,549581,28882276,4249263,128839,55135,7226433948,3519806,89153298,4059
80208.33,262144,64,379550,25009955432,171,1,585,3744793,1,103352,67,13,133726812,1172,1,66,56204,1140564,2,11666,585,95523420,57220023,7387079215,585,338,2,1,2,2,422,1,7357899164,7314329182,823787727,568068719,568068719,2,1,24995023636,73389,73389,2,2,2,568068719,6,3,554862,31400067,4345825,133223,56138,7357899164,3611570,91178738,4059
85232.94,262144,64,385429,25397099740,172,1,585,3827177,1,105009,67,13,133726812,1172,1,66,57069,1405448,2,11666,585,97730046,62098443,7500979881,585,338,2,1,2,2,422,1,7471276444,7427539663,849791252,576851814,576868198,2,1,25381479816,73389,73389,2,2,2,576851814,6,3,567736,34292029,4477549,137317,57003,7471276444,3689860,93253361,4059
90276.58,262144,64,390534,25733519184,173,2,585,3898525,1,106455,67,13,133992264,1172,1,66,57817,1701823,2,11666,585,99348641,67001307,7599486455,585,338,2,1,2,2,422,1,7569318300,7525896909,874591748,584496221,584512605,2,1,25717833724,73389,73389,2,2,2,584496221,6,3,573333,37079997,4557768,141210,57751,7569318300,3757315,94791066,4059
95313.02,262144,64,395542,26063581636,174,2,585,3967120,1,107876,67,13,133992264,1172,1,66,58553,1949896,2,11666,585,101539549,71947837,7696411294,585,338,2,1,2,2,422,1,7665787292,7622403575,1089616356,592001364,592001364,2,1,26048060016,73389,73389,2,2,2,592001364,6,3,585339,39858171,4665890,144625,58487,7665787292,3822495,96874021,4059
