timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5013.71,10,262144,64,62584,4124128774,118,3,585,703059,6,13998,67,4593,125546064,1172,1,66,9640,420992,2,198890,585,11897400,7631310,1259682997,585,1268,2,1,2,2,579,1,1254662556,1208875771,36317409,93377317,93393701,2,1,4108601948,73389,73389,2,2,2,93377317,8,3,330062,6288312,1763973,19379,9574,1254662556,683680,10133180,6184
10018.56,10,262144,64,113665,7490065246,126,3,585,1093739,6,28368,67,4593,126837126,1172,1,66,17145,422797,2,198890,585,21014290,7764529,2247093131,585,1268,2,1,2,2,579,1,2238357916,2192806730,63778149,169872698,169889082,2,1,7474398712,73389,73389,2,2,2,169872698,8,3,375694,7092945,2003253,28434,17079,2238357916,1065305,19010523,6184
15031.91,10,262144,64,164598,10846061070,135,3,585,1517590,6,42753,67,4593,128152320,1172,1,66,24629,433962,2,198890,585,30237972,8058053,3231873333,585,1268,2,1,2,2,579,1,3219431836,3173835770,102048140,246149054,246165438,2,1,10830558376,73389,73389,2,2,2,246149054,8,3,402513,7963819,2199672,37197,24564,3219431836,1480393,28037864,6184
20047.12,10,262144,64,174030,11467647498,136,3,585,1641684,6,45378,67,4593,128417772,1172,1,66,26014,496784,2,198890,585,34277051,12377256,3414068901,585,1268,2,1,2,2,579,1,3400835484,3355558063,168359661,260284955,260284955,2,1,11452538020,73389,73389,2,2,2,260284955,8,3,412236,10278914,2338440,43035,25948,3400835484,1598649,31937988,6184
25084.74,10,262144,64,181366,11951074114,138,4,585,1740664,6,47490,67,4593,128683224,1172,1,66,27091,680847,2,198890,585,36624619,17056946,3555868482,585,1268,2,1,2,2,579,1,3542000028,3496872697,208131346,271265221,271281605,2,1,11935669724,73389,73389,2,2,2,271265221,8,3,420321,12699683,2464300,47749,27025,3542000028,1692915,34159106,6184
30111.06,10,262144,64,186566,12293719478,139,4,585,1814320,6,48963,67,4593,128948676,1172,1,66,27856,848209,2,198890,585,38885279,21961628,3656607351,585,1268,2,1,2,2,579,1,3642270108,3596978857,240917808,279048892,279065276,2,1,12278151248,73389,73389,2,2,2,279048892,8,3,427138,15511428,2554659,52843,27790,3642270108,1761477,36329151,6184
35131.22,10,262144,64,191497,12618735658,139,4,585,1894229,6,50309,67,4593,128948676,1172,1,66,28581,1265686,2,198890,585,40549267,26646938,3752086152,585,1268,2,1,2,2,579,1,3737297308,3691988344,303814185,286447539,286447539,2,1,12603691716,73389,73389,2,2,2,286447539,8,3,432092,18564322,2646503,56287,28515,3737297308,1837942,37901293,6184
40158.73,10,262144,64,196801,12967931314,140,4,585,1969833,6,51806,67,4593,128948676,1172,1,66,29360,1514410,2,198890,585,42452932,32068938,3854670762,585,1268,2,1,2,2,579,1,3839402396,3794053541,333662393,294372633,294389017,2,1,12952395852,73389,73389,2,2,2,294372633,8,3,436252,21306578,2765508,59833,29294,3839402396,1910000,39685772,6184
45186.26,10,262144,64,201331,13266667558,141,4,585,2036251,6,53098,67,4593,129214128,1172,1,66,30023,1735652,2,198890,585,43570558,36501586,3941988604,585,1268,2,1,2,2,579,1,3926303132,3881431352,357516725,301165072,301181456,2,1,13251263168,73389,73389,2,2,2,301165072,8,3,436576,24288353,2814478,66113,29958,3926303132,1970138,40754259,6184
50206.84,10,262144,64,206073,13579031982,142,4,585,2100876,6,54447,67,4593,129214128,1172,1,66,30719,2079181,2,198890,585,45307624,41862523,4033647713,585,1268,2,1,2,2,579,1,4017529244,3972714302,478225859,308270966,308270966,2,1,13563201608,73389,73389,2,2,2,308254582,8,3,442065,27441351,2900149,69403,30653,4017529244,2031473,42405233,6184
