timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5015.72,11,262144,64,48902,3222409568,116,2,585,612957,11,10075,67,15,125015160,1172,1,66,7631,318843,2,69272,585,10247732,9350321,995379846,585,823,2,1,2,2,613,1,991338908,945344429,42455220,72889186,72889186,2,1,3207124184,73389,73389,2,2,2,72889186,10,3,324867,6947574,1670856,19024,7565,991338908,593933,8577166,6132
10021.07,11,262144,64,100128,6598126278,124,2,585,1028075,11,24564,67,15,126571674,1172,1,66,15157,320445,2,69272,585,20357770,9543500,1985547987,585,823,2,1,2,2,613,1,1977786780,1932134634,75657053,149595400,149611784,2,1,6582197600,73389,73389,2,2,2,149595400,10,3,360165,7732691,1868813,27563,15091,1977786780,1000512,18488455,6132
15025.75,11,262144,64,158944,10473662362,134,2,585,1513732,11,41100,67,15,128152320,1172,1,66,23797,320744,2,69272,585,30554274,9544095,3122314593,585,823,2,1,2,2,613,1,3110248860,3064975123,101169705,237693639,237693639,2,1,10458520116,73389,73389,2,2,2,237693639,10,3,394347,8610385,2065087,37153,23731,3110248860,1476579,28488285,6132
20045.16,11,262144,64,184490,12156870386,138,2,585,1788057,11,48342,67,15,128683224,1172,1,66,27551,366205,2,69272,585,36368676,12934255,3616321945,585,823,2,1,2,2,613,1,3602293148,3557026079,164920177,275942409,275958793,2,1,12141465996,73389,73389,2,2,2,275942409,10,3,412171,10402162,2300965,45975,27486,3602293148,1742082,34066384,6132
25049.91,11,262144,64,223219,14708817634,145,2,585,2127347,11,59234,67,15,129745032,1172,1,66,33238,402813,2,69272,585,45045327,15178607,4364463872,585,823,2,1,2,2,613,1,4347568540,4303019855,217240434,333944189,333944189,2,1,14693544316,73389,73389,2,2,2,333944189,10,3,445262,11636507,2548174,54764,33172,4347568540,2072583,42496026,6132
30062.88,11,262144,64,269187,17737906902,152,2,585,2513929,11,72209,67,15,130806840,1172,1,66,39994,406656,2,69272,585,53945536,16292633,5253521366,585,823,2,1,2,2,613,1,5233222044,5188491562,266169808,402786971,402786971,2,1,17722626724,73389,73389,2,2,2,402786971,10,3,468235,12758581,2763890,63745,39928,5233222044,2450184,51180561,6132
35073.40,11,262144,64,279789,18436435902,154,3,585,2651451,11,75210,67,15,131072292,1172,1,66,41551,517408,2,69272,585,57015367,20503370,5458482058,585,823,2,1,2,2,613,1,5437301148,5392694854,349750851,418673801,418673801,2,1,18421647244,73389,73389,2,2,2,418673801,10,3,474997,14971394,2915075,69894,41485,5437301148,2581557,54100115,6132
40089.96,11,262144,64,289644,19085744058,156,4,585,2782993,11,78009,67,15,131337744,1172,1,66,43001,628090,2,69272,585,59843149,24961426,5649364554,585,823,2,1,2,2,613,1,5627355548,5582530073,413940090,433415910,433432294,2,1,19070300040,73389,73389,2,2,2,433415910,10,3,486807,17300964,3069373,76637,42935,5627355548,2706356,56773892,6132
45104.20,11,262144,64,300016,19768934326,158,4,585,2915645,11,80948,67,15,131603196,1172,1,66,44524,793592,2,69272,585,63504567,29804811,5849852108,585,823,2,1,2,2,613,1,5826978204,5782350998,521594184,448952643,448952643,2,1,19753916292,73389,73389,2,2,2,448952643,10,3,500946,19627121,3278505,82775,44458,5826978204,2832870,60224752,6132
50108.81,11,262144,64,335479,22106044642,164,4,585,3233113,11,90894,67,15,132665004,1172,1,66,49732,817084,2,69272,585,71379272,32253816,6535105847,585,823,2,1,2,2,613,1,6509601180,6465424527,654234889,502062084,502078468,2,1,22090731696,73389,73389,2,2,2,502062084,10,3,537260,20953732,3550971,92880,49666,6509601180,3140233,67827502,6132
55113.36,11,262144,64,391076,25769305148,173,4,585,3674363,11,106548,67,15,133992264,1172,1,66,57897,817717,2,69272,585,81174307,32447464,7609382167,585,823,2,1,2,2,613,1,7579804060,7536330318,682318070,585321454,585321454,2,1,25754143976,73389,73389,2,2,2,585321454,10,3,556153,21796412,3734025,102836,57831,7579804060,3571527,77439152,6132
