timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5028.80,7,262144,64,29925,1971831144,112,1,585,454287,11,4761,67,11222,124484256,1172,1,66,4844,597784,2,132515,585,5977310,15673541,628809996,585,958,2,1,2,2,852,1,626041244,579703334,32527268,44469928,44469928,2,1,1955955936,73389,73389,2,2,2,44453544,15,3,265917,11522147,1453486,15738,4778,626041244,438549,4524417,31223
10033.91,7,262144,64,71839,4733849878,119,2,585,818683,11,16575,67,11222,125546064,1172,1,66,11001,613834,2,132515,585,14161607,17033157,1438902815,585,958,2,1,2,2,852,1,1433051548,1387209822,81393680,107236849,107236849,2,1,4717700460,73389,73389,2,2,2,107220465,15,3,299575,12723764,1700898,25110,10935,1433051548,793573,12461707,31223
15049.21,7,262144,64,109663,7226197462,126,2,585,1147864,11,27278,67,11222,126837126,1172,1,66,16557,635522,2,132515,585,22832835,18166523,2169926029,585,958,2,1,2,2,852,1,2161287580,2115672221,111507108,163889108,163889108,2,1,7211120752,73389,73389,2,2,2,163889108,15,3,327076,13979149,1894130,36402,16491,2161287580,1111462,20939447,31223
20061.48,7,262144,64,118559,7812656594,127,2,585,1264589,11,29757,67,11222,127102578,1172,1,66,17864,750874,2,132515,585,26099114,22969966,2342123302,585,958,2,1,2,2,852,1,2332729756,2287117541,163577299,177205809,177222193,2,1,7797055596,73389,73389,2,2,2,177205809,15,3,336464,16268192,2043612,41586,17799,2332729756,1223003,24056708,31223
25069.97,7,262144,64,128631,8476186062,129,2,585,1396209,11,32613,67,11222,127368030,1172,1,66,19345,844502,2,132515,585,29946958,27889686,2536950686,585,958,2,1,2,2,852,1,2526716316,2481100731,221399366,192283790,192300174,2,1,8460486760,73389,73389,2,2,2,192283790,15,3,349998,18544735,2224050,47231,19279,2526716316,1348978,27723484,31223
30075.35,7,262144,64,172671,11378053170,136,2,585,1765501,11,45009,67,11222,128417772,1172,1,66,25814,852317,2,132515,585,38604321,29037058,3388077860,585,958,2,1,2,2,852,1,3374621084,3329315618,253723876,258241273,258257657,2,1,11362616012,73389,73389,2,2,2,258241273,15,3,368820,19631432,2433877,56483,25748,3374621084,1709018,36170708,31223
35088.88,7,262144,64,214331,14123148242,143,2,585,2107862,11,56754,67,11222,129479580,1172,1,66,31933,868653,2,132515,585,48321554,30023038,4193162093,585,958,2,1,2,2,852,1,4176650652,4131787534,280399271,320625329,320641713,2,1,14107514476,73389,73389,2,2,2,320625329,15,3,391838,20807245,2639327,65514,31867,4176650652,2042348,45682178,31223
40101.55,7,262144,64,226715,14939258750,145,2,585,2258441,11,60240,67,11222,129745032,1172,1,66,33754,948060,2,132515,585,53504009,34935438,4432860594,585,958,2,1,2,2,852,1,4415332764,4370376781,352997989,339168082,339184466,2,1,14923395608,73389,73389,2,2,2,339168082,15,3,404661,22898352,2855311,72105,33688,4415332764,2186336,50648984,31223
45125.60,7,262144,64,235067,15489607790,147,2,585,2372555,11,62628,67,11222,130010484,1172,1,66,34980,1065730,2,132515,585,56229709,39630522,4594268812,585,958,2,1,2,2,852,1,4576027036,4531361461,459193143,351669901,351686285,2,1,15473475644,73389,73389,2,2,2,351669901,15,3,414734,25285837,2991303,81588,34914,4576027036,2290967,53238855,31223
50145.16,7,262144,64,241397,15906694946,148,2,585,2469130,11,64410,67,11222,130275936,1172,1,66,35909,1230077,2,132515,585,58273525,44387429,4716724173,585,958,2,1,2,2,852,1,4697923996,4653174465,480027495,361155349,361177766,2,1,15890835356,73389,73389,2,2,2,361155349,15,3,419683,27957112,3079283,91921,35844,4697923996,2377209,55193995,31223
