timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5032.69,4,262144,64,30827,2031451388,112,0,585,445446,5,4999,67,1785,124484256,1172,1,66,4976,372737,2,75339,585,6228163,11714166,646108806,585,808,2,1,2,2,702,1,643342748,597138259,35053536,45803065,45825482,2,1,2015334860,73389,73389,2,2,2,45803065,8,3,230579,9395343,1229831,15152,4910,643342748,430294,4997925,7176
10051.53,4,262144,64,38400,2530434168,114,0,585,560333,5,7184,67,1785,124749708,1172,1,66,6087,500579,2,75339,585,9216341,16834523,792386187,585,808,2,1,2,2,702,1,788963740,742993232,75356623,57166196,57166196,2,1,2515312624,73389,73389,2,2,2,57166196,8,3,248218,11868113,1394732,30435,6021,788963740,529898,7820037,7176
15077.29,4,262144,64,45995,3030834608,115,0,585,658646,5,9309,67,1785,125015160,1172,1,66,7201,612630,2,75339,585,11525912,21445988,939054452,585,808,2,1,2,2,702,1,934977948,889259207,108043692,68531486,68547870,2,1,3015385384,73389,73389,2,2,2,68531486,8,3,252662,14418479,1498191,34941,7135,934977948,623705,10025660,7176
20082.52,4,262144,64,65478,4314851766,118,0,585,844018,5,14755,67,1785,125546064,1172,1,66,10067,699569,2,75339,585,16646239,25051643,1316207755,585,808,2,1,2,2,702,1,1310630300,1264651812,191691397,97710441,97726825,2,1,4299259404,73389,73389,2,2,2,97710441,8,3,270808,16309246,1687427,41521,10001,1310630300,802497,14956433,7176
25097.31,4,262144,64,80441,5300510522,121,0,585,1013269,5,19032,67,1785,125811516,1172,1,66,12263,785005,2,75339,585,21586170,29454790,1605231018,585,808,2,1,2,2,702,1,1598464412,1552839961,264824506,120107308,120123692,2,1,5284721552,73389,73389,2,2,2,120107308,8,3,282168,18502864,1889344,50091,12197,1598464412,963178,19693619,7176
30109.67,4,262144,64,88181,5810679134,122,1,585,1118773,5,21198,67,1785,126076968,1172,1,66,13401,864031,2,75339,585,24078528,34141479,1755057211,585,808,2,1,2,2,702,1,1747624348,1701912527,316735592,131708007,131724391,2,1,5795152308,73389,73389,2,2,2,131708007,8,3,290591,21121743,2026292,57775,13335,1747624348,1060998,22048299,7176
35115.00,4,262144,64,113179,7457949298,126,1,585,1362987,5,28212,67,1785,126837126,1172,1,66,17074,907336,2,75339,585,29580128,37508396,2238246201,585,808,2,1,2,2,702,1,2228920732,2183415186,391014105,169145769,169162153,2,1,7442413836,73389,73389,2,2,2,169145769,8,3,318331,22795023,2230957,67442,17008,2228920732,1295545,27345057,7176
40128.73,4,262144,64,135036,8898067758,130,1,585,1593389,5,34416,67,1785,127368030,1172,1,66,20286,946715,2,75339,585,34826949,40563507,2661052566,585,808,2,1,2,2,702,1,2650055068,2604424184,436817931,201875734,201892118,2,1,8882532296,73389,73389,2,2,2,201875734,8,3,327381,24504368,2437770,75058,20220,2650055068,1518331,32384988,7176
45133.33,4,262144,64,165825,10927004646,135,1,585,1879405,5,43086,67,1785,128152320,1172,1,66,24810,966083,2,75339,585,43273689,43762619,3256316246,585,808,2,1,2,2,702,1,3243024796,3197526498,500253099,247996128,247996128,2,1,10911108736,73389,73389,2,2,2,247979744,8,3,355065,25989764,2669545,83202,24744,3243024796,1796203,40598512,7176
50136.85,4,262144,64,221680,14607161374,144,1,585,2329216,5,58812,67,1785,129479580,1172,1,66,33013,966656,2,75339,585,52962310,43863923,4335524150,585,808,2,1,2,2,702,1,4318208412,4273367944,528210234,331632330,331648714,2,1,14591822520,73389,73389,2,2,2,331632330,8,3,386142,26842715,2867884,93053,32947,4318208412,2236163,50088855,7176
55150.27,4,262144,64,242150,15956453798,148,1,585,2538160,5,64616,67,1785,130275936,1172,1,66,36022,1034355,2,75339,585,58842666,47140244,4731484417,585,808,2,1,2,2,702,1,4712604060,4667758166,574956904,362297911,362297911,2,1,15941108084,73389,73389,2,2,2,362297911,8,3,395760,28904577,3042630,101302,35956,4712604060,2436858,55793112,7176
60166.75,4,262144,64,249508,16441056754,149,1,585,2645086,5,66676,67,1785,130275936,1172,1,66,37099,1175972,2,75339,585,61551501,51895043,4873419072,585,808,2,1,2,2,702,1,4853899676,4809412966,642295147,373304912,373321296,2,1,16425416128,73389,73389,2,2,2,373304912,8,3,399111,31367878,3143954,113780,37034,4853899676,2531306,58401032,7176
