timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5013.30,2,262144,64,40359,2659350096,114,585,545568,7,7716,67,5237,124749708,1172,1,66,6374,400554,2,123530,585,8217276,9952598,830012634,585,898,2,1,2,2,818,1,826581404,780701538,34964146,60094614,60094614,2,1,2643442120,73389,73389,2,2,2,60078230,10,3,315655,7412342,1534572,29060,6308,826581404,516508,6681320,9508
10017.10,2,262144,64,95297,6279663698,123,585,994813,7,23139,67,5237,126318288,1172,1,66,14447,400941,2,123530,585,18634283,10087418,1892137863,585,898,2,1,2,2,818,1,1884725660,1839025869,67726462,142360593,142376977,2,1,6263866092,73389,73389,2,2,2,142360593,10,3,344809,8234259,1742238,38435,14381,1884725660,956378,16890449,9508
15021.03,2,262144,64,152192,10028508770,133,585,1472457,7,39205,67,5237,127886868,1172,1,66,22805,403466,2,123530,585,29674384,10403663,2991777905,585,898,2,1,2,2,818,1,2980225436,2934928050,106557988,227573533,227573533,2,1,10012514556,73389,73389,2,2,2,227557149,10,3,383577,9165080,1980717,49030,22739,2980225436,1423427,27692111,9508
20040.22,2,262144,64,173875,11457489418,136,585,1692235,7,45336,67,5237,128417772,1172,1,66,25991,455045,2,123530,585,34095085,13683458,3411054791,585,898,2,1,2,2,818,1,3397820828,3352598401,182187741,260039195,260055579,2,1,11441724580,73389,73389,2,2,2,260039195,10,3,392920,11050503,2143353,56937,25925,3397820828,1635298,31949947,9508
25052.68,2,262144,64,180946,11923283542,138,585,1788965,7,47375,67,5237,128683224,1172,1,66,27031,546506,2,123530,585,36490164,18137290,3547993821,585,898,2,1,2,2,818,1,3534135708,3488755308,240518626,270636596,270636596,2,1,11908010224,73389,73389,2,2,2,270636596,10,3,406802,13582676,2293396,61548,26965,3534135708,1727417,34194343,9508
30058.33,2,262144,64,202286,13329519890,141,585,2006391,7,53350,67,5237,129214128,1172,1,66,30163,608336,2,123530,585,41634352,21840168,3960140601,585,898,2,1,2,2,818,1,3944653212,3899828175,316628052,302596513,302596513,2,1,13313525676,73389,73389,2,2,2,302580129,10,3,437224,15464286,2528677,69619,30097,3944653212,1936772,39104057,9508
35063.39,2,262144,64,252885,16663699086,150,585,2398070,7,67651,67,5237,130541388,1172,1,66,37595,610098,2,123530,585,52165265,22056393,4937936588,585,898,2,1,2,2,818,1,4918780316,4874465159,345261865,378364965,378381349,2,1,16648058460,73389,73389,2,2,2,378364965,10,3,469605,16289821,2732754,79685,37529,4918780316,2318385,49430590,9508
40068.58,2,262144,64,299671,19746324406,158,585,2768635,7,80809,67,5237,131603196,1172,1,66,44472,619193,2,123530,585,63436320,22660227,5842717963,585,898,2,1,2,2,818,1,5820162460,5775705280,407181033,448428355,448444739,2,1,19730847620,73389,73389,2,2,2,448428355,10,3,505481,17135612,2974266,89738,44406,5820162460,2678897,60460557,9508
45074.36,2,262144,64,347917,22925428642,166,585,3148054,7,94399,67,5237,132930456,1172,1,66,51559,623158,2,123530,585,75069004,22806453,6775128849,585,898,2,1,2,2,818,1,6749069724,6704980858,443972001,520680724,520697108,2,1,22909951856,73389,73389,2,2,2,520680724,10,3,538836,17963955,3221779,99987,51493,6749069724,3048067,71845748,9508
50095.37,2,262144,64,360657,23764869966,168,585,3284791,7,98034,67,5237,133195908,1172,1,66,53428,769858,2,123530,585,78735001,26739418,7021121870,585,898,2,1,2,2,818,1,6994043292,6950318363,509118163,539764149,539780533,2,1,23749622556,73389,73389,2,2,2,539764149,10,3,554689,20280402,3369348,105233,53362,6994043292,3179558,75364681,9508
