timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5074.43,5,262144,64,25522,1681683424,112,585,410777,15,3561,67,7771,124484256,1172,1,66,4195,1153839,2,230475,585,5229933,21443393,543453588,585,1025,2,1,2,2,808,1,540975516,494881245,41416107,37863746,37880130,2,1,1666004824,73389,73389,2,2,2,37863746,12,3,196819,17011950,1106149,19926,4129,540975516,390851,4122837,12622
10088.03,5,262144,64,34514,2274434012,113,585,523059,15,6066,67,7771,124749708,1172,1,66,5518,1256442,2,230475,585,7755949,25856969,717621157,585,1025,2,1,2,2,808,1,714383772,668196294,67091215,51327903,51344287,2,1,2258427732,73389,73389,2,2,2,51327903,12,3,209470,19290453,1260676,24930,5452,714383772,498129,6494840,12622
15125.55,5,262144,64,51674,3405137168,116,585,691282,15,10911,67,7771,125280612,1172,1,66,8039,1326486,2,230475,585,12932195,29868031,1049385112,585,1025,2,1,2,2,808,1,1044816284,998759617,113511931,77042086,77042086,2,1,3389130888,73389,73389,2,2,2,77025702,12,3,227871,21407581,1461214,32106,7973,1044816284,659176,11469599,12622
20135.65,5,262144,64,59323,3909088618,117,585,792756,15,13055,67,7771,125280612,1172,1,66,9160,1441561,2,230475,585,15136312,34819915,1196978494,585,1025,2,1,2,2,808,1,1191747996,1146045825,152341651,88497488,88497488,2,1,3893889472,73389,73389,2,2,2,88497488,12,3,240272,23865992,1605071,36854,9094,1191747996,755902,13528471,12622
25203.64,5,262144,64,65383,4308360394,118,585,875202,15,14760,67,7771,125546064,1172,1,66,10052,1565023,2,230475,585,16839615,39591689,1314434085,585,1025,2,1,2,2,808,1,1308664220,1262774884,211883281,97573336,97573336,2,1,4293226784,73389,73389,2,2,2,97573336,12,3,250075,26470064,1732019,40584,9986,1308664220,834618,15105055,12622
30218.48,5,262144,64,71870,4735881494,119,585,967759,15,16584,67,7771,125546064,1172,1,66,11005,1709689,2,230475,585,18417827,44057054,1440045478,585,1025,2,1,2,2,808,1,1433706908,1387832430,236213249,107269617,107286001,2,1,4719863148,73389,73389,2,2,2,107269617,12,3,256641,29199729,1825039,45016,10940,1433706908,922743,16590404,12622
35237.51,5,262144,64,78933,5201151330,121,585,1063334,15,18599,67,7771,125811516,1172,1,66,12043,1815830,2,230475,585,21356345,49196311,1576456215,585,1025,2,1,2,2,808,1,1569497500,1523788491,348849999,117850634,117867018,2,1,5185427896,73389,73389,2,2,2,117850634,12,3,267980,31704758,1971513,49755,11977,1569497500,1013579,19382792,12622
40242.73,5,262144,64,113931,7507497822,126,585,1364906,15,28396,67,7771,126837126,1172,1,66,17185,1851287,2,230475,585,29742538,51570362,2253157511,585,1025,2,1,2,2,808,1,2243600796,2197905398,462832905,170282298,170282298,2,1,7491700216,73389,73389,2,2,2,170265914,12,3,298895,33065035,2219041,59360,17119,2243600796,1305546,27521780,12622
45247.51,5,262144,64,161077,10614247006,134,585,1734278,15,41694,67,7771,128152320,1172,1,66,24111,1855932,2,230475,585,40919450,51801803,3164410598,585,1025,2,1,2,2,808,1,3151405468,3106054511,491861866,240890234,240890234,2,1,10598449400,73389,73389,2,2,2,240873850,12,3,345231,33882305,2461274,69499,24045,3151405468,1664779,38456397,12622
50260.34,5,262144,64,177941,11725286054,137,585,1904626,15,46502,67,7771,128417772,1172,1,66,26588,2000291,2,230475,585,44738889,55153740,3490397071,585,1025,2,1,2,2,808,1,3476070812,3430837730,513239436,266139632,266139632,2,1,11710143808,73389,73389,2,2,2,266139632,12,3,348070,36050343,2591344,75792,26522,3476070812,1828834,42144717,12622
