timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5023.52,2,262144,64,28726,1892988028,112,585,458531,9,4434,67,6136,124484256,1172,1,66,4665,442476,2,115856,585,5991422,11264156,605176291,585,864,2,1,2,2,853,1,602579356,556630134,27118224,42678039,42678039,2,1,1877112820,73389,73389,2,2,2,42661655,17,3,287440,8116512,1482355,31701,4599,602579356,426830,4508222,18233
10035.16,2,262144,64,35549,2342529224,113,585,556719,9,6350,67,6136,124749708,1172,1,66,5669,599283,2,115856,585,8627289,16117394,737368757,585,864,2,1,2,2,853,1,734175644,688114793,57898629,52890416,52890416,2,1,2327178304,73389,73389,2,2,2,52890416,17,3,300597,10510473,1631478,36102,5603,734175644,520617,6995820,18233
15059.50,2,262144,64,41270,2719318844,114,585,635718,9,7965,67,6136,124749708,1172,1,66,6507,809433,2,115856,585,10364506,20480219,847719577,585,864,2,1,2,2,853,1,844013980,798198468,75579632,61460519,61460519,2,1,2704262836,73389,73389,2,2,2,61460519,17,3,301900,13353041,1689818,39876,6441,844013980,595842,8674597,18233
20083.47,2,262144,64,46144,3040599472,115,585,705326,9,9348,67,6136,125015160,1172,1,66,7224,1215355,2,115856,585,11903893,25201588,942141518,585,864,2,1,2,2,853,1,937992604,892142415,126916556,68760862,68760862,2,1,3024757032,73389,73389,2,2,2,68744478,17,3,307651,16515126,1769520,43307,7158,937992604,662019,10133381,18233
25112.45,2,262144,64,50998,3360569380,116,585,781766,9,10728,67,6136,125280612,1172,1,66,7938,1479519,2,115856,585,13800977,30607335,1036170903,585,864,2,1,2,2,853,1,1031578012,985720066,182823901,76020245,76036629,2,1,3344890780,73389,73389,2,2,2,76020245,17,3,310068,19365545,1838632,56021,7872,1031578012,725745,11961275,18233
30134.64,2,262144,64,55866,3681203406,117,585,848119,9,12111,67,6136,125280612,1172,1,66,8653,1693546,2,115856,585,15377107,35831599,1130324782,585,864,2,1,2,2,853,1,1125294492,1079435232,223044234,83306363,83322747,2,1,3665479972,73389,73389,2,2,2,83306363,17,3,316611,22735255,1915934,59334,8587,1125294492,788785,13460669,18233
35159.45,2,262144,64,60696,3999600450,117,585,916057,9,13428,67,6136,125280612,1172,1,66,9362,1840225,2,115856,585,17490424,42177977,1223568653,585,864,2,1,2,2,853,1,1218093468,1172527436,282987468,90541170,90557554,2,1,3983811480,73389,73389,2,2,2,90541170,17,3,321720,25771804,2002191,62740,9296,1218093468,853317,15488185,18233
40177.75,2,262144,64,66318,4370167458,118,585,992563,9,15015,67,6136,125546064,1172,1,66,10190,2058258,2,115856,585,19269655,47205381,1332736096,585,864,2,1,2,2,853,1,1326752156,1280875490,325497436,98961658,98978042,2,1,4354312952,73389,73389,2,2,2,98961658,17,3,327481,28586252,2098060,66371,10124,1326752156,926192,17172016,18233
45183.26,2,262144,64,86580,5705225094,122,585,1186263,9,20760,67,6136,126076968,1172,1,66,13165,2125412,2,115856,585,24183930,51334985,1724225580,585,864,2,1,2,2,853,1,1716691356,1671137381,518693311,129303877,129320261,2,1,5689370588,73389,73389,2,2,2,129303877,17,3,352075,30508720,2316816,73157,13099,1716691356,1113106,21866406,18233
50196.47,2,262144,64,105071,6923928890,125,585,1382592,9,25968,67,6136,126837126,1172,1,66,15886,2174405,2,115856,585,30443378,55198975,2082313045,585,864,2,1,2,2,853,1,2073338268,2027339374,631208547,157018623,157018623,2,1,6908098516,73389,73389,2,2,2,157002239,17,3,368777,32297378,2523270,83867,15820,2073338268,1298725,27918862,18233
